HOTA,DetA,AssA,MOTA,IDF1,IDS,FN,FP,stage,system,component_mode,FPS,p95_ms,mean_imgsz,mean_conf,mean_nms_iou,RT25,delta_MOTA_vs_A0,delta_HOTA_vs_A0,delta_IDF1_vs_A0,delta_IDS_vs_A0,delta_FPS_vs_A0
0.3607780195202081,0.24856294140397905,0.5366662938738925,0.2308114930581335,0.40600472764855766,266,44251,7284,A0,A0_STATIC_ANCHOR,static,37.918729650757555,45.29011949989581,960.0,0.35000000000000003,0.35000000000000003,True,0.0,0.0,0.0,0,0.0
0.3610903066738647,0.24975130902637369,0.5353392160937996,0.23012844309154354,0.4072745797249108,271,44058,7518,A1,A1_ADAPT_CONF,conf,35.34873449278142,49.26142624981367,960.0,0.34067992439206624,0.35000000000000003,True,-0.0006830499665899659,0.00031228715365660964,0.0012698520763531618,5,-2.5699951579761375
0.3610903066738647,0.24975130902637369,0.5353392160937996,0.23012844309154354,0.4072745797249108,271,44058,7518,A2,A2_ADAPT_CONF_NMS,conf_nms,35.52737623078033,49.683685999752925,960.0,0.34067992439206624,0.35000000000000003,True,-0.0006830499665899659,0.00031228715365660964,0.0012698520763531618,5,-2.3913534199772286
0.3611015551055777,0.24967310476580962,0.5355641631099683,0.23038087460093548,0.4075780119438273,270,44062,7498,A3,A3_FULL_NEW_ACMOT,full,35.448653939110336,49.4081950000691,957.1328179901616,0.34065685285732084,0.35000000000000003,True,-0.00043061845719802316,0.00032353558536957205,0.0015732842952696502,4,-2.470075711647219
0.33064013219122707,0.21973183200630925,0.5078911270405013,0.18164674437597447,0.36296242459481065,271,46609,8232,HIST,HIST_OLD_ACMOT_W7_S10,historical_old,37.97546119657609,44.561108000380045,725.0372452565003,0.21781132809317205,0.4736518059568403,True,-0.04916474868215903,-0.03013788732898104,-0.04304230305374701,5,0.05673154581853623
