frame,sci,sci_updated,tier,confidence,nms,input_h,input_w,tracked_boxes,crowd,tiny,edge_norm,night,blur,sci_raw,laplacian_variance,frame_wall_ms
23,0.5886294307949673,0,medium,0.12,0.65,800,1440,39,,,,,,,,218.14972200081684
24,0.5886294307949673,0,medium,0.12,0.65,800,1440,40,,,,,,,,216.67833799983782
25,0.5886294307949673,0,medium,0.12,0.65,800,1440,41,,,,,,,,252.97581700033334
26,0.5886294307949673,0,medium,0.12,0.65,800,1440,40,,,,,,,,219.75498200117727
27,0.5886294307949673,0,medium,0.12,0.65,800,1440,41,,,,,,,,277.95198099920526
28,0.5886294307949673,0,medium,0.12,0.65,800,1440,42,,,,,,,,272.87135500046134
29,0.5886294307949673,0,medium,0.12,0.65,800,1440,40,,,,,,,,274.327027000254
30,0.5886294307949673,0,medium,0.12,0.65,800,1440,39,,,,,,,,267.45632799975283
31,0.6050169621116597,1,hard,0.09,0.6,896,1600,39,1.0,0.41025641025641024,1.0,0.0,0.0,0.6541795560617369,2390.719453341478,317.985306999617
32,0.6050169621116597,0,hard,0.09,0.6,896,1600,38,,,,,,,,297.6519220010232
33,0.6050169621116597,0,hard,0.09,0.6,896,1600,37,,,,,,,,347.2844759999134
34,0.6050169621116597,0,hard,0.09,0.6,896,1600,37,,,,,,,,299.06650799966883
35,0.6050169621116597,0,hard,0.09,0.6,896,1600,39,,,,,,,,294.0660049989674
36,0.6050169621116597,0,hard,0.09,0.6,896,1600,38,,,,,,,,316.27828299860994
37,0.6050169621116597,0,hard,0.09,0.6,896,1600,39,,,,,,,,300.9082379994652
38,0.6050169621116597,0,hard,0.09,0.6,896,1600,38,,,,,,,,305.6510980004532
39,0.6050169621116597,0,hard,0.09,0.6,896,1600,37,,,,,,,,302.65638399941963
40,0.6050169621116597,0,hard,0.09,0.6,896,1600,39,,,,,,,,324.20871800059103
41,0.6216724860944751,1,hard,0.09,0.6,896,1600,43,1.0,0.5641025641025641,1.0,0.0,0.0,0.6882945820257368,2236.6827140298137,261.42287900074734
42,0.6216724860944751,0,hard,0.09,0.6,896,1600,39,,,,,,,,231.99691599984362
43,0.6216724860944751,0,hard,0.09,0.6,896,1600,39,,,,,,,,231.06169200036675
44,0.6216724860944751,0,hard,0.09,0.6,896,1600,40,,,,,,,,246.6466740006581
45,0.6216724860944751,0,hard,0.09,0.6,896,1600,40,,,,,,,,232.59265599881473
46,0.6216724860944751,0,hard,0.09,0.6,896,1600,42,,,,,,,,229.80850400017516
47,0.6216724860944751,0,hard,0.09,0.6,896,1600,41,,,,,,,,240.8798590004153
48,0.6216724860944751,0,hard,0.09,0.6,896,1600,42,,,,,,,,234.6019670003443
49,0.6216724860944751,0,hard,0.09,0.6,896,1600,45,,,,,,,,232.2489569996833
50,0.6216724860944751,0,hard,0.09,0.6,896,1600,43,,,,,,,,236.07021699899633
51,0.631696300356768,1,hard,0.09,0.6,896,1600,44,1.0,0.5348837209302325,1.0,0.0,0.0,0.6818153716682329,2378.968795861673,246.12989900015236
52,0.631696300356768,0,hard,0.09,0.6,896,1600,42,,,,,,,,233.04778700003226
53,0.631696300356768,0,hard,0.09,0.6,896,1600,39,,,,,,,,250.2868560004572
54,0.631696300356768,0,hard,0.09,0.6,896,1600,40,,,,,,,,254.1980509995483
55,0.631696300356768,0,hard,0.09,0.6,896,1600,40,,,,,,,,245.94692400023632
56,0.631696300356768,0,hard,0.09,0.6,896,1600,41,,,,,,,,241.51765699934913
57,0.631696300356768,0,hard,0.09,0.6,896,1600,40,,,,,,,,252.83391699849744
58,0.631696300356768,0,hard,0.09,0.6,896,1600,40,,,,,,,,230.20010099935462
59,0.631696300356768,0,hard,0.09,0.6,896,1600,42,,,,,,,,245.68213899874536
60,0.631696300356768,0,hard,0.09,0.6,896,1600,40,,,,,,,,235.765787998389
61,0.6417108926586327,1,hard,0.09,0.6,896,1600,41,1.0,0.625,1.0,0.0,0.0,0.7017984464698201,2412.4873758763906,241.5743179990386
62,0.6417108926586327,0,hard,0.09,0.6,896,1600,39,,,,,,,,233.94517300039297
63,0.6417108926586327,0,hard,0.09,0.6,896,1600,39,,,,,,,,236.98135999984515
64,0.6417108926586327,0,hard,0.09,0.6,896,1600,39,,,,,,,,237.6108459993702
65,0.6417108926586327,0,hard,0.09,0.6,896,1600,38,,,,,,,,244.63687599927653
66,0.6417108926586327,0,hard,0.09,0.6,896,1600,37,,,,,,,,238.04650599959132
67,0.6417108926586327,0,hard,0.09,0.6,896,1600,38,,,,,,,,236.66387800039956
68,0.6417108926586327,0,hard,0.09,0.6,896,1600,37,,,,,,,,253.19866099926003
69,0.6417108926586327,0,hard,0.09,0.6,896,1600,38,,,,,,,,236.15793399949325
70,0.6417108926586327,0,hard,0.09,0.6,896,1600,36,,,,,,,,253.02061599904846
71,0.6786888328490879,1,hard,0.09,0.6,896,1600,35,1.0,0.5833333333333334,1.0,0.0,0.0,0.6925589602712368,2506.8171603071173,238.31447299926367
72,0.6786888328490879,0,hard,0.09,0.6,896,1600,34,,,,,,,,239.65814800067164
73,0.6786888328490879,0,hard,0.09,0.6,896,1600,34,,,,,,,,229.76694599856273
74,0.6786888328490879,0,hard,0.09,0.6,896,1600,34,,,,,,,,232.7806609991967
75,0.6786888328490879,0,hard,0.09,0.6,896,1600,34,,,,,,,,233.86397600006603
76,0.6786888328490879,0,hard,0.09,0.6,896,1600,34,,,,,,,,237.50182000003406
77,0.6786888328490879,0,hard,0.09,0.6,896,1600,35,,,,,,,,240.83236399928865
78,0.6786888328490879,0,hard,0.09,0.6,896,1600,33,,,,,,,,242.1651929998916
79,0.6786888328490879,0,hard,0.09,0.6,896,1600,32,,,,,,,,240.2895789982722
80,0.6786888328490879,0,hard,0.09,0.6,896,1600,31,,,,,,,,233.4383590005018
81,0.6801094934222769,1,hard,0.09,0.6,896,1600,32,1.0,0.4838709677419355,1.0,0.0,0.0,0.6705034125713928,2614.726781013696,238.10553200019058
82,0.6801094934222769,0,hard,0.09,0.6,896,1600,36,,,,,,,,231.19899800076382
83,0.6801094934222769,0,hard,0.09,0.6,896,1600,36,,,,,,,,312.39665300017805
84,0.6801094934222769,0,hard,0.09,0.6,896,1600,35,,,,,,,,305.2172089992382
85,0.6801094934222769,0,hard,0.09,0.6,896,1600,41,,,,,,,,304.1709540011652
86,0.6801094934222769,0,hard,0.09,0.6,896,1600,41,,,,,,,,296.63152800094394
87,0.6801094934222769,0,hard,0.09,0.6,896,1600,44,,,,,,,,294.8676809992321
88,0.6801094934222769,0,hard,0.09,0.6,896,1600,44,,,,,,,,310.3826120004669
89,0.6801094934222769,0,hard,0.09,0.6,896,1600,44,,,,,,,,308.26768499900936
90,0.6801094934222769,0,hard,0.09,0.6,896,1600,45,,,,,,,,335.14890300102707
91,0.6772936500093752,1,hard,0.09,0.6,896,1600,44,1.0,0.4,1.0,0.0,0.0,0.6519052209974703,2465.6844629581406,302.46615699979884
92,0.6772936500093752,0,hard,0.09,0.6,896,1600,45,,,,,,,,295.59643900029187
93,0.6772936500093752,0,hard,0.09,0.6,896,1600,49,,,,,,,,308.3395149988064
94,0.6772936500093752,0,hard,0.09,0.6,896,1600,47,,,,,,,,308.1878520006285
95,0.6772936500093752,0,hard,0.09,0.6,896,1600,50,,,,,,,,317.62611599879165
96,0.6772936500093752,0,hard,0.09,0.6,896,1600,50,,,,,,,,304.7574359989085
97,0.6772936500093752,0,hard,0.09,0.6,896,1600,50,,,,,,,,297.78179899949464
98,0.6772936500093752,0,hard,0.09,0.6,896,1600,49,,,,,,,,236.9803960009449
99,0.6772936500093752,0,hard,0.09,0.6,896,1600,55,,,,,,,,238.3944729990617
100,0.6772936500093752,0,hard,0.09,0.6,896,1600,46,,,,,,,,238.37710300176695
101,0.6794479114832924,1,hard,0.09,0.6,896,1600,52,1.0,0.4782608695652174,1.0,0.0,0.0,0.6692593863791572,2703.9570904891957,255.3911769991828
102,0.6794479114832924,0,hard,0.09,0.6,896,1600,49,,,,,,,,248.520532000839
103,0.6794479114832924,0,hard,0.09,0.6,896,1600,51,,,,,,,,234.44109199954255
104,0.6794479114832924,0,hard,0.09,0.6,896,1600,51,,,,,,,,238.3766729999479
105,0.6794479114832924,0,hard,0.09,0.6,896,1600,52,,,,,,,,248.08271300025808
106,0.6794479114832924,0,hard,0.09,0.6,896,1600,53,,,,,,,,243.20807099866215
107,0.6794479114832924,0,hard,0.09,0.6,896,1600,53,,,,,,,,236.8311989994254
108,0.6794479114832924,0,hard,0.09,0.6,896,1600,50,,,,,,,,259.0337390010973
109,0.6794479114832924,0,hard,0.09,0.6,896,1600,49,,,,,,,,256.3980929990066
110,0.6794479114832924,0,hard,0.09,0.6,896,1600,51,,,,,,,,250.5101120004838
111,0.6746221164939871,1,hard,0.09,0.6,896,1600,49,1.0,0.4117647058823529,1.0,0.0,0.0,0.6545140171005996,2483.536854778176,247.3110880000604
112,0.6746221164939871,0,hard,0.09,0.6,896,1600,48,,,,,,,,237.6566160000948
113,0.6746221164939871,0,hard,0.09,0.6,896,1600,49,,,,,,,,249.71119400106545
114,0.6746221164939871,0,hard,0.09,0.6,896,1600,48,,,,,,,,259.00708900007885
115,0.6746221164939871,0,hard,0.09,0.6,896,1600,48,,,,,,,,236.70616900017194
116,0.6746221164939871,0,hard,0.09,0.6,896,1600,49,,,,,,,,236.62858399984543
117,0.6746221164939871,0,hard,0.09,0.6,896,1600,48,,,,,,,,242.590535999625
118,0.6746221164939871,0,hard,0.09,0.6,896,1600,52,,,,,,,,243.83104300068226
119,0.6746221164939871,0,hard,0.09,0.6,896,1600,54,,,,,,,,243.8531099996908
120,0.6746221164939871,0,hard,0.09,0.6,896,1600,49,,,,,,,,243.9616390001902
121,0.6706078356911854,1,hard,0.09,0.6,896,1600,49,1.0,0.40816326530612246,1.0,0.0,0.0,0.6537154060486212,2357.4002227023316,254.99037699955807
122,0.6706078356911854,0,hard,0.09,0.6,896,1600,48,,,,,,,,238.71604499981913
123,0.6706078356911854,0,hard,0.09,0.6,896,1600,48,,,,,,,,250.09782499910216
124,0.6706078356911854,0,hard,0.09,0.6,896,1600,47,,,,,,,,238.76823399950808
125,0.6706078356911854,0,hard,0.09,0.6,896,1600,46,,,,,,,,232.88156400121807
126,0.6706078356911854,0,hard,0.09,0.6,896,1600,45,,,,,,,,236.02511100034462
127,0.6706078356911854,0,hard,0.09,0.6,896,1600,46,,,,,,,,260.46721499915293
128,0.6706078356911854,0,hard,0.09,0.6,896,1600,46,,,,,,,,245.0145259990677
129,0.6706078356911854,0,hard,0.09,0.6,896,1600,44,,,,,,,,241.30842900012794
130,0.6706078356911854,0,hard,0.09,0.6,896,1600,46,,,,,,,,237.85939300069003
131,0.663893426466128,1,hard,0.09,0.6,896,1600,44,1.0,0.41304347826086957,1.0,0.0,0.0,0.6547975818944181,2512.072032824407,263.50906699917687
132,0.663893426466128,0,hard,0.09,0.6,896,1600,45,,,,,,,,243.36110900003405
133,0.663893426466128,0,hard,0.09,0.6,896,1600,46,,,,,,,,247.0192450000468
134,0.663893426466128,0,hard,0.09,0.6,896,1600,48,,,,,,,,237.08739799985779
135,0.663893426466128,0,hard,0.09,0.6,896,1600,47,,,,,,,,242.40685499898973
136,0.663893426466128,0,hard,0.09,0.6,896,1600,45,,,,,,,,237.61638500036497
137,0.663893426466128,0,hard,0.09,0.6,896,1600,46,,,,,,,,234.59080699831247
138,0.663893426466128,0,hard,0.09,0.6,896,1600,46,,,,,,,,288.3775500013144
139,0.663893426466128,0,hard,0.09,0.6,896,1600,45,,,,,,,,310.34775400075887
140,0.663893426466128,0,hard,0.09,0.6,896,1600,45,,,,,,,,304.32140800076013
141,0.6559738668673424,1,hard,0.09,0.6,896,1600,45,1.0,0.3333333333333333,1.0,0.0,0.0,0.637122043079737,2510.777239771412,311.34802299857256
142,0.6559738668673424,0,hard,0.09,0.6,896,1600,48,,,,,,,,308.1797579998238
143,0.6559738668673424,0,hard,0.09,0.6,896,1600,48,,,,,,,,317.56674499956716
144,0.6559738668673424,0,hard,0.09,0.6,896,1600,46,,,,,,,,291.1918030004017
145,0.6559738668673424,0,hard,0.09,0.6,896,1600,46,,,,,,,,309.2791250001028
146,0.6559738668673424,0,hard,0.09,0.6,896,1600,47,,,,,,,,294.87208600039594
147,0.6559738668673424,0,hard,0.09,0.6,896,1600,44,,,,,,,,295.6895360002818
148,0.6559738668673424,0,hard,0.09,0.6,896,1600,44,,,,,,,,302.011265001056
149,0.6559738668673424,0,hard,0.09,0.6,896,1600,45,,,,,,,,303.5456849993352
150,0.6559738668673424,0,hard,0.09,0.6,896,1600,43,,,,,,,,323.50627400046505
151,0.6516962352761002,1,hard,0.09,0.6,896,1600,44,1.0,0.3488372093023256,1.0,0.0,0.0,0.6405599914326983,2583.3551329901597,317.28797699906863
152,0.6516962352761002,0,hard,0.09,0.6,896,1600,42,,,,,,,,238.09531900042202
153,0.6516962352761002,0,hard,0.09,0.6,896,1600,44,,,,,,,,236.83994400016672
154,0.6516962352761002,0,hard,0.09,0.6,896,1600,45,,,,,,,,250.86583499978587
155,0.6516962352761002,0,hard,0.09,0.6,896,1600,45,,,,,,,,235.86122400047316
156,0.6516962352761002,0,hard,0.09,0.6,896,1600,46,,,,,,,,239.00105899883783
157,0.6516962352761002,0,hard,0.09,0.6,896,1600,45,,,,,,,,234.68194999986736
158,0.6516962352761002,0,hard,0.09,0.6,896,1600,45,,,,,,,,238.38626199903956
159,0.6516962352761002,0,hard,0.09,0.6,896,1600,48,,,,,,,,237.4405709997518
160,0.6516962352761002,0,hard,0.09,0.6,896,1600,45,,,,,,,,244.3877709993103
161,0.6516962352761002,1,hard,0.09,0.6,896,1600,42,1.0,0.4,1.0,0.0,0.0,0.6519052209974703,2496.856334576415,248.3712409994041
162,0.6516962352761002,0,hard,0.09,0.6,896,1600,43,,,,,,,,244.85273899881577
163,0.6516962352761002,0,hard,0.09,0.6,896,1600,45,,,,,,,,245.63667599977634
164,0.6516962352761002,0,hard,0.09,0.6,896,1600,44,,,,,,,,254.10742800158914
165,0.6516962352761002,0,hard,0.09,0.6,896,1600,43,,,,,,,,246.57158400077606
166,0.6516962352761002,0,hard,0.09,0.6,896,1600,43,,,,,,,,261.2388640009158
167,0.6516962352761002,0,hard,0.09,0.6,896,1600,43,,,,,,,,248.5685999999987
168,0.6516962352761002,0,hard,0.09,0.6,896,1600,41,,,,,,,,245.54186400018807
169,0.6516962352761002,0,hard,0.09,0.6,896,1600,43,,,,,,,,245.68066699976043
170,0.6516962352761002,0,hard,0.09,0.6,896,1600,44,,,,,,,,246.21662899880903
171,0.6495050527784125,1,hard,0.09,0.6,896,1600,44,1.0,0.4090909090909091,1.0,0.0,0.0,0.6539211088953429,2365.0286364963777,261.51210100033495
172,0.6495050527784125,0,hard,0.09,0.6,896,1600,44,,,,,,,,251.54145999840694
173,0.6495050527784125,0,hard,0.09,0.6,896,1600,41,,,,,,,,249.63471699993534
174,0.6495050527784125,0,hard,0.09,0.6,896,1600,41,,,,,,,,245.61257700042916
175,0.6495050527784125,0,hard,0.09,0.6,896,1600,41,,,,,,,,262.3159110007691
176,0.6495050527784125,0,hard,0.09,0.6,896,1600,43,,,,,,,,249.99404000118375
177,0.6495050527784125,0,hard,0.09,0.6,896,1600,41,,,,,,,,248.62659400059783
178,0.6495050527784125,0,hard,0.09,0.6,896,1600,40,,,,,,,,248.94895699981134
179,0.6495050527784125,0,hard,0.09,0.6,896,1600,43,,,,,,,,273.14473099977477
180,0.6495050527784125,0,hard,0.09,0.6,896,1600,42,,,,,,,,243.8838140005828
181,0.6507917039177109,1,hard,0.09,0.6,896,1600,41,1.0,0.4523809523809524,1.0,0.0,0.0,0.6635205750756892,2345.4298385959055,246.5408030002436
182,0.6507917039177109,0,hard,0.09,0.6,896,1600,40,,,,,,,,246.99974000031943
183,0.6507917039177109,0,hard,0.09,0.6,896,1600,39,,,,,,,,244.00391500057594
184,0.6507917039177109,0,hard,0.09,0.6,896,1600,41,,,,,,,,246.1723179985711
185,0.6507917039177109,0,hard,0.09,0.6,896,1600,42,,,,,,,,237.85726700043597
186,0.6507917039177109,0,hard,0.09,0.6,896,1600,44,,,,,,,,240.33989099916653
187,0.6507917039177109,0,hard,0.09,0.6,896,1600,43,,,,,,,,241.1803590002819
188,0.6507917039177109,0,hard,0.09,0.6,896,1600,42,,,,,,,,247.40586699954292
189,0.6507917039177109,0,hard,0.09,0.6,896,1600,44,,,,,,,,238.7194750008348
190,0.6507917039177109,0,hard,0.09,0.6,896,1600,41,,,,,,,,237.3672940011602
191,0.6502240500689181,1,hard,0.09,0.6,896,1600,41,1.0,0.3902439024390244,1.0,0.0,0.0,0.6497418291070702,2110.2888680267392,256.9988680006645
192,0.6502240500689181,0,hard,0.09,0.6,896,1600,44,,,,,,,,261.639024998658
193,0.6502240500689181,0,hard,0.09,0.6,896,1600,39,,,,,,,,294.41194299943163
194,0.6502240500689181,0,hard,0.09,0.6,896,1600,41,,,,,,,,301.0450000001583
195,0.6502240500689181,0,hard,0.09,0.6,896,1600,41,,,,,,,,301.46599399995466
196,0.6502240500689181,0,hard,0.09,0.6,896,1600,44,,,,,,,,295.66994400011026
197,0.6502240500689181,0,hard,0.09,0.6,896,1600,40,,,,,,,,293.59754899996915
198,0.6502240500689181,0,hard,0.09,0.6,896,1600,38,,,,,,,,298.7729880005645
199,0.6502240500689181,0,hard,0.09,0.6,896,1600,38,,,,,,,,309.98593000003893
200,0.6502240500689181,0,hard,0.09,0.6,896,1600,38,,,,,,,,313.2556740001746
201,0.64797685237956,1,hard,0.09,0.6,896,1600,39,1.0,0.34210526315789475,1.0,0.0,0.0,0.6390671980689124,1901.606165113395,329.3680540009518
202,0.64797685237956,0,hard,0.09,0.6,896,1600,40,,,,,,,,317.2204000002239
203,0.64797685237956,0,hard,0.09,0.6,896,1600,39,,,,,,,,322.12996000089333
204,0.64797685237956,0,hard,0.09,0.6,896,1600,38,,,,,,,,314.822832999198
205,0.64797685237956,0,hard,0.09,0.6,896,1600,40,,,,,,,,307.92465199920116
206,0.64797685237956,0,hard,0.09,0.6,896,1600,39,,,,,,,,312.03223099873867
207,0.64797685237956,0,hard,0.09,0.6,896,1600,39,,,,,,,,241.14591500074312
208,0.64797685237956,0,hard,0.09,0.6,896,1600,38,,,,,,,,252.63576799989096
209,0.64797685237956,0,hard,0.09,0.6,896,1600,36,,,,,,,,247.73633400036488
210,0.64797685237956,0,hard,0.09,0.6,896,1600,33,,,,,,,,286.53082200071367
211,0.650856692233664,1,hard,0.09,0.6,896,1600,34,1.0,0.42424242424242425,1.0,0.0,0.0,0.6572809220584641,1784.8536053895655,250.9703299983812
212,0.650856692233664,0,hard,0.09,0.6,896,1600,32,,,,,,,,237.45297499954177
213,0.650856692233664,0,hard,0.09,0.6,896,1600,32,,,,,,,,244.28928900124447
214,0.650856692233664,0,hard,0.09,0.6,896,1600,35,,,,,,,,261.22593700165453
215,0.650856692233664,0,hard,0.09,0.6,896,1600,30,,,,,,,,251.02159900052357
216,0.650856692233664,0,hard,0.09,0.6,896,1600,29,,,,,,,,238.80932999963989
217,0.650856692233664,0,hard,0.09,0.6,896,1600,30,,,,,,,,237.2751100010646
218,0.650856692233664,0,hard,0.09,0.6,896,1600,30,,,,,,,,238.68001399932837
219,0.650856692233664,0,hard,0.09,0.6,896,1600,30,,,,,,,,236.08164799952647
220,0.650856692233664,0,hard,0.09,0.6,896,1600,30,,,,,,,,236.51811799936695
221,0.6545893218740219,1,hard,0.09,0.6,896,1600,30,1.0,0.4666666666666667,1.0,0.0,0.0,0.6666883989152035,1851.9633931353362,239.89797300055216
222,0.6545893218740219,0,hard,0.09,0.6,896,1600,28,,,,,,,,234.477779998997
223,0.6545893218740219,0,hard,0.09,0.6,896,1600,27,,,,,,,,253.8552139994863
224,0.6545893218740219,0,hard,0.09,0.6,896,1600,30,,,,,,,,240.71855500005768
225,0.6545893218740219,0,hard,0.09,0.6,896,1600,28,,,,,,,,244.08633600069152
226,0.6545893218740219,0,hard,0.09,0.6,896,1600,28,,,,,,,,250.3236980010115
227,0.6545893218740219,0,hard,0.09,0.6,896,1600,27,,,,,,,,260.3911380010686
228,0.6545893218740219,0,hard,0.09,0.6,896,1600,27,,,,,,,,249.85236099928443
229,0.6545893218740219,0,hard,0.09,0.6,896,1600,26,,,,,,,,249.93200000062643
230,0.6545893218740219,0,hard,0.09,0.6,896,1600,27,,,,,,,,249.21512199944118
231,0.6529740787124348,1,hard,0.09,0.6,896,1600,30,0.9,0.4074074074074074,1.0,0.0,0.0,0.6405985188663608,1968.2190421408225,258.1725729996833
232,0.6529740787124348,0,hard,0.09,0.6,896,1600,28,,,,,,,,243.47217000104138
233,0.6529740787124348,0,hard,0.09,0.6,896,1600,29,,,,,,,,245.20392500016897
234,0.6529740787124348,0,hard,0.09,0.6,896,1600,28,,,,,,,,242.49600499933877
235,0.6529740787124348,0,hard,0.09,0.6,896,1600,29,,,,,,,,237.9063190001034
236,0.6529740787124348,0,hard,0.09,0.6,896,1600,29,,,,,,,,240.14890500075126
237,0.6529740787124348,0,hard,0.09,0.6,896,1600,29,,,,,,,,235.77764899891918
238,0.6529740787124348,0,hard,0.09,0.6,896,1600,28,,,,,,,,229.3982440005493
239,0.6529740787124348,0,hard,0.09,0.6,896,1600,27,,,,,,,,238.2053499986796
240,0.6529740787124348,0,hard,0.09,0.6,896,1600,27,,,,,,,,253.36506600069697
241,0.6534173877428552,1,hard,0.09,0.6,896,1600,26,0.9,0.48148148148148145,1.0,0.0,0.0,0.6570242721082866,2307.5464103888025,258.88798400046653
242,0.6534173877428552,0,hard,0.09,0.6,896,1600,27,,,,,,,,245.6179630007682
243,0.6534173877428552,0,hard,0.09,0.6,896,1600,26,,,,,,,,249.21106900001178
244,0.6534173877428552,0,hard,0.09,0.6,896,1600,22,,,,,,,,249.7787000011158
245,0.6534173877428552,0,hard,0.09,0.6,896,1600,22,,,,,,,,256.224951999684
246,0.6534173877428552,0,hard,0.09,0.6,896,1600,22,,,,,,,,245.95507699996233
247,0.6534173877428552,0,hard,0.09,0.6,896,1600,23,,,,,,,,247.98412200107123
248,0.6534173877428552,0,hard,0.09,0.6,896,1600,22,,,,,,,,322.10720099828904
249,0.6534173877428552,0,hard,0.09,0.6,896,1600,21,,,,,,,,311.20130000090285
250,0.6534173877428552,0,hard,0.09,0.6,896,1600,19,,,,,,,,307.9831049999484
251,0.6506438339854531,1,hard,0.09,0.6,896,1600,19,0.6333333333333333,0.5789473684210527,1.0,0.0,0.0,0.6441056987738751,2460.1990729402432,301.57931500070845
252,0.6506438339854531,0,hard,0.09,0.6,896,1600,17,,,,,,,,302.7332019992173
253,0.6506438339854531,0,hard,0.09,0.6,896,1600,18,,,,,,,,295.1721629997337
254,0.6506438339854531,0,hard,0.09,0.6,896,1600,17,,,,,,,,303.7570680007775
255,0.6506438339854531,0,hard,0.09,0.6,896,1600,17,,,,,,,,310.07294499977434
256,0.6506438339854531,0,hard,0.09,0.6,896,1600,19,,,,,,,,300.7313020007132
257,0.6506438339854531,0,hard,0.09,0.6,896,1600,18,,,,,,,,293.10128200086183
258,0.6506438339854531,0,hard,0.09,0.6,896,1600,17,,,,,,,,283.357108999553
259,0.6506438339854531,0,hard,0.09,0.6,896,1600,16,,,,,,,,298.0668099989998
260,0.6506438339854531,0,hard,0.09,0.6,896,1600,13,,,,,,,,296.55801099943346
261,0.644856359177542,1,hard,0.09,0.6,896,1600,16,0.43333333333333335,0.5384615384615384,1.0,0.0,0.0,0.6092295054516922,2446.4766372298786,304.1614829999162
262,0.644856359177542,0,hard,0.09,0.6,896,1600,15,,,,,,,,231.07174899996608
263,0.644856359177542,0,hard,0.09,0.6,896,1600,15,,,,,,,,252.15687200034154
264,0.644856359177542,0,hard,0.09,0.6,896,1600,14,,,,,,,,239.54182300076354
265,0.644856359177542,0,hard,0.09,0.6,896,1600,16,,,,,,,,234.54371199841262
266,0.644856359177542,0,hard,0.09,0.6,896,1600,17,,,,,,,,236.95339599908039
267,0.644856359177542,0,hard,0.09,0.6,896,1600,17,,,,,,,,233.4854720011208
268,0.644856359177542,0,hard,0.09,0.6,896,1600,16,,,,,,,,239.81272099990747
269,0.644856359177542,0,hard,0.09,0.6,896,1600,17,,,,,,,,271.4420339998469
270,0.644856359177542,0,hard,0.09,0.6,896,1600,18,,,,,,,,243.18506000054185
271,0.6371788927760588,1,hard,0.09,0.6,896,1600,18,0.6,0.3333333333333333,1.0,0.0,0.0,0.585324933258529,2782.4740158607087,242.4998170008621
272,0.6371788927760588,0,hard,0.09,0.6,896,1600,20,,,,,,,,234.5318949992361
273,0.6371788927760588,0,hard,0.09,0.6,896,1600,20,,,,,,,,235.49806299888587
274,0.6371788927760588,0,hard,0.09,0.6,896,1600,21,,,,,,,,240.45840600047086
275,0.6371788927760588,0,hard,0.09,0.6,896,1600,20,,,,,,,,231.78025000015623
276,0.6371788927760588,0,hard,0.09,0.6,896,1600,19,,,,,,,,243.0536840001878
277,0.6371788927760588,0,hard,0.09,0.6,896,1600,19,,,,,,,,230.6271720008226
278,0.6371788927760588,0,hard,0.09,0.6,896,1600,18,,,,,,,,233.2762610003556
279,0.6371788927760588,0,hard,0.09,0.6,896,1600,18,,,,,,,,236.21569700117107
280,0.6371788927760588,0,hard,0.09,0.6,896,1600,18,,,,,,,,239.92874100076733
