frame,sci,sci_updated,tier,confidence,nms,input_h,input_w,tracked_boxes,crowd,tiny,edge_norm,night,blur,sci_raw,laplacian_variance,frame_wall_ms
35,0.5470187440614915,0,medium,0.12,0.65,800,1440,80,,,,,,,,241.39240000113205
36,0.5470187440614915,0,medium,0.12,0.65,800,1440,81,,,,,,,,221.89968200109433
37,0.5470187440614915,0,medium,0.12,0.65,800,1440,83,,,,,,,,222.96532499967725
38,0.5470187440614915,0,medium,0.12,0.65,800,1440,85,,,,,,,,222.882223999477
39,0.5470187440614915,0,medium,0.12,0.65,800,1440,89,,,,,,,,233.4349660013686
40,0.5470187440614915,0,medium,0.12,0.65,800,1440,88,,,,,,,,222.3890749992279
41,0.5568078616154937,1,medium,0.12,0.65,800,1440,90,1.0,0.14772727272727273,1.0,0.0,0.0,0.5959643318315022,3218.7828165497754,225.63978700054577
42,0.5568078616154937,0,medium,0.12,0.65,800,1440,93,,,,,,,,216.032936999909
43,0.5568078616154937,0,medium,0.12,0.65,800,1440,91,,,,,,,,222.2256919994834
44,0.5568078616154937,0,medium,0.12,0.65,800,1440,94,,,,,,,,216.0577730010118
45,0.5568078616154937,0,medium,0.12,0.65,800,1440,95,,,,,,,,216.3075230000686
46,0.5568078616154937,0,medium,0.12,0.65,800,1440,100,,,,,,,,218.63345400015533
47,0.5568078616154937,0,medium,0.12,0.65,800,1440,96,,,,,,,,220.77372800049488
48,0.5568078616154937,0,medium,0.12,0.65,800,1440,95,,,,,,,,223.91653299928294
49,0.5568078616154937,0,medium,0.12,0.65,800,1440,95,,,,,,,,219.99250200133247
50,0.5568078616154937,0,medium,0.12,0.65,800,1440,90,,,,,,,,220.18003400080488
51,0.5628019695673342,1,medium,0.12,0.65,800,1440,88,1.0,0.13333333333333333,1.0,0.0,0.0,0.5927725093265371,3209.242038678854,227.3173230005341
52,0.5628019695673342,0,medium,0.12,0.65,800,1440,88,,,,,,,,220.93485799996415
53,0.5628019695673342,0,medium,0.12,0.65,800,1440,90,,,,,,,,243.2788679998339
54,0.5628019695673342,0,medium,0.12,0.65,800,1440,92,,,,,,,,219.13916999983485
55,0.5628019695673342,0,medium,0.12,0.65,800,1440,91,,,,,,,,214.54509300019708
56,0.5628019695673342,0,medium,0.12,0.65,800,1440,96,,,,,,,,229.09639200042875
57,0.5628019695673342,0,medium,0.12,0.65,800,1440,88,,,,,,,,223.35180600020976
58,0.5628019695673342,0,medium,0.12,0.65,800,1440,90,,,,,,,,236.25068399996962
59,0.5628019695673342,0,medium,0.12,0.65,800,1440,88,,,,,,,,223.06443299930834
60,0.5628019695673342,0,medium,0.12,0.65,800,1440,87,,,,,,,,215.74804299962125
61,0.5654085339067876,1,medium,0.12,0.65,800,1440,86,1.0,0.08045977011494253,1.0,0.0,0.0,0.5810479199435072,3211.661357271867,230.54200600017793
62,0.5654085339067876,0,medium,0.12,0.65,800,1440,88,,,,,,,,224.95769300076063
63,0.5654085339067876,0,medium,0.12,0.65,800,1440,88,,,,,,,,213.73082699938095
64,0.5654085339067876,0,medium,0.12,0.65,800,1440,86,,,,,,,,213.26704599960067
65,0.5654085339067876,0,medium,0.12,0.65,800,1440,86,,,,,,,,219.17285999916203
66,0.5654085339067876,0,medium,0.12,0.65,800,1440,89,,,,,,,,216.3338050013408
67,0.5654085339067876,0,medium,0.12,0.65,800,1440,90,,,,,,,,230.28708200035908
68,0.5654085339067876,0,medium,0.12,0.65,800,1440,89,,,,,,,,217.9967559986835
69,0.5654085339067876,0,medium,0.12,0.65,800,1440,87,,,,,,,,215.21970399953716
70,0.5654085339067876,0,medium,0.12,0.65,800,1440,88,,,,,,,,212.38549200097623
71,0.587507301517706,1,medium,0.12,0.65,800,1440,90,1.0,0.11363636363636363,1.0,0.0,0.0,0.5884047522144795,3235.6695987061107,234.0823430004093
72,0.587507301517706,0,medium,0.12,0.65,800,1440,90,,,,,,,,220.82596300060686
73,0.587507301517706,0,medium,0.12,0.65,800,1440,90,,,,,,,,218.6881159996119
74,0.587507301517706,0,medium,0.12,0.65,800,1440,94,,,,,,,,227.4545059990487
75,0.587507301517706,0,medium,0.12,0.65,800,1440,92,,,,,,,,216.05462600018654
76,0.587507301517706,0,medium,0.12,0.65,800,1440,89,,,,,,,,211.59546300077636
77,0.587507301517706,0,medium,0.12,0.65,800,1440,90,,,,,,,,218.9748900000268
78,0.587507301517706,0,medium,0.12,0.65,800,1440,91,,,,,,,,226.4495210001769
79,0.587507301517706,0,medium,0.12,0.65,800,1440,89,,,,,,,,211.9564000004175
80,0.587507301517706,0,medium,0.12,0.65,800,1440,88,,,,,,,,228.61221799939813
81,0.5880747993713088,1,medium,0.12,0.65,800,1440,85,1.0,0.1590909090909091,1.0,0.0,0.0,0.5984841917038431,3199.5406700888952,281.03901500071515
82,0.5880747993713088,0,medium,0.12,0.65,800,1440,86,,,,,,,,268.43782300056773
83,0.5880747993713088,0,medium,0.12,0.65,800,1440,84,,,,,,,,268.18680899850733
84,0.5880747993713088,0,medium,0.12,0.65,800,1440,85,,,,,,,,265.56019199961156
85,0.5880747993713088,0,medium,0.12,0.65,800,1440,86,,,,,,,,284.2468700000609
86,0.5880747993713088,0,medium,0.12,0.65,800,1440,85,,,,,,,,275.6150360000902
87,0.5880747993713088,0,medium,0.12,0.65,800,1440,85,,,,,,,,280.6723529993178
88,0.5880747993713088,0,medium,0.12,0.65,800,1440,85,,,,,,,,272.45882300121593
89,0.5880747993713088,0,medium,0.12,0.65,800,1440,85,,,,,,,,284.88586799903715
90,0.5880747993713088,0,medium,0.12,0.65,800,1440,85,,,,,,,,271.7236500011495
91,0.5894240139924571,1,medium,0.12,0.65,800,1440,85,1.0,0.10588235294117647,1.0,0.0,0.0,0.5866853184192351,3250.145761399974,285.6934529991122
92,0.5894240139924571,0,medium,0.12,0.65,800,1440,85,,,,,,,,271.91782299996703
93,0.5894240139924571,0,medium,0.12,0.65,800,1440,83,,,,,,,,285.21955399992294
94,0.5894240139924571,0,medium,0.12,0.65,800,1440,83,,,,,,,,278.26469000137877
95,0.5894240139924571,0,medium,0.12,0.65,800,1440,81,,,,,,,,267.19168099953094
96,0.5894240139924571,0,medium,0.12,0.65,800,1440,81,,,,,,,,215.94910199928563
97,0.5894240139924571,0,medium,0.12,0.65,800,1440,82,,,,,,,,232.30717099977483
98,0.5894240139924571,0,medium,0.12,0.65,800,1440,82,,,,,,,,222.4759360015014
99,0.5894240139924571,0,medium,0.12,0.65,800,1440,82,,,,,,,,217.85850699961884
100,0.5894240139924571,0,medium,0.12,0.65,800,1440,83,,,,,,,,221.34965899931558
101,0.5893238267927134,1,medium,0.12,0.65,800,1440,82,1.0,0.08433734939759036,1.0,0.0,0.0,0.5819077641098898,3190.7033645322667,244.00353800047014
102,0.5893238267927134,0,medium,0.12,0.65,800,1440,82,,,,,,,,220.02931099996204
103,0.5893238267927134,0,medium,0.12,0.65,800,1440,78,,,,,,,,218.7731089998124
104,0.5893238267927134,0,medium,0.12,0.65,800,1440,77,,,,,,,,218.66359500018007
105,0.5893238267927134,0,medium,0.12,0.65,800,1440,76,,,,,,,,213.56468400153972
106,0.5893238267927134,0,medium,0.12,0.65,800,1440,80,,,,,,,,214.28048800044053
107,0.5893238267927134,0,medium,0.12,0.65,800,1440,81,,,,,,,,215.88880799936305
108,0.5893238267927134,0,medium,0.12,0.65,800,1440,82,,,,,,,,218.48382099960872
109,0.5893238267927134,0,medium,0.12,0.65,800,1440,79,,,,,,,,218.9372060001915
110,0.5893238267927134,0,medium,0.12,0.65,800,1440,81,,,,,,,,215.66078100113373
111,0.5881638912959216,1,medium,0.12,0.65,800,1440,81,1.0,0.1111111111111111,1.0,0.0,0.0,0.5878447833539593,3216.249864637098,238.82104400036042
112,0.5881638912959216,0,medium,0.12,0.65,800,1440,80,,,,,,,,214.22558199992636
113,0.5881638912959216,0,medium,0.12,0.65,800,1440,81,,,,,,,,211.13103800053068
114,0.5881638912959216,0,medium,0.12,0.65,800,1440,84,,,,,,,,217.8267719991709
115,0.5881638912959216,0,medium,0.12,0.65,800,1440,82,,,,,,,,217.0298630007892
116,0.5881638912959216,0,medium,0.12,0.65,800,1440,81,,,,,,,,223.25711700068496
117,0.5881638912959216,0,medium,0.12,0.65,800,1440,85,,,,,,,,229.5671379997657
118,0.5881638912959216,0,medium,0.12,0.65,800,1440,86,,,,,,,,206.75483199920563
119,0.5881638912959216,0,medium,0.12,0.65,800,1440,84,,,,,,,,240.93314499987173
120,0.5881638912959216,0,medium,0.12,0.65,800,1440,83,,,,,,,,216.92346700001508
121,0.5881384469277328,1,medium,0.12,0.65,800,1440,84,1.0,0.13253012048192772,1.0,0.0,0.0,0.592594398749215,3186.222285537005,234.55572700004268
122,0.5881384469277328,0,medium,0.12,0.65,800,1440,82,,,,,,,,217.47490099915012
123,0.5881384469277328,0,medium,0.12,0.65,800,1440,79,,,,,,,,218.96064199972898
124,0.5881384469277328,0,medium,0.12,0.65,800,1440,83,,,,,,,,218.87016399887216
125,0.5881384469277328,0,medium,0.12,0.65,800,1440,83,,,,,,,,223.85350500007917
126,0.5881384469277328,0,medium,0.12,0.65,800,1440,88,,,,,,,,220.79413699975703
127,0.5881384469277328,0,medium,0.12,0.65,800,1440,89,,,,,,,,218.94750699902943
128,0.5881384469277328,0,medium,0.12,0.65,800,1440,90,,,,,,,,215.49171500009834
129,0.5881384469277328,0,medium,0.12,0.65,800,1440,92,,,,,,,,214.89695499985828
130,0.5881384469277328,0,medium,0.12,0.65,800,1440,94,,,,,,,,229.65117899912002
131,0.5906446611905913,1,hard,0.09,0.6,896,1600,97,1.0,0.1595744680851064,1.0,0.0,0.0,0.5985914197835173,3212.133133297348,261.1741199998505
132,0.5906446611905913,0,hard,0.09,0.6,896,1600,101,,,,,,,,246.11413200000243
133,0.5906446611905913,0,hard,0.09,0.6,896,1600,104,,,,,,,,252.70172000091407
134,0.5906446611905913,0,hard,0.09,0.6,896,1600,103,,,,,,,,263.0724470000132
135,0.5906446611905913,0,hard,0.09,0.6,896,1600,107,,,,,,,,246.42668299929937
136,0.5906446611905913,0,hard,0.09,0.6,896,1600,106,,,,,,,,242.58263199953944
137,0.5906446611905913,0,hard,0.09,0.6,896,1600,106,,,,,,,,242.57943199881993
138,0.5906446611905913,0,hard,0.09,0.6,896,1600,108,,,,,,,,245.07864999941376
139,0.5906446611905913,0,hard,0.09,0.6,896,1600,108,,,,,,,,265.8088949992816
140,0.5906446611905913,0,hard,0.09,0.6,896,1600,111,,,,,,,,310.2784549992066
141,0.5947503788204286,1,hard,0.09,0.6,896,1600,109,1.0,0.24324324324324326,1.0,0.0,0.0,0.6171447756233406,3202.9682178701787,327.85442100066575
142,0.5947503788204286,0,hard,0.09,0.6,896,1600,107,,,,,,,,318.8895780003804
143,0.5947503788204286,0,hard,0.09,0.6,896,1600,109,,,,,,,,307.33820000023115
144,0.5947503788204286,0,hard,0.09,0.6,896,1600,111,,,,,,,,316.4704779992462
145,0.5947503788204286,0,hard,0.09,0.6,896,1600,111,,,,,,,,315.8350529993186
146,0.5947503788204286,0,hard,0.09,0.6,896,1600,110,,,,,,,,328.60032899952785
147,0.5947503788204286,0,hard,0.09,0.6,896,1600,108,,,,,,,,321.5654830000858
148,0.5947503788204286,0,hard,0.09,0.6,896,1600,107,,,,,,,,330.2546949998941
149,0.5947503788204286,0,hard,0.09,0.6,896,1600,106,,,,,,,,313.832244999503
150,0.5947503788204286,0,hard,0.09,0.6,896,1600,105,,,,,,,,330.6420930002787
151,0.5960463067547754,1,hard,0.09,0.6,896,1600,109,1.0,0.2,1.0,0.0,0.0,0.6075556872442704,3224.3550513167183,329.8908950000623
152,0.5960463067547754,0,hard,0.09,0.6,896,1600,111,,,,,,,,322.1790389998205
153,0.5960463067547754,0,hard,0.09,0.6,896,1600,111,,,,,,,,282.736881999881
154,0.5960463067547754,0,hard,0.09,0.6,896,1600,116,,,,,,,,247.91806000030192
155,0.5960463067547754,0,hard,0.09,0.6,896,1600,114,,,,,,,,248.90761800088512
156,0.5960463067547754,0,hard,0.09,0.6,896,1600,112,,,,,,,,258.8044019994413
157,0.5960463067547754,0,hard,0.09,0.6,896,1600,106,,,,,,,,243.26431400004367
158,0.5960463067547754,0,hard,0.09,0.6,896,1600,107,,,,,,,,254.46963799913647
159,0.5960463067547754,0,hard,0.09,0.6,896,1600,109,,,,,,,,250.50619399917196
160,0.5960463067547754,0,hard,0.09,0.6,896,1600,107,,,,,,,,264.9029160002101
161,0.5971330148778413,1,hard,0.09,0.6,896,1600,106,1.0,0.14018691588785046,1.0,0.0,0.0,0.5942922752806966,3224.2286073151604,252.21496500125795
162,0.5971330148778413,0,hard,0.09,0.6,896,1600,106,,,,,,,,241.30009200052882
163,0.5971330148778413,0,hard,0.09,0.6,896,1600,106,,,,,,,,243.43986500025494
164,0.5971330148778413,0,hard,0.09,0.6,896,1600,106,,,,,,,,241.46124300023075
165,0.5971330148778413,0,hard,0.09,0.6,896,1600,102,,,,,,,,243.0746640002326
166,0.5971330148778413,0,hard,0.09,0.6,896,1600,102,,,,,,,,243.89031499958946
167,0.5971330148778413,0,hard,0.09,0.6,896,1600,102,,,,,,,,246.3773660001607
168,0.5971330148778413,0,hard,0.09,0.6,896,1600,103,,,,,,,,246.20965199937928
169,0.5971330148778413,0,hard,0.09,0.6,896,1600,106,,,,,,,,239.72987699926307
170,0.5971330148778413,0,hard,0.09,0.6,896,1600,110,,,,,,,,247.5201270008256
171,0.5982051480283451,1,hard,0.09,0.6,896,1600,111,1.0,0.11818181818181818,1.0,0.0,0.0,0.5894126961634159,3277.519899366458,251.53334899914626
172,0.5982051480283451,0,hard,0.09,0.6,896,1600,107,,,,,,,,266.792020000139
173,0.5982051480283451,0,hard,0.09,0.6,896,1600,108,,,,,,,,240.2224439993006
174,0.5982051480283451,0,hard,0.09,0.6,896,1600,107,,,,,,,,244.01953699998558
175,0.5982051480283451,0,hard,0.09,0.6,896,1600,105,,,,,,,,241.84974200034048
176,0.5982051480283451,0,hard,0.09,0.6,896,1600,106,,,,,,,,246.614433999639
177,0.5982051480283451,0,hard,0.09,0.6,896,1600,106,,,,,,,,264.39934100017126
178,0.5982051480283451,0,hard,0.09,0.6,896,1600,106,,,,,,,,245.50111700045818
179,0.5982051480283451,0,hard,0.09,0.6,896,1600,105,,,,,,,,250.5258639994281
180,0.5982051480283451,0,hard,0.09,0.6,896,1600,110,,,,,,,,242.75251099970774
181,0.5984291355725532,1,hard,0.09,0.6,896,1600,109,1.0,0.11818181818181818,1.0,0.0,0.0,0.5894126961634159,3263.1617451873917,271.90164899911906
182,0.5984291355725532,0,hard,0.09,0.6,896,1600,111,,,,,,,,252.7739899996959
183,0.5984291355725532,0,hard,0.09,0.6,896,1600,113,,,,,,,,244.79098600022553
184,0.5984291355725532,0,hard,0.09,0.6,896,1600,109,,,,,,,,246.04063699916878
185,0.5984291355725532,0,hard,0.09,0.6,896,1600,111,,,,,,,,264.6432330002426
186,0.5984291355725532,0,hard,0.09,0.6,896,1600,114,,,,,,,,255.75584200123558
187,0.5984291355725532,0,hard,0.09,0.6,896,1600,115,,,,,,,,258.14850100141484
188,0.5984291355725532,0,hard,0.09,0.6,896,1600,119,,,,,,,,255.33258699942962
189,0.5984291355725532,0,hard,0.09,0.6,896,1600,117,,,,,,,,267.63533399935113
190,0.5984291355725532,0,hard,0.09,0.6,896,1600,117,,,,,,,,249.92366600054083
191,0.5999166524820563,1,hard,0.09,0.6,896,1600,115,1.0,0.1794871794871795,1.0,0.0,0.0,0.6030070171157371,3224.7217864152562,253.57982899913623
192,0.5999166524820563,0,hard,0.09,0.6,896,1600,118,,,,,,,,250.523417000295
193,0.5999166524820563,0,hard,0.09,0.6,896,1600,119,,,,,,,,301.82243600029324
194,0.5999166524820563,0,hard,0.09,0.6,896,1600,116,,,,,,,,316.6478240000288
195,0.5999166524820563,0,hard,0.09,0.6,896,1600,116,,,,,,,,324.27817700045125
196,0.5999166524820563,0,hard,0.09,0.6,896,1600,115,,,,,,,,328.98904899957415
197,0.5999166524820563,0,hard,0.09,0.6,896,1600,113,,,,,,,,329.1462719989795
198,0.5999166524820563,0,hard,0.09,0.6,896,1600,115,,,,,,,,316.1264669997763
199,0.5999166524820563,0,hard,0.09,0.6,896,1600,116,,,,,,,,317.54701499994553
200,0.5999166524820563,0,hard,0.09,0.6,896,1600,113,,,,,,,,341.12780100076634
201,0.5999077055120708,1,hard,0.09,0.6,896,1600,113,1.0,0.1592920353982301,1.0,0.0,0.0,0.5985287909936191,3299.180617351415,321.48103100007575
202,0.5999077055120708,0,hard,0.09,0.6,896,1600,116,,,,,,,,320.58379699992656
203,0.5999077055120708,0,hard,0.09,0.6,896,1600,116,,,,,,,,326.63463600147224
204,0.5999077055120708,0,hard,0.09,0.6,896,1600,116,,,,,,,,324.0781410004274
205,0.5999077055120708,0,hard,0.09,0.6,896,1600,117,,,,,,,,318.7285410003824
206,0.5999077055120708,0,hard,0.09,0.6,896,1600,122,,,,,,,,299.66875500031165
207,0.5999077055120708,0,hard,0.09,0.6,896,1600,118,,,,,,,,259.7729170011007
208,0.5999077055120708,0,hard,0.09,0.6,896,1600,116,,,,,,,,247.52280699976836
209,0.5999077055120708,0,hard,0.09,0.6,896,1600,119,,,,,,,,257.1901089995663
210,0.5999077055120708,0,hard,0.09,0.6,896,1600,122,,,,,,,,253.67083400124102
211,0.5971356842081095,1,hard,0.09,0.6,896,1600,126,1.0,0.1557377049180328,1.0,0.0,0.0,0.5977406264956114,3260.875525085219,275.0267289993644
212,0.5971356842081095,0,hard,0.09,0.6,896,1600,128,,,,,,,,249.55440600024303
213,0.5971356842081095,0,hard,0.09,0.6,896,1600,127,,,,,,,,248.79787799909536
214,0.5971356842081095,0,hard,0.09,0.6,896,1600,128,,,,,,,,250.60873399888806
215,0.5971356842081095,0,hard,0.09,0.6,896,1600,130,,,,,,,,260.51522299894714
216,0.5971356842081095,0,hard,0.09,0.6,896,1600,131,,,,,,,,247.60529500053963
217,0.5971356842081095,0,hard,0.09,0.6,896,1600,131,,,,,,,,256.4826569996512
218,0.5971356842081095,0,hard,0.09,0.6,896,1600,129,,,,,,,,259.97713600008865
219,0.5971356842081095,0,hard,0.09,0.6,896,1600,126,,,,,,,,261.1820660004014
220,0.5971356842081095,0,hard,0.09,0.6,896,1600,128,,,,,,,,250.97224300043308
221,0.59550227504086,1,hard,0.09,0.6,896,1600,126,1.0,0.1484375,1.0,0.0,0.0,0.5961218230735236,3284.432494528813,259.5535270011169
222,0.59550227504086,0,hard,0.09,0.6,896,1600,130,,,,,,,,250.8447950003756
223,0.59550227504086,0,hard,0.09,0.6,896,1600,134,,,,,,,,267.01272199898085
224,0.59550227504086,0,hard,0.09,0.6,896,1600,130,,,,,,,,250.41361900002812
225,0.59550227504086,0,hard,0.09,0.6,896,1600,127,,,,,,,,252.2081419992901
226,0.59550227504086,0,hard,0.09,0.6,896,1600,127,,,,,,,,247.0650189989101
227,0.59550227504086,0,hard,0.09,0.6,896,1600,124,,,,,,,,251.82891500116966
228,0.59550227504086,0,hard,0.09,0.6,896,1600,121,,,,,,,,245.70796599982714
229,0.59550227504086,0,hard,0.09,0.6,896,1600,123,,,,,,,,247.64694700024847
230,0.59550227504086,0,hard,0.09,0.6,896,1600,121,,,,,,,,245.77362399941194
231,0.5957738657152911,1,hard,0.09,0.6,896,1600,119,1.0,0.1487603305785124,1.0,0.0,0.0,0.596193410001715,3260.253546979591,259.5488899987686
232,0.5957738657152911,0,hard,0.09,0.6,896,1600,120,,,,,,,,253.0401019994315
233,0.5957738657152911,0,hard,0.09,0.6,896,1600,118,,,,,,,,252.75842900009593
234,0.5957738657152911,0,hard,0.09,0.6,896,1600,119,,,,,,,,258.8206929995067
235,0.5957738657152911,0,hard,0.09,0.6,896,1600,122,,,,,,,,264.749704998394
236,0.5957738657152911,0,hard,0.09,0.6,896,1600,123,,,,,,,,273.91424600136816
237,0.5957738657152911,0,hard,0.09,0.6,896,1600,124,,,,,,,,259.67321499956597
238,0.5957738657152911,0,hard,0.09,0.6,896,1600,125,,,,,,,,252.26838299931842
239,0.5957738657152911,0,hard,0.09,0.6,896,1600,120,,,,,,,,257.0528849992115
240,0.5957738657152911,0,hard,0.09,0.6,896,1600,118,,,,,,,,254.4412299994292
241,0.5979361861481183,1,hard,0.09,0.6,896,1600,119,1.0,0.1864406779661017,1.0,0.0,0.0,0.604548939193206,3249.944861850764,251.21213500096928
242,0.5979361861481183,0,hard,0.09,0.6,896,1600,123,,,,,,,,243.26323800050886
243,0.5979361861481183,0,hard,0.09,0.6,896,1600,119,,,,,,,,244.31806299980963
244,0.5979361861481183,0,hard,0.09,0.6,896,1600,119,,,,,,,,246.189924000646
245,0.5979361861481183,0,hard,0.09,0.6,896,1600,122,,,,,,,,276.6660019988194
246,0.5979361861481183,0,hard,0.09,0.6,896,1600,123,,,,,,,,315.7604750012979
247,0.5979361861481183,0,hard,0.09,0.6,896,1600,122,,,,,,,,312.34937499903026
248,0.5979361861481183,0,hard,0.09,0.6,896,1600,122,,,,,,,,316.2487190002139
249,0.5979361861481183,0,hard,0.09,0.6,896,1600,120,,,,,,,,318.2895019999705
250,0.5979361861481183,0,hard,0.09,0.6,896,1600,122,,,,,,,,330.53238799948303
251,0.6006838366318699,1,hard,0.09,0.6,896,1600,122,1.0,0.20491803278688525,1.0,0.0,0.0,0.6086462495496769,3247.3465840941917,322.22980100050336
252,0.6006838366318699,0,hard,0.09,0.6,896,1600,121,,,,,,,,319.46247199994104
253,0.6006838366318699,0,hard,0.09,0.6,896,1600,121,,,,,,,,315.97958599923004
254,0.6006838366318699,0,hard,0.09,0.6,896,1600,121,,,,,,,,347.8974899990135
255,0.6006838366318699,0,hard,0.09,0.6,896,1600,120,,,,,,,,325.72637800149096
256,0.6006838366318699,0,hard,0.09,0.6,896,1600,119,,,,,,,,310.2574040003674
257,0.6006838366318699,0,hard,0.09,0.6,896,1600,118,,,,,,,,324.2929119987821
258,0.6006838366318699,0,hard,0.09,0.6,896,1600,117,,,,,,,,317.4690739997459
259,0.6006838366318699,0,hard,0.09,0.6,896,1600,115,,,,,,,,260.4572719992575
260,0.6006838366318699,0,hard,0.09,0.6,896,1600,115,,,,,,,,259.39101800031494
261,0.6007827207650989,1,hard,0.09,0.6,896,1600,118,1.0,0.1826086956521739,1.0,0.0,0.0,0.6036992060483399,3261.6036158495385,264.329199999338
262,0.6007827207650989,0,hard,0.09,0.6,896,1600,113,,,,,,,,258.83081599931757
263,0.6007827207650989,0,hard,0.09,0.6,896,1600,115,,,,,,,,244.3446449997282
264,0.6007827207650989,0,hard,0.09,0.6,896,1600,114,,,,,,,,244.47595899982844
265,0.6007827207650989,0,hard,0.09,0.6,896,1600,114,,,,,,,,247.3514109988173
266,0.6007827207650989,0,hard,0.09,0.6,896,1600,119,,,,,,,,246.95580400111794
267,0.6007827207650989,0,hard,0.09,0.6,896,1600,117,,,,,,,,248.19385400041938
268,0.6007827207650989,0,hard,0.09,0.6,896,1600,116,,,,,,,,247.1873009999399
269,0.6007827207650989,0,hard,0.09,0.6,896,1600,117,,,,,,,,255.75351699990279
270,0.6007827207650989,0,hard,0.09,0.6,896,1600,116,,,,,,,,256.4087339997059
271,0.6011983949338481,1,hard,0.09,0.6,896,1600,117,1.0,0.1724137931034483,1.0,0.0,0.0,0.6014385101748635,3325.7244750117247,252.66387699957704
272,0.6011983949338481,0,hard,0.09,0.6,896,1600,114,,,,,,,,244.37836600009177
273,0.6011983949338481,0,hard,0.09,0.6,896,1600,113,,,,,,,,255.58191500022076
274,0.6011983949338481,0,hard,0.09,0.6,896,1600,114,,,,,,,,247.75940099971194
275,0.6011983949338481,0,hard,0.09,0.6,896,1600,114,,,,,,,,248.34262400145235
276,0.6011983949338481,0,hard,0.09,0.6,896,1600,113,,,,,,,,251.78525400042417
277,0.6011983949338481,0,hard,0.09,0.6,896,1600,112,,,,,,,,269.1437670000596
278,0.6011983949338481,0,hard,0.09,0.6,896,1600,111,,,,,,,,266.7845899995882
279,0.6011983949338481,0,hard,0.09,0.6,896,1600,112,,,,,,,,255.07411000035063
280,0.6011983949338481,0,hard,0.09,0.6,896,1600,111,,,,,,,,252.63599100071588
