frame,sci,sci_updated,tier,confidence,nms,input_h,input_w,tracked_boxes,crowd,tiny,edge_norm,night,blur,sci_raw,laplacian_variance,frame_wall_ms
1,0.43371337893805056,1,easy,0.15,0.7,704,1280,31,0.0,0.0,1.0,0.0,0.0,0.43371337893805056,2751.970433006536,136.83875400056422
2,0.43371337893805056,0,easy,0.15,0.7,704,1280,39,,,,,,,,153.00085299895727
3,0.43371337893805056,0,easy,0.15,0.7,704,1280,38,,,,,,,,139.381881999725
4,0.43371337893805056,0,easy,0.15,0.7,704,1280,41,,,,,,,,140.67390999844065
5,0.43371337893805056,0,easy,0.15,0.7,704,1280,38,,,,,,,,229.11271700104408
6,0.43371337893805056,0,easy,0.15,0.7,704,1280,39,,,,,,,,562.795809999443
7,0.43371337893805056,0,easy,0.15,0.7,704,1280,38,,,,,,,,138.63895400027104
8,0.43371337893805056,0,easy,0.15,0.7,704,1280,38,,,,,,,,140.5588859997806
9,0.43371337893805056,0,easy,0.15,0.7,704,1280,39,,,,,,,,136.83283700083848
10,0.43371337893805056,0,easy,0.15,0.7,704,1280,39,,,,,,,,138.975328000015
11,0.5922760876155602,1,hard,0.09,0.6,896,1600,37,1.0,0.8461538461538461,1.0,0.0,0.0,0.7508387962930698,2868.886930132041,257.73597399893333
12,0.5922760876155602,0,hard,0.09,0.6,896,1600,37,,,,,,,,242.32571100037603
13,0.5922760876155602,0,hard,0.09,0.6,896,1600,39,,,,,,,,230.2407339993806
14,0.5922760876155602,0,hard,0.09,0.6,896,1600,38,,,,,,,,239.20537300000433
15,0.5922760876155602,0,hard,0.09,0.6,896,1600,37,,,,,,,,255.10981599836668
16,0.5922760876155602,0,hard,0.09,0.6,896,1600,37,,,,,,,,227.24791299879143
17,0.5922760876155602,0,hard,0.09,0.6,896,1600,37,,,,,,,,220.6947559989203
18,0.5922760876155602,0,hard,0.09,0.6,896,1600,37,,,,,,,,220.93070600021747
19,0.5922760876155602,0,hard,0.09,0.6,896,1600,37,,,,,,,,220.95211000123527
20,0.5922760876155602,0,hard,0.09,0.6,896,1600,39,,,,,,,,231.02013799871202
21,0.6432350446211745,1,hard,0.09,0.6,896,1600,37,1.0,0.8205128205128205,1.0,0.0,0.0,0.7451529586324033,2736.1344506319683,246.90023500079405
22,0.6432350446211745,0,hard,0.09,0.6,896,1600,36,,,,,,,,224.67160999985936
23,0.6432350446211745,0,hard,0.09,0.6,896,1600,36,,,,,,,,235.8372069993493
24,0.6432350446211745,0,hard,0.09,0.6,896,1600,37,,,,,,,,223.64587400079472
25,0.6432350446211745,0,hard,0.09,0.6,896,1600,37,,,,,,,,224.62430499945185
26,0.6432350446211745,0,hard,0.09,0.6,896,1600,37,,,,,,,,226.51318099997297
27,0.6432350446211745,0,hard,0.09,0.6,896,1600,36,,,,,,,,221.6136059996643
28,0.6432350446211745,0,hard,0.09,0.6,896,1600,35,,,,,,,,223.93568699953903
29,0.6432350446211745,0,hard,0.09,0.6,896,1600,37,,,,,,,,225.7420119985909
30,0.6432350446211745,0,hard,0.09,0.6,896,1600,38,,,,,,,,234.37032400033786
31,0.6669938090950958,1,hard,0.09,0.6,896,1600,38,1.0,0.7894736842105263,1.0,0.0,0.0,0.7382701025168594,2936.1874255094194,239.51532899991435
32,0.6669938090950958,0,hard,0.09,0.6,896,1600,38,,,,,,,,227.75596199971915
33,0.6669938090950958,0,hard,0.09,0.6,896,1600,38,,,,,,,,221.12409600049432
34,0.6669938090950958,0,hard,0.09,0.6,896,1600,38,,,,,,,,230.00025100009225
35,0.6669938090950958,0,hard,0.09,0.6,896,1600,36,,,,,,,,247.13619599970116
36,0.6669938090950958,0,hard,0.09,0.6,896,1600,38,,,,,,,,287.08200300025055
37,0.6669938090950958,0,hard,0.09,0.6,896,1600,38,,,,,,,,283.28618699924846
38,0.6669938090950958,0,hard,0.09,0.6,896,1600,38,,,,,,,,291.7638539984182
39,0.6669938090950958,0,hard,0.09,0.6,896,1600,37,,,,,,,,282.19476400045096
40,0.6669938090950958,0,hard,0.09,0.6,896,1600,38,,,,,,,,285.4471110003942
41,0.6824161607729538,1,hard,0.09,0.6,896,1600,36,1.0,0.8157894736842105,1.0,0.0,0.0,0.7441055674843857,2922.9718568429207,281.04488700046204
42,0.6824161607729538,0,hard,0.09,0.6,896,1600,38,,,,,,,,280.23415700045007
43,0.6824161607729538,0,hard,0.09,0.6,896,1600,39,,,,,,,,286.2871749985061
44,0.6824161607729538,0,hard,0.09,0.6,896,1600,38,,,,,,,,289.51318899999023
45,0.6824161607729538,0,hard,0.09,0.6,896,1600,38,,,,,,,,281.77370199955476
46,0.6824161607729538,0,hard,0.09,0.6,896,1600,40,,,,,,,,299.4922320012847
47,0.6824161607729538,0,hard,0.09,0.6,896,1600,40,,,,,,,,288.4933019995515
48,0.6824161607729538,0,hard,0.09,0.6,896,1600,41,,,,,,,,289.67543699945963
49,0.6824161607729538,0,hard,0.09,0.6,896,1600,42,,,,,,,,289.27741900042747
50,0.6824161607729538,0,hard,0.09,0.6,896,1600,42,,,,,,,,293.18483600036416
51,0.6933461135545843,1,hard,0.09,0.6,896,1600,42,1.0,0.8333333333333334,1.0,0.0,0.0,0.7479958774627367,2890.2692662940635,232.35764399942127
52,0.6933461135545843,0,hard,0.09,0.6,896,1600,41,,,,,,,,223.95660999973188
53,0.6933461135545843,0,hard,0.09,0.6,896,1600,41,,,,,,,,222.2982580005919
54,0.6933461135545843,0,hard,0.09,0.6,896,1600,40,,,,,,,,227.7669409995724
55,0.6933461135545843,0,hard,0.09,0.6,896,1600,41,,,,,,,,228.0854079999699
56,0.6933461135545843,0,hard,0.09,0.6,896,1600,40,,,,,,,,223.7226279994502
57,0.6933461135545843,0,hard,0.09,0.6,896,1600,40,,,,,,,,226.84286500043527
58,0.6933461135545843,0,hard,0.09,0.6,896,1600,41,,,,,,,,227.44654599955538
59,0.6933461135545843,0,hard,0.09,0.6,896,1600,40,,,,,,,,235.668325000006
60,0.6933461135545843,0,hard,0.09,0.6,896,1600,39,,,,,,,,219.6108070002083
61,0.7023716164687489,1,hard,0.09,0.6,896,1600,41,1.0,0.8717948717948718,1.0,0.0,0.0,0.7565246339537366,2907.2426296977123,221.33660800136568
62,0.7023716164687489,0,hard,0.09,0.6,896,1600,40,,,,,,,,225.4350950006483
63,0.7023716164687489,0,hard,0.09,0.6,896,1600,40,,,,,,,,223.61680699941644
64,0.7023716164687489,0,hard,0.09,0.6,896,1600,39,,,,,,,,222.07742200043867
65,0.7023716164687489,0,hard,0.09,0.6,896,1600,41,,,,,,,,223.90307600107917
66,0.7023716164687489,0,hard,0.09,0.6,896,1600,41,,,,,,,,221.85626499958744
67,0.7023716164687489,0,hard,0.09,0.6,896,1600,39,,,,,,,,224.00347700022394
68,0.7023716164687489,0,hard,0.09,0.6,896,1600,36,,,,,,,,221.75796900046407
69,0.7023716164687489,0,hard,0.09,0.6,896,1600,36,,,,,,,,220.02474399960192
70,0.7023716164687489,0,hard,0.09,0.6,896,1600,35,,,,,,,,219.06522500103165
71,0.7480233600293026,1,hard,0.09,0.6,896,1600,36,1.0,0.8571428571428571,1.0,0.0,0.0,0.753275583861927,2909.6912016862507,221.85385000011593
72,0.7480233600293026,0,hard,0.09,0.6,896,1600,36,,,,,,,,221.4092439990054
73,0.7480233600293026,0,hard,0.09,0.6,896,1600,33,,,,,,,,231.68284299936204
74,0.7480233600293026,0,hard,0.09,0.6,896,1600,33,,,,,,,,217.7583409993531
75,0.7480233600293026,0,hard,0.09,0.6,896,1600,34,,,,,,,,220.021347000511
76,0.7480233600293026,0,hard,0.09,0.6,896,1600,33,,,,,,,,219.19292500024312
77,0.7480233600293026,0,hard,0.09,0.6,896,1600,34,,,,,,,,220.60668900121527
78,0.7480233600293026,0,hard,0.09,0.6,896,1600,34,,,,,,,,218.14593599992804
79,0.7480233600293026,0,hard,0.09,0.6,896,1600,34,,,,,,,,222.65416699883644
80,0.7480233600293026,0,hard,0.09,0.6,896,1600,34,,,,,,,,224.50041199954285
81,0.7482383706971429,1,hard,0.09,0.6,896,1600,33,1.0,0.8529411764705882,1.0,0.0,0.0,0.7523438709679522,2935.224529774456,225.15820100124984
82,0.7482383706971429,0,hard,0.09,0.6,896,1600,33,,,,,,,,220.85803099980694
83,0.7482383706971429,0,hard,0.09,0.6,896,1600,32,,,,,,,,222.10670500135166
84,0.7482383706971429,0,hard,0.09,0.6,896,1600,31,,,,,,,,225.8246629990026
85,0.7482383706971429,0,hard,0.09,0.6,896,1600,32,,,,,,,,221.86827699988498
86,0.7482383706971429,0,hard,0.09,0.6,896,1600,33,,,,,,,,222.508831999221
87,0.7482383706971429,0,hard,0.09,0.6,896,1600,33,,,,,,,,231.9946629995684
88,0.7482383706971429,0,hard,0.09,0.6,896,1600,32,,,,,,,,217.9791420003312
89,0.7482383706971429,0,hard,0.09,0.6,896,1600,34,,,,,,,,229.81836199869576
90,0.7482383706971429,0,hard,0.09,0.6,896,1600,33,,,,,,,,221.57842600063304
91,0.7491244752676366,1,hard,0.09,0.6,896,1600,32,1.0,0.8484848484848485,1.0,0.0,0.0,0.7513556906258578,2998.0929959480727,227.23079699972004
92,0.7491244752676366,0,hard,0.09,0.6,896,1600,33,,,,,,,,225.51158900023438
93,0.7491244752676366,0,hard,0.09,0.6,896,1600,33,,,,,,,,226.63316400030453
94,0.7491244752676366,0,hard,0.09,0.6,896,1600,32,,,,,,,,223.1405590009672
95,0.7491244752676366,0,hard,0.09,0.6,896,1600,33,,,,,,,,268.0153119999886
96,0.7491244752676366,0,hard,0.09,0.6,896,1600,29,,,,,,,,304.71865400068054
97,0.7491244752676366,0,hard,0.09,0.6,896,1600,28,,,,,,,,271.263505999741
98,0.7491244752676366,0,hard,0.09,0.6,896,1600,26,,,,,,,,279.3632289995003
99,0.7491244752676366,0,hard,0.09,0.6,896,1600,26,,,,,,,,283.71650999906706
100,0.7491244752676366,0,hard,0.09,0.6,896,1600,26,,,,,,,,294.71396099870617
101,0.7484534739108472,1,hard,0.09,0.6,896,1600,25,0.8666666666666667,0.8461538461538461,1.0,0.0,0.0,0.7335730930193339,3036.7756871756055,269.97574500092014
102,0.7484534739108472,0,hard,0.09,0.6,896,1600,26,,,,,,,,282.6345080011379
103,0.7484534739108472,0,hard,0.09,0.6,896,1600,27,,,,,,,,278.914206999616
104,0.7484534739108472,0,hard,0.09,0.6,896,1600,29,,,,,,,,275.2801130009175
105,0.7484534739108472,0,hard,0.09,0.6,896,1600,26,,,,,,,,276.27582300010545
106,0.7484534739108472,0,hard,0.09,0.6,896,1600,26,,,,,,,,276.95367600063037
107,0.7484534739108472,0,hard,0.09,0.6,896,1600,27,,,,,,,,278.4455179989891
108,0.7484534739108472,0,hard,0.09,0.6,896,1600,28,,,,,,,,271.4061369988485
109,0.7484534739108472,0,hard,0.09,0.6,896,1600,28,,,,,,,,277.3876039991592
110,0.7484534739108472,0,hard,0.09,0.6,896,1600,29,,,,,,,,261.5004350009258
111,0.7493028944261637,1,hard,0.09,0.6,896,1600,28,0.9666666666666667,0.8620689655172413,1.0,0.0,0.0,0.7500515110916015,3256.3356208549594,220.29407999980322
112,0.7493028944261637,0,hard,0.09,0.6,896,1600,28,,,,,,,,221.36263299944403
113,0.7493028944261637,0,hard,0.09,0.6,896,1600,26,,,,,,,,227.6393600004667
114,0.7493028944261637,0,hard,0.09,0.6,896,1600,26,,,,,,,,220.9985180015792
115,0.7493028944261637,0,hard,0.09,0.6,896,1600,25,,,,,,,,222.4677320009505
116,0.7493028944261637,0,hard,0.09,0.6,896,1600,27,,,,,,,,237.0232319990464
117,0.7493028944261637,0,hard,0.09,0.6,896,1600,27,,,,,,,,220.55798399924242
118,0.7493028944261637,0,hard,0.09,0.6,896,1600,26,,,,,,,,220.3506420009944
119,0.7493028944261637,0,hard,0.09,0.6,896,1600,25,,,,,,,,218.69841200168594
120,0.7493028944261637,0,hard,0.09,0.6,896,1600,25,,,,,,,,220.53851800046687
121,0.7464309213832498,1,hard,0.09,0.6,896,1600,25,0.8333333333333334,0.84,1.0,0.0,0.0,0.7278920661623399,3421.436376498822,229.29510900030436
122,0.7464309213832498,0,hard,0.09,0.6,896,1600,26,,,,,,,,218.54892400006065
123,0.7464309213832498,0,hard,0.09,0.6,896,1600,25,,,,,,,,221.06190100021195
124,0.7464309213832498,0,hard,0.09,0.6,896,1600,23,,,,,,,,226.69947200120077
125,0.7464309213832498,0,hard,0.09,0.6,896,1600,23,,,,,,,,221.43824900012987
126,0.7464309213832498,0,hard,0.09,0.6,896,1600,24,,,,,,,,219.47593599907123
127,0.7464309213832498,0,hard,0.09,0.6,896,1600,25,,,,,,,,228.00514200025646
128,0.7464309213832498,0,hard,0.09,0.6,896,1600,24,,,,,,,,221.48287299933145
129,0.7464309213832498,0,hard,0.09,0.6,896,1600,24,,,,,,,,222.6049349992536
130,0.7464309213832498,0,hard,0.09,0.6,896,1600,23,,,,,,,,234.84693600039463
131,0.7392892346154163,1,hard,0.09,0.6,896,1600,23,0.7666666666666667,0.782608695652174,1.0,0.0,0.0,0.7065328265789015,3566.3620914094035,223.49332900012087
132,0.7392892346154163,0,hard,0.09,0.6,896,1600,24,,,,,,,,219.86082600051304
133,0.7392892346154163,0,hard,0.09,0.6,896,1600,23,,,,,,,,232.81486199994106
134,0.7392892346154163,0,hard,0.09,0.6,896,1600,25,,,,,,,,225.0000590011041
135,0.7392892346154163,0,hard,0.09,0.6,896,1600,23,,,,,,,,231.83410499950696
136,0.7392892346154163,0,hard,0.09,0.6,896,1600,25,,,,,,,,220.35193199917558
137,0.7392892346154163,0,hard,0.09,0.6,896,1600,22,,,,,,,,223.34507000050507
138,0.7392892346154163,0,hard,0.09,0.6,896,1600,22,,,,,,,,219.5558280000114
139,0.7392892346154163,0,hard,0.09,0.6,896,1600,23,,,,,,,,222.99626200037892
140,0.7392892346154163,0,hard,0.09,0.6,896,1600,23,,,,,,,,235.71141300089948
141,0.7326116978606984,1,hard,0.09,0.6,896,1600,23,0.7666666666666667,0.782608695652174,1.0,0.0,0.0,0.7065328265789015,3592.4049799018103,228.12606200022856
142,0.7326116978606984,0,hard,0.09,0.6,896,1600,24,,,,,,,,223.7791940005991
143,0.7326116978606984,0,hard,0.09,0.6,896,1600,24,,,,,,,,230.6928420002805
144,0.7326116978606984,0,hard,0.09,0.6,896,1600,25,,,,,,,,234.51552400001674
145,0.7326116978606984,0,hard,0.09,0.6,896,1600,27,,,,,,,,231.26830399996834
146,0.7326116978606984,0,hard,0.09,0.6,896,1600,26,,,,,,,,233.82368700004008
147,0.7326116978606984,0,hard,0.09,0.6,896,1600,26,,,,,,,,221.0199940000166
148,0.7326116978606984,0,hard,0.09,0.6,896,1600,27,,,,,,,,222.40370699910272
149,0.7326116978606984,0,hard,0.09,0.6,896,1600,28,,,,,,,,221.21179999885499
150,0.7326116978606984,0,hard,0.09,0.6,896,1600,26,,,,,,,,223.46594900045602
151,0.729930158153753,1,hard,0.09,0.6,896,1600,26,0.8666666666666667,0.8461538461538461,1.0,0.0,0.0,0.7335730930193339,3399.947839619227,224.8862119995465
152,0.729930158153753,0,hard,0.09,0.6,896,1600,27,,,,,,,,226.07134700047027
153,0.729930158153753,0,hard,0.09,0.6,896,1600,26,,,,,,,,239.94558000049437
154,0.729930158153753,0,hard,0.09,0.6,896,1600,24,,,,,,,,228.52914100076305
155,0.729930158153753,0,hard,0.09,0.6,896,1600,24,,,,,,,,286.15380500014
156,0.729930158153753,0,hard,0.09,0.6,896,1600,24,,,,,,,,275.85415100111277
157,0.729930158153753,0,hard,0.09,0.6,896,1600,24,,,,,,,,285.70963899983326
158,0.729930158153753,0,hard,0.09,0.6,896,1600,24,,,,,,,,288.67148800054565
159,0.729930158153753,0,hard,0.09,0.6,896,1600,28,,,,,,,,279.42802300094627
160,0.729930158153753,0,hard,0.09,0.6,896,1600,29,,,,,,,,275.6242609993933
161,0.7308361998398246,1,hard,0.09,0.6,896,1600,27,0.9666666666666667,0.896551724137931,1.0,0.0,0.0,0.7576979824283601,3318.0538949825486,292.4078489995736
162,0.7308361998398246,0,hard,0.09,0.6,896,1600,27,,,,,,,,277.5201280001056
163,0.7308361998398246,0,hard,0.09,0.6,896,1600,26,,,,,,,,266.80687299995043
164,0.7308361998398246,0,hard,0.09,0.6,896,1600,25,,,,,,,,274.95977399848925
165,0.7308361998398246,0,hard,0.09,0.6,896,1600,25,,,,,,,,290.0086689987802
166,0.7308361998398246,0,hard,0.09,0.6,896,1600,26,,,,,,,,274.27532900037477
167,0.7308361998398246,0,hard,0.09,0.6,896,1600,23,,,,,,,,279.8984320015734
168,0.7308361998398246,0,hard,0.09,0.6,896,1600,23,,,,,,,,287.68720500011113
169,0.7308361998398246,0,hard,0.09,0.6,896,1600,24,,,,,,,,311.41618599940557
170,0.7308361998398246,0,hard,0.09,0.6,896,1600,25,,,,,,,,220.31963500012353
171,0.7338260131819568,1,hard,0.09,0.6,896,1600,23,0.8333333333333334,0.96,1.0,0.0,0.0,0.7545017864142598,3327.02659115109,226.2429050006176
172,0.7338260131819568,0,hard,0.09,0.6,896,1600,22,,,,,,,,219.50721999928646
173,0.7338260131819568,0,hard,0.09,0.6,896,1600,24,,,,,,,,222.04191099990567
174,0.7338260131819568,0,hard,0.09,0.6,896,1600,23,,,,,,,,227.1657929995854
175,0.7338260131819568,0,hard,0.09,0.6,896,1600,23,,,,,,,,221.42745099881722
176,0.7338260131819568,0,hard,0.09,0.6,896,1600,23,,,,,,,,220.96987900113163
177,0.7338260131819568,0,hard,0.09,0.6,896,1600,24,,,,,,,,221.86651000083657
178,0.7338260131819568,0,hard,0.09,0.6,896,1600,24,,,,,,,,235.67764399922453
179,0.7338260131819568,0,hard,0.09,0.6,896,1600,25,,,,,,,,221.5059949994611
180,0.7338260131819568,0,hard,0.09,0.6,896,1600,27,,,,,,,,219.32143300000462
181,0.7357888927661287,1,hard,0.09,0.6,896,1600,27,0.9,0.9629629629629629,1.0,0.0,0.0,0.7637916681808048,3252.9215671256247,228.08857199925114
182,0.7357888927661287,0,hard,0.09,0.6,896,1600,26,,,,,,,,235.55482299889263
183,0.7357888927661287,0,hard,0.09,0.6,896,1600,23,,,,,,,,223.88578099889855
184,0.7357888927661287,0,hard,0.09,0.6,896,1600,23,,,,,,,,226.64865799924883
185,0.7357888927661287,0,hard,0.09,0.6,896,1600,24,,,,,,,,220.6657249989803
186,0.7357888927661287,0,hard,0.09,0.6,896,1600,23,,,,,,,,226.68154800157936
187,0.7357888927661287,0,hard,0.09,0.6,896,1600,23,,,,,,,,220.75768200011225
188,0.7357888927661287,0,hard,0.09,0.6,896,1600,23,,,,,,,,227.17856100098288
189,0.7357888927661287,0,hard,0.09,0.6,896,1600,22,,,,,,,,223.08350899947982
190,0.7357888927661287,0,hard,0.09,0.6,896,1600,23,,,,,,,,219.05155000058585
191,0.7341148875384699,1,hard,0.09,0.6,896,1600,25,0.7666666666666667,0.8260869565217391,1.0,0.0,0.0,0.7161740295687276,3280.0685566811744,234.5302569992782
192,0.7341148875384699,0,hard,0.09,0.6,896,1600,25,,,,,,,,232.18500099937955
193,0.7341148875384699,0,hard,0.09,0.6,896,1600,25,,,,,,,,220.96304399929068
194,0.7341148875384699,0,hard,0.09,0.6,896,1600,23,,,,,,,,223.8434650007548
195,0.7341148875384699,0,hard,0.09,0.6,896,1600,23,,,,,,,,226.91338699951302
196,0.7341148875384699,0,hard,0.09,0.6,896,1600,25,,,,,,,,219.99341499940783
197,0.7341148875384699,0,hard,0.09,0.6,896,1600,25,,,,,,,,223.80549800072913
198,0.7341148875384699,0,hard,0.09,0.6,896,1600,24,,,,,,,,227.24602800008142
199,0.7341148875384699,0,hard,0.09,0.6,896,1600,24,,,,,,,,222.04022000005352
200,0.7341148875384699,0,hard,0.09,0.6,896,1600,23,,,,,,,,222.8887700002815
201,0.7327375728256376,1,hard,0.09,0.6,896,1600,23,0.7666666666666667,0.7391304347826086,1.0,0.0,0.0,0.6968916235890754,3187.0533085832367,238.95864999940386
202,0.7327375728256376,0,hard,0.09,0.6,896,1600,24,,,,,,,,225.9525939989544
203,0.7327375728256376,0,hard,0.09,0.6,896,1600,25,,,,,,,,225.8713169994735
204,0.7327375728256376,0,hard,0.09,0.6,896,1600,26,,,,,,,,218.48363200115273
205,0.7327375728256376,0,hard,0.09,0.6,896,1600,26,,,,,,,,223.39550299875555
206,0.7327375728256376,0,hard,0.09,0.6,896,1600,27,,,,,,,,225.04006599956483
207,0.7327375728256376,0,hard,0.09,0.6,896,1600,27,,,,,,,,221.2924799987377
208,0.7327375728256376,0,hard,0.09,0.6,896,1600,29,,,,,,,,227.82201900008658
209,0.7327375728256376,0,hard,0.09,0.6,896,1600,31,,,,,,,,233.9765400010947
210,0.7327375728256376,0,hard,0.09,0.6,896,1600,29,,,,,,,,226.48892899997008
211,0.7356774686116984,1,hard,0.09,0.6,896,1600,28,0.9666666666666667,0.7586206896551724,1.0,0.0,0.0,0.7271120970813256,3096.815150028685,224.66032200100017
212,0.7356774686116984,0,hard,0.09,0.6,896,1600,28,,,,,,,,227.6597510008287
213,0.7356774686116984,0,hard,0.09,0.6,896,1600,30,,,,,,,,220.4238220001571
214,0.7356774686116984,0,hard,0.09,0.6,896,1600,30,,,,,,,,267.4559480001335
215,0.7356774686116984,0,hard,0.09,0.6,896,1600,32,,,,,,,,289.64974300106405
216,0.7356774686116984,0,hard,0.09,0.6,896,1600,33,,,,,,,,279.67197299949476
217,0.7356774686116984,0,hard,0.09,0.6,896,1600,35,,,,,,,,271.3673749985901
218,0.7356774686116984,0,hard,0.09,0.6,896,1600,32,,,,,,,,283.8032139989082
219,0.7356774686116984,0,hard,0.09,0.6,896,1600,33,,,,,,,,290.49687500082655
220,0.7356774686116984,0,hard,0.09,0.6,896,1600,33,,,,,,,,278.31747100026405
221,0.7362979464622753,1,hard,0.09,0.6,896,1600,35,1.0,0.7878787878787878,1.0,0.0,0.0,0.7379164379733729,3184.0415921760864,280.0015329994494
222,0.7362979464622753,0,hard,0.09,0.6,896,1600,31,,,,,,,,282.0050390000688
223,0.7362979464622753,0,hard,0.09,0.6,896,1600,32,,,,,,,,276.98359200076084
224,0.7362979464622753,0,hard,0.09,0.6,896,1600,31,,,,,,,,265.98352000110026
