frame,sci,sci_updated,tier,confidence,nms,input_h,input_w,tracked_boxes,crowd,tiny,edge_norm,night,blur,sci_raw,laplacian_variance,frame_wall_ms
21,0.6409160567057088,1,hard,0.09,0.6,896,1600,33,0.9666666666666667,0.896551724137931,1.0,0.0,0.0,0.7576979824283601,1010.8598345532371,248.49240299954545
22,0.6409160567057088,0,hard,0.09,0.6,896,1600,33,,,,,,,,254.55992200113542
23,0.6409160567057088,0,hard,0.09,0.6,896,1600,31,,,,,,,,225.84345100040082
24,0.6409160567057088,0,hard,0.09,0.6,896,1600,31,,,,,,,,234.66766699857544
25,0.6409160567057088,0,hard,0.09,0.6,896,1600,31,,,,,,,,228.2528040013858
26,0.6409160567057088,0,hard,0.09,0.6,896,1600,34,,,,,,,,231.75436699966667
27,0.6409160567057088,0,hard,0.09,0.6,896,1600,35,,,,,,,,229.24245299873292
28,0.6409160567057088,0,hard,0.09,0.6,896,1600,31,,,,,,,,232.51407499992638
29,0.6409160567057088,0,hard,0.09,0.6,896,1600,33,,,,,,,,242.18832000042312
30,0.6409160567057088,0,hard,0.09,0.6,896,1600,33,,,,,,,,229.95357400031935
31,0.6702058717673067,1,hard,0.09,0.6,896,1600,33,1.0,0.8787878787878788,1.0,0.0,0.0,0.7580753169521002,1115.0976072190392,234.91864199968404
32,0.6702058717673067,0,hard,0.09,0.6,896,1600,33,,,,,,,,238.21175800003402
33,0.6702058717673067,0,hard,0.09,0.6,896,1600,34,,,,,,,,228.85531800056924
34,0.6702058717673067,0,hard,0.09,0.6,896,1600,34,,,,,,,,222.50007200091204
35,0.6702058717673067,0,hard,0.09,0.6,896,1600,33,,,,,,,,224.90412600018317
36,0.6702058717673067,0,hard,0.09,0.6,896,1600,37,,,,,,,,216.00310600115336
37,0.6702058717673067,0,hard,0.09,0.6,896,1600,41,,,,,,,,222.93250700022327
38,0.6702058717673067,0,hard,0.09,0.6,896,1600,40,,,,,,,,219.7298610008147
39,0.6702058717673067,0,hard,0.09,0.6,896,1600,38,,,,,,,,217.1005950003746
40,0.6702058717673067,0,hard,0.09,0.6,896,1600,34,,,,,,,,224.03153800041764
41,0.6866334716074358,1,hard,0.09,0.6,896,1600,33,1.0,0.8529411764705882,1.0,0.0,0.0,0.7523438709679522,1030.3218212743861,221.304650998718
42,0.6866334716074358,0,hard,0.09,0.6,896,1600,34,,,,,,,,216.8946469992079
43,0.6866334716074358,0,hard,0.09,0.6,896,1600,33,,,,,,,,268.05626200075494
44,0.6866334716074358,0,hard,0.09,0.6,896,1600,31,,,,,,,,288.37833299985505
45,0.6866334716074358,0,hard,0.09,0.6,896,1600,33,,,,,,,,273.0110809989128
46,0.6866334716074358,0,hard,0.09,0.6,896,1600,35,,,,,,,,275.45730999918305
47,0.6866334716074358,0,hard,0.09,0.6,896,1600,34,,,,,,,,277.22407200053567
48,0.6866334716074358,0,hard,0.09,0.6,896,1600,33,,,,,,,,297.8980399984721
49,0.6866334716074358,0,hard,0.09,0.6,896,1600,33,,,,,,,,268.5215530000278
50,0.6866334716074358,0,hard,0.09,0.6,896,1600,32,,,,,,,,266.8353089993616
51,0.6984004536164165,1,hard,0.09,0.6,896,1600,28,1.0,0.875,1.0,0.0,0.0,0.7572353636613198,993.0501933483727,267.7262100005464
52,0.6984004536164165,0,hard,0.09,0.6,896,1600,29,,,,,,,,278.67252199939685
53,0.6984004536164165,0,hard,0.09,0.6,896,1600,28,,,,,,,,275.9461830009968
54,0.6984004536164165,0,hard,0.09,0.6,896,1600,29,,,,,,,,270.4503989989462
55,0.6984004536164165,0,hard,0.09,0.6,896,1600,29,,,,,,,,267.42334000118717
56,0.6984004536164165,0,hard,0.09,0.6,896,1600,27,,,,,,,,282.7136840005551
57,0.6984004536164165,0,hard,0.09,0.6,896,1600,28,,,,,,,,277.7424180003436
58,0.6984004536164165,0,hard,0.09,0.6,896,1600,28,,,,,,,,251.44977099989774
59,0.6984004536164165,0,hard,0.09,0.6,896,1600,25,,,,,,,,225.63921500113793
60,0.6984004536164165,0,hard,0.09,0.6,896,1600,24,,,,,,,,238.27415800042218
61,0.7004657940074355,1,hard,0.09,0.6,896,1600,23,0.8,0.7916666666666666,1.0,0.0,0.0,0.7128578363535494,1008.3106239112363,224.81321200029925
62,0.7004657940074355,0,hard,0.09,0.6,896,1600,26,,,,,,,,214.56558600038989
63,0.7004657940074355,0,hard,0.09,0.6,896,1600,23,,,,,,,,217.41227100028482
64,0.7004657940074355,0,hard,0.09,0.6,896,1600,24,,,,,,,,216.33162500074832
65,0.7004657940074355,0,hard,0.09,0.6,896,1600,22,,,,,,,,216.81917000023532
66,0.7004657940074355,0,hard,0.09,0.6,896,1600,23,,,,,,,,225.0818270003947
67,0.7004657940074355,0,hard,0.09,0.6,896,1600,24,,,,,,,,225.32494100050826
68,0.7004657940074355,0,hard,0.09,0.6,896,1600,22,,,,,,,,225.16175600139832
69,0.7004657940074355,0,hard,0.09,0.6,896,1600,22,,,,,,,,228.00649999953748
70,0.7004657940074355,0,hard,0.09,0.6,896,1600,23,,,,,,,,220.68749899881368
71,0.7408173155261036,1,hard,0.09,0.6,896,1600,21,0.7666666666666667,0.8260869565217391,1.0,0.0,0.0,0.7161740295687276,1026.935578979951,231.61471700041147
72,0.7408173155261036,0,hard,0.09,0.6,896,1600,21,,,,,,,,216.6960320009821
73,0.7408173155261036,0,hard,0.09,0.6,896,1600,20,,,,,,,,220.98986600030912
74,0.7408173155261036,0,hard,0.09,0.6,896,1600,19,,,,,,,,236.3120270001673
75,0.7408173155261036,0,hard,0.09,0.6,896,1600,22,,,,,,,,227.1192690004682
76,0.7408173155261036,0,hard,0.09,0.6,896,1600,21,,,,,,,,232.68507500142732
77,0.7408173155261036,0,hard,0.09,0.6,896,1600,24,,,,,,,,216.036833000544
78,0.7408173155261036,0,hard,0.09,0.6,896,1600,22,,,,,,,,213.92738199938321
79,0.7408173155261036,0,hard,0.09,0.6,896,1600,23,,,,,,,,214.65784499923757
80,0.7408173155261036,0,hard,0.09,0.6,896,1600,26,,,,,,,,216.99863499998173
81,0.7411367847073348,1,hard,0.09,0.6,896,1600,25,0.8666666666666667,0.8461538461538461,1.0,0.0,0.0,0.7335730930193339,973.8430786616779,225.4047280002851
82,0.7411367847073348,0,hard,0.09,0.6,896,1600,27,,,,,,,,214.15269899989653
83,0.7411367847073348,0,hard,0.09,0.6,896,1600,24,,,,,,,,218.73035600037838
84,0.7411367847073348,0,hard,0.09,0.6,896,1600,23,,,,,,,,218.35173700128507
85,0.7411367847073348,0,hard,0.09,0.6,896,1600,19,,,,,,,,215.82248300001083
86,0.7411367847073348,0,hard,0.09,0.6,896,1600,23,,,,,,,,216.75264599980437
87,0.7411367847073348,0,hard,0.09,0.6,896,1600,22,,,,,,,,215.1634270012437
88,0.7411367847073348,0,hard,0.09,0.6,896,1600,21,,,,,,,,238.07209600090573
89,0.7411367847073348,0,hard,0.09,0.6,896,1600,24,,,,,,,,218.60461199867132
90,0.7411367847073348,0,hard,0.09,0.6,896,1600,18,,,,,,,,217.55941800074652
91,0.7305912804618667,1,hard,0.09,0.6,896,1600,18,0.6,0.7777777777777778,1.0,0.0,0.0,0.6838794527100842,1002.8484180328762,217.94919399872015
92,0.7305912804618667,0,hard,0.09,0.6,896,1600,19,,,,,,,,216.21060899997246
93,0.7305912804618667,0,hard,0.09,0.6,896,1600,19,,,,,,,,224.68268900047406
94,0.7305912804618667,0,hard,0.09,0.6,896,1600,19,,,,,,,,216.4199210001243
95,0.7305912804618667,0,hard,0.09,0.6,896,1600,19,,,,,,,,219.42308799953025
96,0.7305912804618667,0,hard,0.09,0.6,896,1600,22,,,,,,,,216.94090100027097
97,0.7305912804618667,0,hard,0.09,0.6,896,1600,22,,,,,,,,230.57025800153497
98,0.7305912804618667,0,hard,0.09,0.6,896,1600,21,,,,,,,,223.85534299974097
99,0.7305912804618667,0,hard,0.09,0.6,896,1600,25,,,,,,,,226.8386100004136
100,0.7305912804618667,0,hard,0.09,0.6,896,1600,21,,,,,,,,225.59381800056144
101,0.7198304513402637,1,hard,0.09,0.6,896,1600,22,0.7,0.7142857142857143,1.0,0.0,0.0,0.6827495131008783,1049.1542654680818,224.0604180005903
102,0.7198304513402637,0,hard,0.09,0.6,896,1600,22,,,,,,,,234.15867299991078
103,0.7198304513402637,0,hard,0.09,0.6,896,1600,25,,,,,,,,263.9860700001009
104,0.7198304513402637,0,hard,0.09,0.6,896,1600,21,,,,,,,,265.05114099927596
105,0.7198304513402637,0,hard,0.09,0.6,896,1600,21,,,,,,,,281.6017559998727
106,0.7198304513402637,0,hard,0.09,0.6,896,1600,21,,,,,,,,277.9487009993318
107,0.7198304513402637,0,hard,0.09,0.6,896,1600,22,,,,,,,,256.8890349994035
108,0.7198304513402637,0,hard,0.09,0.6,896,1600,21,,,,,,,,265.11519599989697
109,0.7198304513402637,0,hard,0.09,0.6,896,1600,23,,,,,,,,277.9821759995684
110,0.7198304513402637,0,hard,0.09,0.6,896,1600,23,,,,,,,,278.48239299964916
111,0.7132860164275421,1,hard,0.09,0.6,896,1600,25,0.7666666666666667,0.782608695652174,1.0,0.0,0.0,0.7065328265789015,1073.574126298383,269.45442099895445
112,0.7132860164275421,0,hard,0.09,0.6,896,1600,21,,,,,,,,268.39091300098517
113,0.7132860164275421,0,hard,0.09,0.6,896,1600,24,,,,,,,,267.9839960001118
114,0.7132860164275421,0,hard,0.09,0.6,896,1600,21,,,,,,,,272.0788240003458
115,0.7132860164275421,0,hard,0.09,0.6,896,1600,20,,,,,,,,264.8372819985525
116,0.7132860164275421,0,hard,0.09,0.6,896,1600,21,,,,,,,,274.69195499907073
117,0.7132860164275421,0,hard,0.09,0.6,896,1600,20,,,,,,,,270.16127100068843
118,0.7132860164275421,0,hard,0.09,0.6,896,1600,21,,,,,,,,280.0475469994126
119,0.7132860164275421,0,hard,0.09,0.6,896,1600,21,,,,,,,,219.37863499988453
120,0.7132860164275421,0,hard,0.09,0.6,896,1600,22,,,,,,,,231.27305100024387
121,0.7036732185864131,1,hard,0.09,0.6,896,1600,21,0.7333333333333333,0.7272727272727273,1.0,0.0,0.0,0.6899457787734162,1076.8337150383586,224.21285000018543
122,0.7036732185864131,0,hard,0.09,0.6,896,1600,21,,,,,,,,223.4838700005639
123,0.7036732185864131,0,hard,0.09,0.6,896,1600,21,,,,,,,,225.36928599947714
124,0.7036732185864131,0,hard,0.09,0.6,896,1600,21,,,,,,,,224.66025900030218
125,0.7036732185864131,0,hard,0.09,0.6,896,1600,21,,,,,,,,225.62528499838663
126,0.7036732185864131,0,hard,0.09,0.6,896,1600,21,,,,,,,,222.1627469989471
127,0.7036732185864131,0,hard,0.09,0.6,896,1600,20,,,,,,,,216.37552699939988
128,0.7036732185864131,0,hard,0.09,0.6,896,1600,22,,,,,,,,215.68677899995237
129,0.7036732185864131,0,hard,0.09,0.6,896,1600,20,,,,,,,,219.17120299985982
130,0.7036732185864131,0,hard,0.09,0.6,896,1600,19,,,,,,,,217.47614099876955
131,0.6988533117614821,1,hard,0.09,0.6,896,1600,18,0.6333333333333333,0.7368421052631579,1.0,0.0,0.0,0.6791184885790329,1096.0704263548355,224.1325009999855
132,0.6988533117614821,0,hard,0.09,0.6,896,1600,20,,,,,,,,237.49271000087901
133,0.6988533117614821,0,hard,0.09,0.6,896,1600,21,,,,,,,,222.67514300074254
134,0.6988533117614821,0,hard,0.09,0.6,896,1600,20,,,,,,,,219.39064800062624
135,0.6988533117614821,0,hard,0.09,0.6,896,1600,21,,,,,,,,218.90633499970136
136,0.6988533117614821,0,hard,0.09,0.6,896,1600,21,,,,,,,,219.00385300068592
137,0.6988533117614821,0,hard,0.09,0.6,896,1600,18,,,,,,,,224.7559139996156
138,0.6988533117614821,0,hard,0.09,0.6,896,1600,20,,,,,,,,214.9541090002458
139,0.6988533117614821,0,hard,0.09,0.6,896,1600,19,,,,,,,,214.64387500054727
140,0.6988533117614821,0,hard,0.09,0.6,896,1600,21,,,,,,,,211.67212999898766
141,0.6880444306670003,1,hard,0.09,0.6,896,1600,20,0.7,0.5238095238095238,1.0,0.0,0.0,0.6405118619073547,1116.2916322780425,222.67538699998113
142,0.6880444306670003,0,hard,0.09,0.6,896,1600,20,,,,,,,,216.49774100114882
143,0.6880444306670003,0,hard,0.09,0.6,896,1600,20,,,,,,,,216.687740999987
144,0.6880444306670003,0,hard,0.09,0.6,896,1600,23,,,,,,,,213.5358460000134
145,0.6880444306670003,0,hard,0.09,0.6,896,1600,24,,,,,,,,221.56095799982722
146,0.6880444306670003,0,hard,0.09,0.6,896,1600,24,,,,,,,,214.6423850008432
147,0.6880444306670003,0,hard,0.09,0.6,896,1600,25,,,,,,,,216.87064500110864
148,0.6880444306670003,0,hard,0.09,0.6,896,1600,23,,,,,,,,215.83737800028757
149,0.6880444306670003,0,hard,0.09,0.6,896,1600,24,,,,,,,,215.12485499988543
150,0.6880444306670003,0,hard,0.09,0.6,896,1600,24,,,,,,,,225.2823350008839
151,0.6798054018869834,1,hard,0.09,0.6,896,1600,25,0.8,0.625,1.0,0.0,0.0,0.675899891559216,1123.168609128617,233.47093200027302
152,0.6798054018869834,0,hard,0.09,0.6,896,1600,24,,,,,,,,217.07805500045652
153,0.6798054018869834,0,hard,0.09,0.6,896,1600,23,,,,,,,,222.07277300003625
154,0.6798054018869834,0,hard,0.09,0.6,896,1600,23,,,,,,,,223.76691799945547
155,0.6798054018869834,0,hard,0.09,0.6,896,1600,23,,,,,,,,227.77561399925617
156,0.6798054018869834,0,hard,0.09,0.6,896,1600,24,,,,,,,,219.62538700063305
157,0.6798054018869834,0,hard,0.09,0.6,896,1600,23,,,,,,,,216.0185039992939
158,0.6798054018869834,0,hard,0.09,0.6,896,1600,24,,,,,,,,220.82083199893532
159,0.6798054018869834,0,hard,0.09,0.6,896,1600,26,,,,,,,,228.8854939997691
160,0.6798054018869834,0,hard,0.09,0.6,896,1600,26,,,,,,,,217.91740099979506
161,0.6808125244375905,1,hard,0.09,0.6,896,1600,29,0.8666666666666667,0.6538461538461539,1.0,0.0,0.0,0.6909293105643342,1173.5275634963862,219.72687400011637
162,0.6808125244375905,0,hard,0.09,0.6,896,1600,22,,,,,,,,226.57772700040368
163,0.6808125244375905,0,hard,0.09,0.6,896,1600,24,,,,,,,,223.6997430009069
164,0.6808125244375905,0,hard,0.09,0.6,896,1600,25,,,,,,,,273.42989399949147
165,0.6808125244375905,0,hard,0.09,0.6,896,1600,25,,,,,,,,274.8128170005657
166,0.6808125244375905,0,hard,0.09,0.6,896,1600,29,,,,,,,,278.31805599998916
167,0.6808125244375905,0,hard,0.09,0.6,896,1600,28,,,,,,,,291.93754700099817
168,0.6808125244375905,0,hard,0.09,0.6,896,1600,26,,,,,,,,275.5884899997909
169,0.6808125244375905,0,hard,0.09,0.6,896,1600,26,,,,,,,,279.67863000048965
170,0.6808125244375905,0,hard,0.09,0.6,896,1600,26,,,,,,,,278.31700800015824
171,0.6807626731479414,1,hard,0.09,0.6,896,1600,25,0.8666666666666667,0.6153846153846154,1.0,0.0,0.0,0.6824005540733341,1123.8365608810682,275.1975150004
172,0.6807626731479414,0,hard,0.09,0.6,896,1600,26,,,,,,,,265.26818400088814
173,0.6807626731479414,0,hard,0.09,0.6,896,1600,28,,,,,,,,280.3253620004398
174,0.6807626731479414,0,hard,0.09,0.6,896,1600,28,,,,,,,,270.91474199914956
175,0.6807626731479414,0,hard,0.09,0.6,896,1600,25,,,,,,,,276.37022900125885
176,0.6807626731479414,0,hard,0.09,0.6,896,1600,26,,,,,,,,282.5221249986498
177,0.6807626731479414,0,hard,0.09,0.6,896,1600,26,,,,,,,,316.8584060003923
178,0.6807626731479414,0,hard,0.09,0.6,896,1600,25,,,,,,,,287.1707470003457
179,0.6807626731479414,0,hard,0.09,0.6,896,1600,25,,,,,,,,220.7763829992473
180,0.6807626731479414,0,hard,0.09,0.6,896,1600,24,,,,,,,,221.14027899988287
181,0.6737466863741054,1,hard,0.09,0.6,896,1600,26,0.8,0.5416666666666666,1.0,0.0,0.0,0.6574209191620495,1137.816331009681,231.7801649987814
182,0.6737466863741054,0,hard,0.09,0.6,896,1600,23,,,,,,,,220.79674300039187
183,0.6737466863741054,0,hard,0.09,0.6,896,1600,26,,,,,,,,217.41437600030622
184,0.6737466863741054,0,hard,0.09,0.6,896,1600,24,,,,,,,,215.57039099934627
185,0.6737466863741054,0,hard,0.09,0.6,896,1600,23,,,,,,,,231.2022980004258
186,0.6737466863741054,0,hard,0.09,0.6,896,1600,25,,,,,,,,220.70543700101553
187,0.6737466863741054,0,hard,0.09,0.6,896,1600,26,,,,,,,,220.16781999991508
188,0.6737466863741054,0,hard,0.09,0.6,896,1600,28,,,,,,,,229.2878219996055
189,0.6737466863741054,0,hard,0.09,0.6,896,1600,27,,,,,,,,216.33129300062137
190,0.6737466863741054,0,hard,0.09,0.6,896,1600,30,,,,,,,,233.30676600016886
191,0.6735920273767321,1,hard,0.09,0.6,896,1600,30,1.0,0.5666666666666667,1.0,0.0,0.0,0.6888631657918034,1145.2347404154289,226.20903899951372
192,0.6735920273767321,0,hard,0.09,0.6,896,1600,28,,,,,,,,223.52791299999808
193,0.6735920273767321,0,hard,0.09,0.6,896,1600,27,,,,,,,,214.37317799973243
194,0.6735920273767321,0,hard,0.09,0.6,896,1600,30,,,,,,,,216.2242039994453
195,0.6735920273767321,0,hard,0.09,0.6,896,1600,29,,,,,,,,223.33349299879046
196,0.6735920273767321,0,hard,0.09,0.6,896,1600,29,,,,,,,,233.3964460012794
197,0.6735920273767321,0,hard,0.09,0.6,896,1600,29,,,,,,,,222.02744799869834
198,0.6735920273767321,0,hard,0.09,0.6,896,1600,24,,,,,,,,216.43428199968184
199,0.6735920273767321,0,hard,0.09,0.6,896,1600,25,,,,,,,,230.75541599973803
200,0.6735920273767321,0,hard,0.09,0.6,896,1600,25,,,,,,,,219.0682239997841
201,0.6666212564233417,1,hard,0.09,0.6,896,1600,23,0.8333333333333334,0.4,1.0,0.0,0.0,0.6303230919053002,1112.0901345961145,225.67140700084565
202,0.6666212564233417,0,hard,0.09,0.6,896,1600,24,,,,,,,,215.1273780000338
203,0.6666212564233417,0,hard,0.09,0.6,896,1600,21,,,,,,,,226.39420499945118
204,0.6666212564233417,0,hard,0.09,0.6,896,1600,25,,,,,,,,231.22651900121127
205,0.6666212564233417,0,hard,0.09,0.6,896,1600,22,,,,,,,,215.60893900095834
206,0.6666212564233417,0,hard,0.09,0.6,896,1600,25,,,,,,,,218.07718999843928
207,0.6666212564233417,0,hard,0.09,0.6,896,1600,24,,,,,,,,219.21135600132402
208,0.6666212564233417,0,hard,0.09,0.6,896,1600,22,,,,,,,,222.5368849994993
209,0.6666212564233417,0,hard,0.09,0.6,896,1600,22,,,,,,,,231.8188730005204
210,0.6666212564233417,0,hard,0.09,0.6,896,1600,24,,,,,,,,217.66819600088638
211,0.6611172764323696,1,hard,0.09,0.6,896,1600,22,0.8,0.2916666666666667,1.0,0.0,0.0,0.6019840019705497,986.1360971634853,220.49624400096945
212,0.6611172764323696,0,hard,0.09,0.6,896,1600,22,,,,,,,,214.99728900016635
213,0.6611172764323696,0,hard,0.09,0.6,896,1600,21,,,,,,,,222.7290789996914
214,0.6611172764323696,0,hard,0.09,0.6,896,1600,23,,,,,,,,214.82019999893964
215,0.6611172764323696,0,hard,0.09,0.6,896,1600,20,,,,,,,,214.71509500042885
216,0.6611172764323696,0,hard,0.09,0.6,896,1600,20,,,,,,,,214.82533199923637
217,0.6611172764323696,0,hard,0.09,0.6,896,1600,18,,,,,,,,214.77259499988577
218,0.6611172764323696,0,hard,0.09,0.6,896,1600,20,,,,,,,,237.88274000071397
219,0.6611172764323696,0,hard,0.09,0.6,896,1600,23,,,,,,,,219.85022300032142
220,0.6611172764323696,0,hard,0.09,0.6,896,1600,20,,,,,,,,221.01036200001545
221,0.6436035841555717,1,hard,0.09,0.6,896,1600,21,0.6666666666666666,0.15,1.0,0.0,0.0,0.5533040456216304,912.3435203824537,220.82463900005678
222,0.6436035841555717,0,hard,0.09,0.6,896,1600,22,,,,,,,,224.3112479991396
223,0.6436035841555717,0,hard,0.09,0.6,896,1600,20,,,,,,,,213.9839790015685
224,0.6436035841555717,0,hard,0.09,0.6,896,1600,22,,,,,,,,274.497453998265
225,0.6436035841555717,0,hard,0.09,0.6,896,1600,19,,,,,,,,274.094291999063
226,0.6436035841555717,0,hard,0.09,0.6,896,1600,21,,,,,,,,281.89311800088035
227,0.6436035841555717,0,hard,0.09,0.6,896,1600,23,,,,,,,,272.56538399888086
228,0.6436035841555717,0,hard,0.09,0.6,896,1600,21,,,,,,,,264.7377430002962
229,0.6436035841555717,0,hard,0.09,0.6,896,1600,20,,,,,,,,274.4406660003733
230,0.6436035841555717,0,hard,0.09,0.6,896,1600,23,,,,,,,,278.7869010007853
231,0.6334368254564477,1,hard,0.09,0.6,896,1600,27,0.7666666666666667,0.391304347826087,1.0,0.0,0.0,0.6197619996704671,951.300647722028,279.3043929996202
232,0.6334368254564477,0,hard,0.09,0.6,896,1600,26,,,,,,,,265.58998900145525
233,0.6334368254564477,0,hard,0.09,0.6,896,1600,24,,,,,,,,270.55726099933963
234,0.6334368254564477,0,hard,0.09,0.6,896,1600,27,,,,,,,,270.5946739988576
235,0.6334368254564477,0,hard,0.09,0.6,896,1600,26,,,,,,,,280.92134300095495
236,0.6334368254564477,0,hard,0.09,0.6,896,1600,30,,,,,,,,261.5341439995973
237,0.6334368254564477,0,hard,0.09,0.6,896,1600,30,,,,,,,,270.42949799943017
238,0.6334368254564477,0,hard,0.09,0.6,896,1600,30,,,,,,,,288.0473980003444
239,0.6334368254564477,0,hard,0.09,0.6,896,1600,28,,,,,,,,276.988118999725
240,0.6334368254564477,0,hard,0.09,0.6,896,1600,27,,,,,,,,217.82807000090543
241,0.6251185699637478,1,hard,0.09,0.6,896,1600,28,0.9,0.3333333333333333,1.0,0.0,0.0,0.6241727656244349,1064.5681615544274,220.2281629997742
242,0.6251185699637478,0,hard,0.09,0.6,896,1600,27,,,,,,,,218.28071999880194
243,0.6251185699637478,0,hard,0.09,0.6,896,1600,26,,,,,,,,217.8301650001231
244,0.6251185699637478,0,hard,0.09,0.6,896,1600,26,,,,,,,,214.76290300051915
245,0.6251185699637478,0,hard,0.09,0.6,896,1600,27,,,,,,,,218.48663299897453
246,0.6251185699637478,0,hard,0.09,0.6,896,1600,28,,,,,,,,218.92969100008486
247,0.6251185699637478,0,hard,0.09,0.6,896,1600,28,,,,,,,,220.07346900136326
248,0.6251185699637478,0,hard,0.09,0.6,896,1600,31,,,,,,,,229.6304350002174
249,0.6251185699637478,0,hard,0.09,0.6,896,1600,31,,,,,,,,220.03666500131658
250,0.6251185699637478,0,hard,0.09,0.6,896,1600,33,,,,,,,,228.3075800005463
251,0.6222187305234174,1,hard,0.09,0.6,896,1600,32,1.0,0.3333333333333333,1.0,0.0,0.0,0.637122043079737,1096.5848985368432,228.68166499938525
252,0.6222187305234174,0,hard,0.09,0.6,896,1600,33,,,,,,,,230.1985939993756
253,0.6222187305234174,0,hard,0.09,0.6,896,1600,33,,,,,,,,217.4295479999273
254,0.6222187305234174,0,hard,0.09,0.6,896,1600,32,,,,,,,,219.99489399968297
255,0.6222187305234174,0,hard,0.09,0.6,896,1600,32,,,,,,,,228.50434300016786
256,0.6222187305234174,0,hard,0.09,0.6,896,1600,30,,,,,,,,225.18596800000523
257,0.6222187305234174,0,hard,0.09,0.6,896,1600,33,,,,,,,,225.45880100005888
258,0.6222187305234174,0,hard,0.09,0.6,896,1600,29,,,,,,,,223.5918730002595
259,0.6222187305234174,0,hard,0.09,0.6,896,1600,32,,,,,,,,259.7968679983751
260,0.6222187305234174,0,hard,0.09,0.6,896,1600,32,,,,,,,,223.8209099996311
261,0.6181269580640449,1,hard,0.09,0.6,896,1600,29,1.0,0.4375,1.0,0.0,0.0,0.6602207585761952,1166.2957637414067,228.0342190006195
262,0.6181269580640449,0,hard,0.09,0.6,896,1600,31,,,,,,,,229.62586500034377
263,0.6181269580640449,0,hard,0.09,0.6,896,1600,28,,,,,,,,221.87780700005533
264,0.6181269580640449,0,hard,0.09,0.6,896,1600,32,,,,,,,,219.27363199938554
265,0.6181269580640449,0,hard,0.09,0.6,896,1600,30,,,,,,,,221.38766999887594
266,0.6181269580640449,0,hard,0.09,0.6,896,1600,29,,,,,,,,218.4914179997577
267,0.6181269580640449,0,hard,0.09,0.6,896,1600,26,,,,,,,,220.1548000011826
268,0.6181269580640449,0,hard,0.09,0.6,896,1600,25,,,,,,,,226.10774799977662
269,0.6181269580640449,0,hard,0.09,0.6,896,1600,25,,,,,,,,227.5647669994214
270,0.6181269580640449,0,hard,0.09,0.6,896,1600,27,,,,,,,,222.05630800090148
271,0.6172483400239213,1,hard,0.09,0.6,896,1600,28,0.9,0.3333333333333333,1.0,0.0,0.0,0.6241727656244349,1202.5429694128215,235.85362399899168
272,0.6172483400239213,0,hard,0.09,0.6,896,1600,25,,,,,,,,226.54683899963857
273,0.6172483400239213,0,hard,0.09,0.6,896,1600,26,,,,,,,,218.82302700032596
274,0.6172483400239213,0,hard,0.09,0.6,896,1600,26,,,,,,,,222.75838299901807
275,0.6172483400239213,0,hard,0.09,0.6,896,1600,26,,,,,,,,223.89296300025308
276,0.6172483400239213,0,hard,0.09,0.6,896,1600,27,,,,,,,,221.2692249995598
277,0.6172483400239213,0,hard,0.09,0.6,896,1600,26,,,,,,,,226.20304799966107
278,0.6172483400239213,0,hard,0.09,0.6,896,1600,28,,,,,,,,228.2362740006647
