frame,sci,sci_updated,tier,confidence,nms,input_h,input_w,tracked_boxes,crowd,tiny,edge_norm,night,blur,sci_raw,laplacian_variance,frame_wall_ms
1,0.43371337893805056,1,easy,0.15,0.7,704,1280,32,0.0,0.0,1.0,0.0,0.0,0.43371337893805056,2693.951631512918,198.91767000081018
2,0.43371337893805056,0,easy,0.15,0.7,704,1280,36,,,,,,,,179.25928700060467
3,0.43371337893805056,0,easy,0.15,0.7,704,1280,34,,,,,,,,377.3855649997131
4,0.43371337893805056,0,easy,0.15,0.7,704,1280,33,,,,,,,,336.6084720000799
5,0.43371337893805056,0,easy,0.15,0.7,704,1280,38,,,,,,,,178.46049000036146
6,0.43371337893805056,0,easy,0.15,0.7,704,1280,36,,,,,,,,181.15841699909652
7,0.43371337893805056,0,easy,0.15,0.7,704,1280,38,,,,,,,,179.40346599971235
8,0.43371337893805056,0,easy,0.15,0.7,704,1280,37,,,,,,,,182.89899199953652
9,0.43371337893805056,0,easy,0.15,0.7,704,1280,38,,,,,,,,176.85228099981032
10,0.43371337893805056,0,easy,0.15,0.7,704,1280,38,,,,,,,,176.68438900000183
11,0.5889094732112181,1,medium,0.12,0.65,800,1440,40,1.0,0.8157894736842105,1.0,0.0,0.0,0.7441055674843857,2910.6589645898553,239.63470800117648
12,0.5889094732112181,0,medium,0.12,0.65,800,1440,41,,,,,,,,251.97042599938868
13,0.5889094732112181,0,medium,0.12,0.65,800,1440,40,,,,,,,,262.38198499959253
14,0.5889094732112181,0,medium,0.12,0.65,800,1440,38,,,,,,,,243.6537799985672
15,0.5889094732112181,0,medium,0.12,0.65,800,1440,37,,,,,,,,269.0376169994124
16,0.5889094732112181,0,medium,0.12,0.65,800,1440,38,,,,,,,,250.0126429986267
17,0.5889094732112181,0,medium,0.12,0.65,800,1440,37,,,,,,,,201.2127899997722
18,0.5889094732112181,0,medium,0.12,0.65,800,1440,37,,,,,,,,202.22884900067584
19,0.5889094732112181,0,medium,0.12,0.65,800,1440,39,,,,,,,,199.60094999987632
20,0.5889094732112181,0,medium,0.12,0.65,800,1440,38,,,,,,,,198.63689900012105
21,0.6386963496464318,1,hard,0.09,0.6,896,1600,43,1.0,0.7894736842105263,1.0,0.0,0.0,0.7382701025168594,2939.421821376153,241.10828100128856
22,0.6386963496464318,0,hard,0.09,0.6,896,1600,45,,,,,,,,246.5970630000811
23,0.6386963496464318,0,hard,0.09,0.6,896,1600,43,,,,,,,,236.98003400022571
24,0.6386963496464318,0,hard,0.09,0.6,896,1600,43,,,,,,,,219.56170399971597
25,0.6386963496464318,0,hard,0.09,0.6,896,1600,42,,,,,,,,222.5968680013466
26,0.6386963496464318,0,hard,0.09,0.6,896,1600,44,,,,,,,,230.03517399956763
27,0.6386963496464318,0,hard,0.09,0.6,896,1600,47,,,,,,,,224.57956900143472
28,0.6386963496464318,0,hard,0.09,0.6,896,1600,49,,,,,,,,225.26732799997262
29,0.6386963496464318,0,hard,0.09,0.6,896,1600,49,,,,,,,,228.59552199952304
30,0.6386963496464318,0,hard,0.09,0.6,896,1600,47,,,,,,,,228.69538300074055
31,0.6658246467877722,1,hard,0.09,0.6,896,1600,48,1.0,0.8297872340425532,1.0,0.0,0.0,0.7472095382117934,3026.0912286575435,232.7292820009461
32,0.6658246467877722,0,hard,0.09,0.6,896,1600,47,,,,,,,,240.66004500127747
33,0.6658246467877722,0,hard,0.09,0.6,896,1600,46,,,,,,,,227.16209099962725
34,0.6658246467877722,0,hard,0.09,0.6,896,1600,49,,,,,,,,229.27761199935048
35,0.6658246467877722,0,hard,0.09,0.6,896,1600,53,,,,,,,,230.27161700156284
36,0.6658246467877722,0,hard,0.09,0.6,896,1600,52,,,,,,,,225.99912300029246
37,0.6658246467877722,0,hard,0.09,0.6,896,1600,53,,,,,,,,230.31575700042595
38,0.6658246467877722,0,hard,0.09,0.6,896,1600,53,,,,,,,,230.28454300037993
39,0.6658246467877722,0,hard,0.09,0.6,896,1600,55,,,,,,,,225.96874800001387
40,0.6658246467877722,0,hard,0.09,0.6,896,1600,56,,,,,,,,230.8219939986884
41,0.681730922282846,1,hard,0.09,0.6,896,1600,56,1.0,0.8214285714285714,1.0,0.0,0.0,0.7453560242631414,3064.2680041129947,247.49728300048446
42,0.681730922282846,0,hard,0.09,0.6,896,1600,57,,,,,,,,223.93605199977173
43,0.681730922282846,0,hard,0.09,0.6,896,1600,56,,,,,,,,221.28171700023813
44,0.681730922282846,0,hard,0.09,0.6,896,1600,57,,,,,,,,220.45957400041516
45,0.681730922282846,0,hard,0.09,0.6,896,1600,56,,,,,,,,233.52366399922175
46,0.681730922282846,0,hard,0.09,0.6,896,1600,57,,,,,,,,221.79995699843857
47,0.681730922282846,0,hard,0.09,0.6,896,1600,58,,,,,,,,223.82444000140822
48,0.681730922282846,0,hard,0.09,0.6,896,1600,58,,,,,,,,230.00424500060035
49,0.681730922282846,0,hard,0.09,0.6,896,1600,51,,,,,,,,226.1005029995431
50,0.681730922282846,0,hard,0.09,0.6,896,1600,52,,,,,,,,225.76638299869956
51,0.6918274418693834,1,hard,0.09,0.6,896,1600,55,1.0,0.8076923076923077,1.0,0.0,0.0,0.7423100398020699,2874.766068713209,229.56495099970198
52,0.6918274418693834,0,hard,0.09,0.6,896,1600,52,,,,,,,,225.88459700091335
53,0.6918274418693834,0,hard,0.09,0.6,896,1600,55,,,,,,,,246.5413490008359
54,0.6918274418693834,0,hard,0.09,0.6,896,1600,53,,,,,,,,248.11253400002897
55,0.6918274418693834,0,hard,0.09,0.6,896,1600,53,,,,,,,,238.7438759997167
56,0.6918274418693834,0,hard,0.09,0.6,896,1600,50,,,,,,,,229.24759899979108
57,0.6918274418693834,0,hard,0.09,0.6,896,1600,51,,,,,,,,229.6958890001406
58,0.6918274418693834,0,hard,0.09,0.6,896,1600,50,,,,,,,,231.6353940004774
59,0.6918274418693834,0,hard,0.09,0.6,896,1600,49,,,,,,,,244.12458400001924
60,0.6918274418693834,0,hard,0.09,0.6,896,1600,53,,,,,,,,236.62915400018392
61,0.6985564817726756,1,hard,0.09,0.6,896,1600,51,1.0,0.7924528301886793,1.0,0.0,0.0,0.7389307211924285,2688.9117719668307,294.1646439994656
62,0.6985564817726756,0,hard,0.09,0.6,896,1600,50,,,,,,,,284.7572549999313
63,0.6985564817726756,0,hard,0.09,0.6,896,1600,51,,,,,,,,301.4752800008864
64,0.6985564817726756,0,hard,0.09,0.6,896,1600,48,,,,,,,,279.36034800040943
65,0.6985564817726756,0,hard,0.09,0.6,896,1600,54,,,,,,,,274.3721880015073
66,0.6985564817726756,0,hard,0.09,0.6,896,1600,57,,,,,,,,286.42625999964366
67,0.6985564817726756,0,hard,0.09,0.6,896,1600,56,,,,,,,,297.4277559987968
68,0.6985564817726756,0,hard,0.09,0.6,896,1600,56,,,,,,,,286.60992499862914
69,0.6985564817726756,0,hard,0.09,0.6,896,1600,56,,,,,,,,287.8534170013154
70,0.6985564817726756,0,hard,0.09,0.6,896,1600,53,,,,,,,,287.50832700097817
71,0.7409635540151285,1,hard,0.09,0.6,896,1600,55,1.0,0.7547169811320755,1.0,0.0,0.0,0.730562884635221,2931.149331389984,303.3533899997565
72,0.7409635540151285,0,hard,0.09,0.6,896,1600,57,,,,,,,,274.45412700035376
73,0.7409635540151285,0,hard,0.09,0.6,896,1600,57,,,,,,,,291.0089060005703
74,0.7409635540151285,0,hard,0.09,0.6,896,1600,55,,,,,,,,280.29182000136643
75,0.7409635540151285,0,hard,0.09,0.6,896,1600,56,,,,,,,,280.1621980015625
76,0.7409635540151285,0,hard,0.09,0.6,896,1600,60,,,,,,,,227.9137540008378
77,0.7409635540151285,0,hard,0.09,0.6,896,1600,63,,,,,,,,221.74081599951023
78,0.7409635540151285,0,hard,0.09,0.6,896,1600,66,,,,,,,,224.28897000099823
79,0.7409635540151285,0,hard,0.09,0.6,896,1600,64,,,,,,,,229.8073910005769
80,0.7409635540151285,0,hard,0.09,0.6,896,1600,65,,,,,,,,228.48376799993275
81,0.7380265837347691,1,hard,0.09,0.6,896,1600,68,1.0,0.7230769230769231,1.0,0.0,0.0,0.7235467755218701,3034.0731288745396,236.99607199887396
82,0.7380265837347691,0,hard,0.09,0.6,896,1600,64,,,,,,,,234.13242300011916
83,0.7380265837347691,0,hard,0.09,0.6,896,1600,62,,,,,,,,245.39928200101713
84,0.7380265837347691,0,hard,0.09,0.6,896,1600,61,,,,,,,,228.44183600136603
85,0.7380265837347691,0,hard,0.09,0.6,896,1600,62,,,,,,,,224.0936939997482
86,0.7380265837347691,0,hard,0.09,0.6,896,1600,63,,,,,,,,231.2081769996439
87,0.7380265837347691,0,hard,0.09,0.6,896,1600,66,,,,,,,,226.3553310003772
88,0.7380265837347691,0,hard,0.09,0.6,896,1600,65,,,,,,,,230.25340700041852
89,0.7380265837347691,0,hard,0.09,0.6,896,1600,67,,,,,,,,227.49451299932844
90,0.7380265837347691,0,hard,0.09,0.6,896,1600,68,,,,,,,,222.43481000077736
91,0.7325834189331271,1,hard,0.09,0.6,896,1600,65,1.0,0.6176470588235294,1.0,0.0,0.0,0.7001679489053643,3037.5105622640463,224.65507900051307
92,0.7325834189331271,0,hard,0.09,0.6,896,1600,67,,,,,,,,228.72602899951744
93,0.7325834189331271,0,hard,0.09,0.6,896,1600,67,,,,,,,,246.08742500095104
94,0.7325834189331271,0,hard,0.09,0.6,896,1600,67,,,,,,,,236.31602800014662
95,0.7325834189331271,0,hard,0.09,0.6,896,1600,68,,,,,,,,226.8518569999287
96,0.7325834189331271,0,hard,0.09,0.6,896,1600,68,,,,,,,,228.7704569989728
97,0.7325834189331271,0,hard,0.09,0.6,896,1600,67,,,,,,,,228.75152800042997
98,0.7325834189331271,0,hard,0.09,0.6,896,1600,69,,,,,,,,229.08052800084988
99,0.7325834189331271,0,hard,0.09,0.6,896,1600,70,,,,,,,,229.66318799990404
100,0.7325834189331271,0,hard,0.09,0.6,896,1600,70,,,,,,,,224.59712700037926
101,0.7262092566785421,1,hard,0.09,0.6,896,1600,69,1.0,0.6285714285714286,1.0,0.0,0.0,0.7025904024296987,3147.747694099184,238.4318730000814
102,0.7262092566785421,0,hard,0.09,0.6,896,1600,69,,,,,,,,241.31331799981126
103,0.7262092566785421,0,hard,0.09,0.6,896,1600,71,,,,,,,,224.0125629996328
104,0.7262092566785421,0,hard,0.09,0.6,896,1600,70,,,,,,,,230.65646900067804
105,0.7262092566785421,0,hard,0.09,0.6,896,1600,72,,,,,,,,227.77607299940428
106,0.7262092566785421,0,hard,0.09,0.6,896,1600,70,,,,,,,,227.43228800027282
107,0.7262092566785421,0,hard,0.09,0.6,896,1600,68,,,,,,,,226.15779999978258
108,0.7262092566785421,0,hard,0.09,0.6,896,1600,65,,,,,,,,223.21378299966455
109,0.7262092566785421,0,hard,0.09,0.6,896,1600,68,,,,,,,,223.35394299989275
110,0.7262092566785421,0,hard,0.09,0.6,896,1600,66,,,,,,,,235.27097199985292
111,0.7203467255469734,1,hard,0.09,0.6,896,1600,64,1.0,0.6363636363636364,1.0,0.0,0.0,0.704318306342161,3014.8853015333016,243.02190599883033
112,0.7203467255469734,0,hard,0.09,0.6,896,1600,63,,,,,,,,237.67794600098568
113,0.7203467255469734,0,hard,0.09,0.6,896,1600,60,,,,,,,,233.30097099824343
114,0.7203467255469734,0,hard,0.09,0.6,896,1600,64,,,,,,,,226.1655400016025
115,0.7203467255469734,0,hard,0.09,0.6,896,1600,60,,,,,,,,224.78844099896378
116,0.7203467255469734,0,hard,0.09,0.6,896,1600,59,,,,,,,,232.32192899922666
117,0.7203467255469734,0,hard,0.09,0.6,896,1600,62,,,,,,,,227.00940700087813
118,0.7203467255469734,0,hard,0.09,0.6,896,1600,53,,,,,,,,241.60118300096656
119,0.7203467255469734,0,hard,0.09,0.6,896,1600,56,,,,,,,,296.06664800121507
120,0.7203467255469734,0,hard,0.09,0.6,896,1600,55,,,,,,,,283.0466819996218
121,0.7149193350527007,1,hard,0.09,0.6,896,1600,58,1.0,0.6363636363636364,1.0,0.0,0.0,0.704318306342161,2982.8582177262483,282.4758089991519
122,0.7149193350527007,0,hard,0.09,0.6,896,1600,56,,,,,,,,292.0488840009057
123,0.7149193350527007,0,hard,0.09,0.6,896,1600,59,,,,,,,,279.827935000867
124,0.7149193350527007,0,hard,0.09,0.6,896,1600,57,,,,,,,,282.776902000478
125,0.7149193350527007,0,hard,0.09,0.6,896,1600,59,,,,,,,,284.14585100108525
126,0.7149193350527007,0,hard,0.09,0.6,896,1600,59,,,,,,,,286.8389680006658
127,0.7149193350527007,0,hard,0.09,0.6,896,1600,59,,,,,,,,305.6036710004264
128,0.7149193350527007,0,hard,0.09,0.6,896,1600,57,,,,,,,,272.28771000045526
129,0.7149193350527007,0,hard,0.09,0.6,896,1600,57,,,,,,,,307.299662999867
130,0.7149193350527007,0,hard,0.09,0.6,896,1600,59,,,,,,,,282.57376500005194
131,0.712903355058894,1,hard,0.09,0.6,896,1600,56,1.0,0.7288135593220338,1.0,0.0,0.0,0.7248188612357818,2953.984961949921,312.28592800107435
132,0.712903355058894,0,hard,0.09,0.6,896,1600,60,,,,,,,,279.99584400095046
133,0.712903355058894,0,hard,0.09,0.6,896,1600,59,,,,,,,,279.97244099969976
134,0.712903355058894,0,hard,0.09,0.6,896,1600,59,,,,,,,,235.3016729994124
135,0.712903355058894,0,hard,0.09,0.6,896,1600,57,,,,,,,,237.9616639991582
136,0.712903355058894,0,hard,0.09,0.6,896,1600,57,,,,,,,,223.58042599989858
137,0.712903355058894,0,hard,0.09,0.6,896,1600,58,,,,,,,,231.67640999963623
138,0.712903355058894,0,hard,0.09,0.6,896,1600,57,,,,,,,,230.42743999940285
139,0.712903355058894,0,hard,0.09,0.6,896,1600,56,,,,,,,,237.73885400078143
140,0.712903355058894,0,hard,0.09,0.6,896,1600,57,,,,,,,,230.02617699967232
141,0.7101140762064915,1,hard,0.09,0.6,896,1600,58,1.0,0.6666666666666666,1.0,0.0,0.0,0.7110379326684033,3138.359661946054,231.21090799941157
142,0.7101140762064915,0,hard,0.09,0.6,896,1600,54,,,,,,,,227.5971330000175
143,0.7101140762064915,0,hard,0.09,0.6,896,1600,56,,,,,,,,238.3858200009854
144,0.7101140762064915,0,hard,0.09,0.6,896,1600,53,,,,,,,,233.52846799934923
145,0.7101140762064915,0,hard,0.09,0.6,896,1600,52,,,,,,,,225.11999500056845
146,0.7101140762064915,0,hard,0.09,0.6,896,1600,53,,,,,,,,228.08545299994876
147,0.7101140762064915,0,hard,0.09,0.6,896,1600,48,,,,,,,,225.58370499973535
148,0.7101140762064915,0,hard,0.09,0.6,896,1600,51,,,,,,,,242.02640100156714
149,0.7101140762064915,0,hard,0.09,0.6,896,1600,52,,,,,,,,230.31938200074364
150,0.7101140762064915,0,hard,0.09,0.6,896,1600,50,,,,,,,,232.7388970006723
151,0.7093830399358343,1,hard,0.09,0.6,896,1600,47,1.0,0.7,1.0,0.0,0.0,0.71842952162727,3168.5452072448375,233.21460900115198
152,0.7093830399358343,0,hard,0.09,0.6,896,1600,49,,,,,,,,233.16032500042638
153,0.7093830399358343,0,hard,0.09,0.6,896,1600,46,,,,,,,,231.62671300087823
154,0.7093830399358343,0,hard,0.09,0.6,896,1600,47,,,,,,,,224.58577399993374
155,0.7093830399358343,0,hard,0.09,0.6,896,1600,46,,,,,,,,221.16389999973762
156,0.7093830399358343,0,hard,0.09,0.6,896,1600,47,,,,,,,,229.5389310002065
157,0.7093830399358343,0,hard,0.09,0.6,896,1600,48,,,,,,,,232.9389580008865
158,0.7093830399358343,0,hard,0.09,0.6,896,1600,52,,,,,,,,221.50824300115346
159,0.7093830399358343,0,hard,0.09,0.6,896,1600,51,,,,,,,,222.83153099851916
160,0.7093830399358343,0,hard,0.09,0.6,896,1600,49,,,,,,,,239.40508799933014
161,0.7111513929795007,1,hard,0.09,0.6,896,1600,51,1.0,0.673469387755102,1.0,0.0,0.0,0.7125464202110292,2906.684578941024,227.40784600136976
162,0.7111513929795007,0,hard,0.09,0.6,896,1600,51,,,,,,,,232.25266299959912
163,0.7111513929795007,0,hard,0.09,0.6,896,1600,56,,,,,,,,233.23424699992756
164,0.7111513929795007,0,hard,0.09,0.6,896,1600,45,,,,,,,,228.20955399947707
165,0.7111513929795007,0,hard,0.09,0.6,896,1600,45,,,,,,,,226.83529300047667
166,0.7111513929795007,0,hard,0.09,0.6,896,1600,43,,,,,,,,221.396935001394
167,0.7111513929795007,0,hard,0.09,0.6,896,1600,47,,,,,,,,222.51753400087182
168,0.7111513929795007,0,hard,0.09,0.6,896,1600,42,,,,,,,,225.16991900010908
169,0.7111513929795007,0,hard,0.09,0.6,896,1600,43,,,,,,,,223.03225199902954
170,0.7111513929795007,0,hard,0.09,0.6,896,1600,46,,,,,,,,222.699742000259
171,0.7132763928221563,1,hard,0.09,0.6,896,1600,47,1.0,0.6956521739130435,1.0,0.0,0.0,0.7174654013282874,2884.6712262893684,241.63977399985015
172,0.7132763928221563,0,hard,0.09,0.6,896,1600,48,,,,,,,,230.8557929991366
173,0.7132763928221563,0,hard,0.09,0.6,896,1600,47,,,,,,,,222.08960100033437
174,0.7132763928221563,0,hard,0.09,0.6,896,1600,50,,,,,,,,222.5024460003624
175,0.7132763928221563,0,hard,0.09,0.6,896,1600,49,,,,,,,,219.55888999946183
