frame,sci,sci_updated,tier,confidence,nms,input_h,input_w,tracked_boxes,crowd,tiny,edge_norm,night,blur,sci_raw,laplacian_variance,frame_wall_ms
1,0.43371337893805056,1,easy,0.15,0.7,704,1280,66,0.0,0.0,1.0,0.0,0.0,0.43371337893805056,1606.1136086988931,184.5911279997381
2,0.43371337893805056,0,easy,0.15,0.7,704,1280,70,,,,,,,,184.74653600060265
3,0.43371337893805056,0,easy,0.15,0.7,704,1280,70,,,,,,,,208.87963400127774
4,0.43371337893805056,0,easy,0.15,0.7,704,1280,69,,,,,,,,659.2844300012075
5,0.43371337893805056,0,easy,0.15,0.7,704,1280,69,,,,,,,,755.0741440009006
6,0.43371337893805056,0,easy,0.15,0.7,704,1280,70,,,,,,,,203.711303000091
7,0.43371337893805056,0,easy,0.15,0.7,704,1280,71,,,,,,,,206.76616099990497
8,0.43371337893805056,0,easy,0.15,0.7,704,1280,71,,,,,,,,221.44922799998312
9,0.43371337893805056,0,easy,0.15,0.7,704,1280,71,,,,,,,,212.00057300120534
10,0.43371337893805056,0,easy,0.15,0.7,704,1280,72,,,,,,,,206.72188499884214
11,0.5030795093138521,1,easy,0.15,0.7,704,1280,70,1.0,0.041666666666666664,1.0,0.0,0.0,0.5724456396896538,1574.3664964732416,216.34171300138405
12,0.5030795093138521,0,easy,0.15,0.7,704,1280,70,,,,,,,,212.51914300046337
13,0.5030795093138521,0,easy,0.15,0.7,704,1280,74,,,,,,,,217.80859200043778
14,0.5030795093138521,0,easy,0.15,0.7,704,1280,74,,,,,,,,204.17389599970193
15,0.5030795093138521,0,easy,0.15,0.7,704,1280,75,,,,,,,,209.28099999946426
16,0.5030795093138521,0,easy,0.15,0.7,704,1280,74,,,,,,,,214.71445400129596
17,0.5030795093138521,0,easy,0.15,0.7,704,1280,78,,,,,,,,211.3506719997531
18,0.5030795093138521,0,easy,0.15,0.7,704,1280,75,,,,,,,,226.35535100016568
19,0.5030795093138521,0,easy,0.15,0.7,704,1280,75,,,,,,,,231.2956950008811
20,0.5030795093138521,0,easy,0.15,0.7,704,1280,75,,,,,,,,216.15561900034663
21,0.5280494500121694,1,medium,0.12,0.65,800,1440,76,1.0,0.06666666666666667,1.0,0.0,0.0,0.5779893314088038,1632.2399215532598,276.17426799952227
22,0.5280494500121694,0,medium,0.12,0.65,800,1440,82,,,,,,,,254.13945899890678
23,0.5280494500121694,0,medium,0.12,0.65,800,1440,83,,,,,,,,240.4151800001273
24,0.5280494500121694,0,medium,0.12,0.65,800,1440,80,,,,,,,,241.4748219998728
25,0.5280494500121694,0,medium,0.12,0.65,800,1440,77,,,,,,,,252.88953699964623
26,0.5280494500121694,0,medium,0.12,0.65,800,1440,78,,,,,,,,244.62843000037537
27,0.5280494500121694,0,medium,0.12,0.65,800,1440,74,,,,,,,,321.4439499988657
28,0.5280494500121694,0,medium,0.12,0.65,800,1440,78,,,,,,,,311.4777579994552
29,0.5280494500121694,0,medium,0.12,0.65,800,1440,78,,,,,,,,316.8224649998592
30,0.5280494500121694,0,medium,0.12,0.65,800,1440,76,,,,,,,,318.49019800029055
31,0.5419446577284801,1,medium,0.12,0.65,800,1440,77,1.0,0.09210526315789473,1.0,0.0,0.0,0.5836302808774125,1639.9573239969136,325.69996299935156
32,0.5419446577284801,0,medium,0.12,0.65,800,1440,76,,,,,,,,305.9104379990458
33,0.5419446577284801,0,medium,0.12,0.65,800,1440,79,,,,,,,,315.6105550006032
34,0.5419446577284801,0,medium,0.12,0.65,800,1440,79,,,,,,,,322.4029899993184
35,0.5419446577284801,0,medium,0.12,0.65,800,1440,79,,,,,,,,321.9316060003621
36,0.5419446577284801,0,medium,0.12,0.65,800,1440,81,,,,,,,,337.99568399990676
37,0.5419446577284801,0,medium,0.12,0.65,800,1440,80,,,,,,,,332.424741000068
38,0.5419446577284801,0,medium,0.12,0.65,800,1440,79,,,,,,,,321.02956600101606
39,0.5419446577284801,0,medium,0.12,0.65,800,1440,81,,,,,,,,323.6573590002081
40,0.5419446577284801,0,medium,0.12,0.65,800,1440,82,,,,,,,,312.3603429994546
41,0.5499828926891982,1,medium,0.12,0.65,800,1440,79,1.0,0.08536585365853659,1.0,0.0,0.0,0.5821358325320705,1673.8141403282655,258.69149699974514
42,0.5499828926891982,0,medium,0.12,0.65,800,1440,79,,,,,,,,237.13554599999043
43,0.5499828926891982,0,medium,0.12,0.65,800,1440,79,,,,,,,,243.28958099977172
44,0.5499828926891982,0,medium,0.12,0.65,800,1440,79,,,,,,,,256.0680870010401
45,0.5499828926891982,0,medium,0.12,0.65,800,1440,80,,,,,,,,256.1579429984704
46,0.5499828926891982,0,medium,0.12,0.65,800,1440,78,,,,,,,,246.77660400084278
47,0.5499828926891982,0,medium,0.12,0.65,800,1440,78,,,,,,,,248.96080200051074
48,0.5499828926891982,0,medium,0.12,0.65,800,1440,78,,,,,,,,246.04051299866114
