frame,sci,sci_updated,tier,confidence,nms,input_h,input_w,tracked_boxes,crowd,tiny,edge_norm,night,blur,sci_raw,laplacian_variance,frame_wall_ms
1,0.3494231087320578,1,easy,0.15,0.7,704,1280,45,0.0,0.0,0.6821681552202031,1.0,0.0,0.3494231087320578,500.7189840926817,173.660017999282
2,0.3494231087320578,0,easy,0.15,0.7,704,1280,45,,,,,,,,161.7084289991908
3,0.3494231087320578,0,easy,0.15,0.7,704,1280,48,,,,,,,,154.27819000069576
4,0.3494231087320578,0,easy,0.15,0.7,704,1280,41,,,,,,,,155.99638700041396
5,0.3494231087320578,0,easy,0.15,0.7,704,1280,42,,,,,,,,153.60982599850104
6,0.3494231087320578,0,easy,0.15,0.7,704,1280,40,,,,,,,,148.93863500037696
7,0.3494231087320578,0,easy,0.15,0.7,704,1280,40,,,,,,,,147.3954049997701
8,0.3494231087320578,0,easy,0.15,0.7,704,1280,41,,,,,,,,149.59658899897477
9,0.3494231087320578,0,easy,0.15,0.7,704,1280,43,,,,,,,,153.14834700075153
10,0.3494231087320578,0,easy,0.15,0.7,704,1280,43,,,,,,,,156.99187500104017
11,0.4540127841346788,1,easy,0.15,0.7,704,1280,48,1.0,0.32558139534883723,0.6994368427999471,1.0,0.0,0.5586024595372998,457.5859504670346,263.92198099892994
12,0.4540127841346788,0,easy,0.15,0.7,704,1280,50,,,,,,,,3612.2113129986246
13,0.4540127841346788,0,easy,0.15,0.7,704,1280,49,,,,,,,,239.05386899969017
14,0.4540127841346788,0,easy,0.15,0.7,704,1280,49,,,,,,,,235.28773999896657
15,0.4540127841346788,0,easy,0.15,0.7,704,1280,50,,,,,,,,165.63781200056837
16,0.4540127841346788,0,easy,0.15,0.7,704,1280,52,,,,,,,,167.97632899942982
17,0.4540127841346788,0,easy,0.15,0.7,704,1280,52,,,,,,,,161.19731499929912
18,0.4540127841346788,0,easy,0.15,0.7,704,1280,53,,,,,,,,157.34121200148365
19,0.4540127841346788,0,easy,0.15,0.7,704,1280,52,,,,,,,,157.58357000049728
20,0.4540127841346788,0,easy,0.15,0.7,704,1280,53,,,,,,,,155.16956099963863
21,0.503624659791854,1,easy,0.15,0.7,704,1280,54,1.0,0.4528301886792453,0.7363940340534119,1.0,0.0,0.6028484111062042,487.7653727735601,165.01251899899216
22,0.503624659791854,0,easy,0.15,0.7,704,1280,52,,,,,,,,149.40811099950224
23,0.503624659791854,0,easy,0.15,0.7,704,1280,51,,,,,,,,154.65313800086733
24,0.503624659791854,0,easy,0.15,0.7,704,1280,53,,,,,,,,159.529652000856
25,0.503624659791854,0,easy,0.15,0.7,704,1280,50,,,,,,,,170.50318399924436
26,0.503624659791854,0,easy,0.15,0.7,704,1280,51,,,,,,,,160.9086419994128
27,0.503624659791854,0,easy,0.15,0.7,704,1280,52,,,,,,,,154.9348739990819
28,0.503624659791854,0,easy,0.15,0.7,704,1280,52,,,,,,,,157.01595400059887
29,0.503624659791854,0,easy,0.15,0.7,704,1280,49,,,,,,,,157.872337000299
30,0.503624659791854,0,easy,0.15,0.7,704,1280,53,,,,,,,,154.65977599887992
31,0.5255227839754109,1,medium,0.12,0.65,800,1440,52,1.0,0.37735849056603776,0.7481631396013902,1.0,0.0,0.5912171565260815,491.1994139329673,208.54206100011652
32,0.5255227839754109,0,medium,0.12,0.65,800,1440,50,,,,,,,,206.98570699823904
33,0.5255227839754109,0,medium,0.12,0.65,800,1440,52,,,,,,,,210.79494600053295
34,0.5255227839754109,0,medium,0.12,0.65,800,1440,53,,,,,,,,211.52853800049343
35,0.5255227839754109,0,medium,0.12,0.65,800,1440,51,,,,,,,,211.97810700141417
36,0.5255227839754109,0,medium,0.12,0.65,800,1440,50,,,,,,,,208.36301199960872
37,0.5255227839754109,0,medium,0.12,0.65,800,1440,50,,,,,,,,207.02709300167044
38,0.5255227839754109,0,medium,0.12,0.65,800,1440,50,,,,,,,,214.75628999905894
39,0.5255227839754109,0,medium,0.12,0.65,800,1440,50,,,,,,,,200.91054400108987
40,0.5255227839754109,0,medium,0.12,0.65,800,1440,49,,,,,,,,203.81775199894037
41,0.5382735970962197,1,medium,0.12,0.65,800,1440,51,1.0,0.3877551020408163,0.7383738835848475,1.0,0.0,0.5892768495794551,487.64358579486185,205.93456300048274
42,0.5382735970962197,0,medium,0.12,0.65,800,1440,48,,,,,,,,209.4583789985336
43,0.5382735970962197,0,medium,0.12,0.65,800,1440,47,,,,,,,,204.35710399942764
44,0.5382735970962197,0,medium,0.12,0.65,800,1440,49,,,,,,,,201.3498129999789
45,0.5382735970962197,0,medium,0.12,0.65,800,1440,49,,,,,,,,204.45395500064478
46,0.5382735970962197,0,medium,0.12,0.65,800,1440,52,,,,,,,,204.16086800105404
47,0.5382735970962197,0,medium,0.12,0.65,800,1440,53,,,,,,,,203.4416530004819
48,0.5382735970962197,0,medium,0.12,0.65,800,1440,53,,,,,,,,205.42729800035886
49,0.5382735970962197,0,medium,0.12,0.65,800,1440,52,,,,,,,,200.87239500026044
50,0.5382735970962197,0,medium,0.12,0.65,800,1440,52,,,,,,,,209.145239999998
51,0.5482005583645279,1,medium,0.12,0.65,800,1440,54,1.0,0.38461538461538464,0.7597122618680979,1.0,0.0,0.5978353647060686,507.55849827572945,210.14247400125896
52,0.5482005583645279,0,medium,0.12,0.65,800,1440,54,,,,,,,,200.8432040001935
53,0.5482005583645279,0,medium,0.12,0.65,800,1440,53,,,,,,,,201.34775299993635
54,0.5482005583645279,0,medium,0.12,0.65,800,1440,53,,,,,,,,211.0322400003497
55,0.5482005583645279,0,medium,0.12,0.65,800,1440,53,,,,,,,,198.06885000070906
56,0.5482005583645279,0,medium,0.12,0.65,800,1440,53,,,,,,,,197.69907099907869
57,0.5482005583645279,0,medium,0.12,0.65,800,1440,53,,,,,,,,200.7291959998838
58,0.5482005583645279,0,medium,0.12,0.65,800,1440,53,,,,,,,,203.96354399963457
59,0.5482005583645279,0,medium,0.12,0.65,800,1440,54,,,,,,,,200.0304840003082
60,0.5482005583645279,0,medium,0.12,0.65,800,1440,54,,,,,,,,203.02079399880313
61,0.5558916783818519,1,medium,0.12,0.65,800,1440,54,1.0,0.4444444444444444,0.7388138501473887,1.0,0.0,0.6020383984857967,520.9262936688663,210.37171500029217
62,0.5558916783818519,0,medium,0.12,0.65,800,1440,54,,,,,,,,199.92938500035962
63,0.5558916783818519,0,medium,0.12,0.65,800,1440,57,,,,,,,,199.86346000041522
64,0.5558916783818519,0,medium,0.12,0.65,800,1440,56,,,,,,,,205.89908300098614
65,0.5558916783818519,0,medium,0.12,0.65,800,1440,58,,,,,,,,203.7732650005637
66,0.5558916783818519,0,medium,0.12,0.65,800,1440,57,,,,,,,,222.16641600061848
67,0.5558916783818519,0,medium,0.12,0.65,800,1440,56,,,,,,,,283.51560900046024
68,0.5558916783818519,0,medium,0.12,0.65,800,1440,60,,,,,,,,264.89488600054756
69,0.5558916783818519,0,medium,0.12,0.65,800,1440,56,,,,,,,,252.76752100035083
70,0.5558916783818519,0,medium,0.12,0.65,800,1440,59,,,,,,,,265.7514579987037
71,0.5964326069039593,1,hard,0.09,0.6,896,1600,60,1.0,0.5254237288135594,0.76928153460337,1.0,0.0,0.6332096083868088,543.0619752766977,342.5705179997749
72,0.5964326069039593,0,hard,0.09,0.6,896,1600,64,,,,,,,,329.5122279996576
73,0.5964326069039593,0,hard,0.09,0.6,896,1600,64,,,,,,,,337.09946000089985
74,0.5964326069039593,0,hard,0.09,0.6,896,1600,66,,,,,,,,322.732314998575
75,0.5964326069039593,0,hard,0.09,0.6,896,1600,67,,,,,,,,314.2476610009908
76,0.5964326069039593,0,hard,0.09,0.6,896,1600,67,,,,,,,,309.3398269993486
77,0.5964326069039593,0,hard,0.09,0.6,896,1600,66,,,,,,,,307.29671500012046
78,0.5964326069039593,0,hard,0.09,0.6,896,1600,67,,,,,,,,318.5303650006972
79,0.5964326069039593,0,hard,0.09,0.6,896,1600,65,,,,,,,,309.8636320009973
80,0.5964326069039593,0,hard,0.09,0.6,896,1600,64,,,,,,,,313.23298099960084
81,0.608166326015598,1,hard,0.09,0.6,896,1600,62,1.0,0.5,0.7996392274187161,1.0,0.0,0.6407384933187701,581.0622222545765,274.86574899921834
82,0.608166326015598,0,hard,0.09,0.6,896,1600,65,,,,,,,,252.82440299997688
83,0.608166326015598,0,hard,0.09,0.6,896,1600,60,,,,,,,,251.13002600119216
84,0.608166326015598,0,hard,0.09,0.6,896,1600,61,,,,,,,,242.77789200095867
85,0.608166326015598,0,hard,0.09,0.6,896,1600,61,,,,,,,,271.6018070004793
86,0.608166326015598,0,hard,0.09,0.6,896,1600,61,,,,,,,,247.95307099884667
87,0.608166326015598,0,hard,0.09,0.6,896,1600,59,,,,,,,,241.39210600151273
88,0.608166326015598,0,hard,0.09,0.6,896,1600,61,,,,,,,,247.1307939995313
89,0.608166326015598,0,hard,0.09,0.6,896,1600,61,,,,,,,,258.2690139988699
90,0.608166326015598,0,hard,0.09,0.6,896,1600,66,,,,,,,,239.89148900000146
91,0.6135996398371565,1,hard,0.09,0.6,896,1600,65,1.0,0.5,0.7999692023406221,1.0,0.0,0.6408816078571149,619.2190418371074,244.42377400009718
92,0.6135996398371565,0,hard,0.09,0.6,896,1600,64,,,,,,,,243.01306100096554
93,0.6135996398371565,0,hard,0.09,0.6,896,1600,65,,,,,,,,246.14880700028152
94,0.6135996398371565,0,hard,0.09,0.6,896,1600,68,,,,,,,,239.34620100044413
95,0.6135996398371565,0,hard,0.09,0.6,896,1600,67,,,,,,,,236.7689500006236
96,0.6135996398371565,0,hard,0.09,0.6,896,1600,68,,,,,,,,237.09551299907616
97,0.6135996398371565,0,hard,0.09,0.6,896,1600,65,,,,,,,,255.09799999963434
98,0.6135996398371565,0,hard,0.09,0.6,896,1600,65,,,,,,,,236.07633800020267
99,0.6135996398371565,0,hard,0.09,0.6,896,1600,67,,,,,,,,239.37870000008843
100,0.6135996398371565,0,hard,0.09,0.6,896,1600,67,,,,,,,,248.34332699902006
101,0.6250617560554074,1,hard,0.09,0.6,896,1600,67,1.0,0.5522388059701493,0.8437458753134761,1.0,0.0,0.6714519700538373,614.1412108751402,255.86518499949307
102,0.6250617560554074,0,hard,0.09,0.6,896,1600,67,,,,,,,,248.11359500017716
103,0.6250617560554074,0,hard,0.09,0.6,896,1600,67,,,,,,,,254.70579300053942
104,0.6250617560554074,0,hard,0.09,0.6,896,1600,66,,,,,,,,244.01985499935108
105,0.6250617560554074,0,hard,0.09,0.6,896,1600,67,,,,,,,,253.34728300003917
106,0.6250617560554074,0,hard,0.09,0.6,896,1600,70,,,,,,,,258.30593799946655
107,0.6250617560554074,0,hard,0.09,0.6,896,1600,69,,,,,,,,244.45880399980524
108,0.6250617560554074,0,hard,0.09,0.6,896,1600,68,,,,,,,,237.8655019983853
109,0.6250617560554074,0,hard,0.09,0.6,896,1600,68,,,,,,,,245.36640400037868
110,0.6250617560554074,0,hard,0.09,0.6,896,1600,69,,,,,,,,248.89047699980438
111,0.6376892461617165,1,hard,0.09,0.6,896,1600,67,1.0,0.5652173913043478,0.851445290157948,1.0,0.0,0.6776692803236182,642.379445787014,256.6259129998798
112,0.6376892461617165,0,hard,0.09,0.6,896,1600,63,,,,,,,,244.24279399863735
113,0.6376892461617165,0,hard,0.09,0.6,896,1600,64,,,,,,,,247.5070450000203
114,0.6376892461617165,0,hard,0.09,0.6,896,1600,66,,,,,,,,247.5336490006157
115,0.6376892461617165,0,hard,0.09,0.6,896,1600,63,,,,,,,,249.91247200159705
116,0.6376892461617165,0,hard,0.09,0.6,896,1600,63,,,,,,,,242.1692259995325
117,0.6376892461617165,0,hard,0.09,0.6,896,1600,62,,,,,,,,242.0653350000066
118,0.6376892461617165,0,hard,0.09,0.6,896,1600,63,,,,,,,,255.01818799966713
119,0.6376892461617165,0,hard,0.09,0.6,896,1600,61,,,,,,,,274.6356729985564
120,0.6376892461617165,0,hard,0.09,0.6,896,1600,62,,,,,,,,243.87521599965112
121,0.6459369866089558,1,hard,0.09,0.6,896,1600,61,1.0,0.5645161290322581,0.8008491354657046,1.0,0.0,0.6555695478367436,593.7153751104167,278.3826510003564
122,0.6459369866089558,0,hard,0.09,0.6,896,1600,60,,,,,,,,309.121636000782
123,0.6459369866089558,0,hard,0.09,0.6,896,1600,60,,,,,,,,312.32203599938657
124,0.6459369866089558,0,hard,0.09,0.6,896,1600,62,,,,,,,,307.93978799920296
125,0.6459369866089558,0,hard,0.09,0.6,896,1600,61,,,,,,,,299.14789000031305
126,0.6459369866089558,0,hard,0.09,0.6,896,1600,60,,,,,,,,316.4484450007876
127,0.6459369866089558,0,hard,0.09,0.6,896,1600,60,,,,,,,,303.63506600042456
128,0.6459369866089558,0,hard,0.09,0.6,896,1600,62,,,,,,,,306.83828099972743
129,0.6459369866089558,0,hard,0.09,0.6,896,1600,61,,,,,,,,317.5643840004341
130,0.6459369866089558,0,hard,0.09,0.6,896,1600,60,,,,,,,,311.4216080011829
131,0.6542657669244285,1,hard,0.09,0.6,896,1600,60,1.0,0.5666666666666667,0.8107483831228826,1.0,0.0,0.6603398606941064,618.1514778074742,311.7603840000811
132,0.6542657669244285,0,hard,0.09,0.6,896,1600,60,,,,,,,,314.9249180005427
133,0.6542657669244285,0,hard,0.09,0.6,896,1600,60,,,,,,,,338.3509560007951
134,0.6542657669244285,0,hard,0.09,0.6,896,1600,61,,,,,,,,298.9819809990877
135,0.6542657669244285,0,hard,0.09,0.6,896,1600,59,,,,,,,,249.63629400008358
136,0.6542657669244285,0,hard,0.09,0.6,896,1600,57,,,,,,,,246.13771599979373
137,0.6542657669244285,0,hard,0.09,0.6,896,1600,56,,,,,,,,279.51273799953924
138,0.6542657669244285,0,hard,0.09,0.6,896,1600,58,,,,,,,,260.3089189997263
139,0.6542657669244285,0,hard,0.09,0.6,896,1600,58,,,,,,,,250.90789000023506
140,0.6542657669244285,0,hard,0.09,0.6,896,1600,61,,,,,,,,240.06745199949364
141,0.6603510895772929,1,hard,0.09,0.6,896,1600,58,1.0,0.5901639344262295,0.8343965858594747,1.0,0.0,0.6758068669568593,595.4959415407404,264.23984200118866
142,0.6603510895772929,0,hard,0.09,0.6,896,1600,56,,,,,,,,252.7751609995903
143,0.6603510895772929,0,hard,0.09,0.6,896,1600,57,,,,,,,,243.36710200077505
144,0.6603510895772929,0,hard,0.09,0.6,896,1600,56,,,,,,,,239.89742400044634
145,0.6603510895772929,0,hard,0.09,0.6,896,1600,56,,,,,,,,253.62113700066402
146,0.6603510895772929,0,hard,0.09,0.6,896,1600,56,,,,,,,,242.37661400002253
147,0.6603510895772929,0,hard,0.09,0.6,896,1600,58,,,,,,,,251.7078130003938
148,0.6603510895772929,0,hard,0.09,0.6,896,1600,56,,,,,,,,243.14039800083265
149,0.6603510895772929,0,hard,0.09,0.6,896,1600,57,,,,,,,,243.75683899961587
150,0.6603510895772929,0,hard,0.09,0.6,896,1600,57,,,,,,,,245.81027299973357
151,0.6626128031842331,1,hard,0.09,0.6,896,1600,58,1.0,0.543859649122807,0.8137181574200361,1.0,0.0,0.656570488567352,542.7803593964494,245.3347760001634
152,0.6626128031842331,0,hard,0.09,0.6,896,1600,58,,,,,,,,246.93635400035419
153,0.6626128031842331,0,hard,0.09,0.6,896,1600,59,,,,,,,,247.39456299903395
154,0.6626128031842331,0,hard,0.09,0.6,896,1600,59,,,,,,,,242.78681999930996
155,0.6626128031842331,0,hard,0.09,0.6,896,1600,60,,,,,,,,244.2349209995882
156,0.6626128031842331,0,hard,0.09,0.6,896,1600,60,,,,,,,,246.108508999896
157,0.6626128031842331,0,hard,0.09,0.6,896,1600,58,,,,,,,,258.833986999889
