frame,sci,sci_updated,tier,confidence,nms,input_h,input_w,tracked_boxes,crowd,tiny,edge_norm,night,blur,sci_raw,laplacian_variance,frame_wall_ms
1,0.43371337893805056,1,easy,0.15,0.7,704,1280,56,0.0,0.0,1.0,0.0,0.0,0.43371337893805056,2605.8296598070033,156.9450719998713
2,0.43371337893805056,0,easy,0.15,0.7,704,1280,65,,,,,,,,174.83567300041614
3,0.43371337893805056,0,easy,0.15,0.7,704,1280,61,,,,,,,,207.1375599989551
4,0.43371337893805056,0,easy,0.15,0.7,704,1280,64,,,,,,,,460.770304000107
5,0.43371337893805056,0,easy,0.15,0.7,704,1280,67,,,,,,,,664.5211280010699
6,0.43371337893805056,0,easy,0.15,0.7,704,1280,67,,,,,,,,209.13583900073718
7,0.43371337893805056,0,easy,0.15,0.7,704,1280,66,,,,,,,,215.73013499983063
8,0.43371337893805056,0,easy,0.15,0.7,704,1280,68,,,,,,,,220.4657930014946
9,0.43371337893805056,0,easy,0.15,0.7,704,1280,68,,,,,,,,220.59893200093939
10,0.43371337893805056,0,easy,0.15,0.7,704,1280,64,,,,,,,,216.09550500033947
11,0.566023509041701,1,medium,0.12,0.65,800,1440,70,1.0,0.609375,1.0,0.0,0.0,0.6983336391453514,2520.235696159122,281.0592040004849
12,0.566023509041701,0,medium,0.12,0.65,800,1440,69,,,,,,,,285.98671600047965
13,0.566023509041701,0,medium,0.12,0.65,800,1440,66,,,,,,,,290.44467299900134
14,0.566023509041701,0,medium,0.12,0.65,800,1440,68,,,,,,,,290.1957600006426
15,0.566023509041701,0,medium,0.12,0.65,800,1440,71,,,,,,,,278.6068549994525
16,0.566023509041701,0,medium,0.12,0.65,800,1440,70,,,,,,,,278.68243800003256
17,0.566023509041701,0,medium,0.12,0.65,800,1440,74,,,,,,,,264.1314760003297
18,0.566023509041701,0,medium,0.12,0.65,800,1440,73,,,,,,,,229.02364600122382
19,0.566023509041701,0,medium,0.12,0.65,800,1440,72,,,,,,,,223.16887399938423
20,0.566023509041701,0,medium,0.12,0.65,800,1440,70,,,,,,,,216.9354760007991
21,0.6136576893973763,1,hard,0.09,0.6,896,1600,72,1.0,0.6571428571428571,1.0,0.0,0.0,0.7089260501087271,2602.23328638546,277.3122640010115
22,0.6136576893973763,0,hard,0.09,0.6,896,1600,72,,,,,,,,249.71329500112915
23,0.6136576893973763,0,hard,0.09,0.6,896,1600,74,,,,,,,,277.70688899909146
24,0.6136576893973763,0,hard,0.09,0.6,896,1600,74,,,,,,,,238.05123399870354
25,0.6136576893973763,0,hard,0.09,0.6,896,1600,76,,,,,,,,264.473964998615
26,0.6136576893973763,0,hard,0.09,0.6,896,1600,72,,,,,,,,240.1768660001835
27,0.6136576893973763,0,hard,0.09,0.6,896,1600,69,,,,,,,,242.69668399938382
28,0.6136576893973763,0,hard,0.09,0.6,896,1600,67,,,,,,,,242.31565599984606
29,0.6136576893973763,0,hard,0.09,0.6,896,1600,66,,,,,,,,242.72990399913397
30,0.6136576893973763,0,hard,0.09,0.6,896,1600,67,,,,,,,,241.28510499940603
31,0.6391059724477998,1,hard,0.09,0.6,896,1600,71,1.0,0.6865671641791045,1.0,0.0,0.0,0.71545082159907,2582.674911736016,247.29188199853525
32,0.6391059724477998,0,hard,0.09,0.6,896,1600,71,,,,,,,,243.12607800129626
33,0.6391059724477998,0,hard,0.09,0.6,896,1600,74,,,,,,,,241.6281000005256
34,0.6391059724477998,0,hard,0.09,0.6,896,1600,77,,,,,,,,252.06983299904095
35,0.6391059724477998,0,hard,0.09,0.6,896,1600,72,,,,,,,,281.5861210001458
36,0.6391059724477998,0,hard,0.09,0.6,896,1600,72,,,,,,,,247.29348300024867
37,0.6391059724477998,0,hard,0.09,0.6,896,1600,72,,,,,,,,246.70053899899358
38,0.6391059724477998,0,hard,0.09,0.6,896,1600,72,,,,,,,,243.9924840000458
39,0.6391059724477998,0,hard,0.09,0.6,896,1600,74,,,,,,,,248.89888199868437
40,0.6391059724477998,0,hard,0.09,0.6,896,1600,76,,,,,,,,243.27572899892402
41,0.6571881589713537,1,hard,0.09,0.6,896,1600,75,1.0,0.75,1.0,0.0,0.0,0.72951690506557,2584.044815614045,245.7554140000866
42,0.6571881589713537,0,hard,0.09,0.6,896,1600,74,,,,,,,,253.53388200164773
43,0.6571881589713537,0,hard,0.09,0.6,896,1600,69,,,,,,,,247.14490699989256
44,0.6571881589713537,0,hard,0.09,0.6,896,1600,66,,,,,,,,241.61695899965707
45,0.6571881589713537,0,hard,0.09,0.6,896,1600,67,,,,,,,,247.496907999448
46,0.6571881589713537,0,hard,0.09,0.6,896,1600,67,,,,,,,,259.33676199929323
47,0.6571881589713537,0,hard,0.09,0.6,896,1600,68,,,,,,,,244.493076001163
48,0.6571881589713537,0,hard,0.09,0.6,896,1600,68,,,,,,,,240.25885200171615
49,0.6571881589713537,0,hard,0.09,0.6,896,1600,67,,,,,,,,241.07850800101005
50,0.6571881589713537,0,hard,0.09,0.6,896,1600,67,,,,,,,,245.15994300054444
51,0.6680018249753065,1,hard,0.09,0.6,896,1600,62,1.0,0.7164179104477612,1.0,0.0,0.0,0.72207015499507,2632.6865253000688,243.37146499965456
52,0.6680018249753065,0,hard,0.09,0.6,896,1600,62,,,,,,,,245.48574100117548
53,0.6680018249753065,0,hard,0.09,0.6,896,1600,64,,,,,,,,244.1193890008435
54,0.6680018249753065,0,hard,0.09,0.6,896,1600,60,,,,,,,,246.1539370015089
55,0.6680018249753065,0,hard,0.09,0.6,896,1600,63,,,,,,,,247.28365299961297
56,0.6680018249753065,0,hard,0.09,0.6,896,1600,65,,,,,,,,249.18818799960718
57,0.6680018249753065,0,hard,0.09,0.6,896,1600,62,,,,,,,,238.75130800115585
