frame,sci,sci_updated,tier,confidence,nms,input_h,input_w,tracked_boxes,crowd,tiny,edge_norm,night,blur,sci_raw,laplacian_variance,frame_wall_ms
31,0.35518488383767316,1,easy,0.15,0.7,704,1280,10,0.3,0.0,0.8020040476923753,0.0,0.0,0.38668771781255956,608.8734443935788,167.57487500035495
32,0.35518488383767316,0,easy,0.15,0.7,704,1280,10,,,,,,,,151.75524600090284
33,0.35518488383767316,0,easy,0.15,0.7,704,1280,10,,,,,,,,159.9168169996119
34,0.35518488383767316,0,easy,0.15,0.7,704,1280,11,,,,,,,,157.696037000278
35,0.35518488383767316,0,easy,0.15,0.7,704,1280,12,,,,,,,,147.46782499969413
36,0.35518488383767316,0,easy,0.15,0.7,704,1280,11,,,,,,,,170.81825099921844
37,0.35518488383767316,0,easy,0.15,0.7,704,1280,12,,,,,,,,147.4034090006171
38,0.35518488383767316,0,easy,0.15,0.7,704,1280,12,,,,,,,,150.4287590014428
39,0.35518488383767316,0,easy,0.15,0.7,704,1280,12,,,,,,,,155.9976930002449
40,0.35518488383767316,0,easy,0.15,0.7,704,1280,13,,,,,,,,150.6873029993585
41,0.3699356739179314,1,easy,0.15,0.7,704,1280,12,0.43333333333333335,0.0,0.8596121694751199,0.0,0.0,0.4289388342389644,637.949029731396,159.83433200017316
42,0.3699356739179314,0,easy,0.15,0.7,704,1280,11,,,,,,,,164.88095700151462
43,0.3699356739179314,0,easy,0.15,0.7,704,1280,11,,,,,,,,162.23932300090382
44,0.3699356739179314,0,easy,0.15,0.7,704,1280,10,,,,,,,,148.1296330002806
45,0.3699356739179314,0,easy,0.15,0.7,704,1280,12,,,,,,,,154.73931099950278
46,0.3699356739179314,0,easy,0.15,0.7,704,1280,12,,,,,,,,147.6168149984005
47,0.3699356739179314,0,easy,0.15,0.7,704,1280,14,,,,,,,,156.9650109995564
48,0.3699356739179314,0,easy,0.15,0.7,704,1280,13,,,,,,,,159.44512599890004
49,0.3699356739179314,0,easy,0.15,0.7,704,1280,14,,,,,,,,159.1054679993249
50,0.3699356739179314,0,easy,0.15,0.7,704,1280,14,,,,,,,,147.5455290001264
51,0.38066186834167565,1,easy,0.15,0.7,704,1280,14,0.4666666666666667,0.0,0.8620044876589378,0.0,0.0,0.434292840460397,630.3662669979788,169.656219000899
52,0.38066186834167565,0,easy,0.15,0.7,704,1280,12,,,,,,,,150.070677000258
53,0.38066186834167565,0,easy,0.15,0.7,704,1280,13,,,,,,,,148.27807499932533
54,0.38066186834167565,0,easy,0.15,0.7,704,1280,13,,,,,,,,156.10960300000443
55,0.38066186834167565,0,easy,0.15,0.7,704,1280,13,,,,,,,,155.77640399897064
56,0.38066186834167565,0,easy,0.15,0.7,704,1280,13,,,,,,,,163.32446500018705
57,0.38066186834167565,0,easy,0.15,0.7,704,1280,13,,,,,,,,155.81779700005427
58,0.38066186834167565,0,easy,0.15,0.7,704,1280,11,,,,,,,,149.78652599893394
59,0.38066186834167565,0,easy,0.15,0.7,704,1280,12,,,,,,,,147.1816060002311
60,0.38066186834167565,0,easy,0.15,0.7,704,1280,12,,,,,,,,151.58519499891554
61,0.3874939587151271,1,easy,0.15,0.7,704,1280,10,0.4,0.0,0.86852149236658,0.0,0.0,0.42848650095583574,622.33778820425,159.99406400078442
62,0.3874939587151271,0,easy,0.15,0.7,704,1280,12,,,,,,,,149.71465899907344
63,0.3874939587151271,0,easy,0.15,0.7,704,1280,12,,,,,,,,163.71729300044535
64,0.3874939587151271,0,easy,0.15,0.7,704,1280,12,,,,,,,,148.51382999950147
65,0.3874939587151271,0,easy,0.15,0.7,704,1280,12,,,,,,,,149.43129099992802
66,0.3874939587151271,0,easy,0.15,0.7,704,1280,11,,,,,,,,156.30777399928775
67,0.3874939587151271,0,easy,0.15,0.7,704,1280,10,,,,,,,,148.8054170004034
68,0.3874939587151271,0,easy,0.15,0.7,704,1280,12,,,,,,,,153.7074699990626
69,0.3874939587151271,0,easy,0.15,0.7,704,1280,11,,,,,,,,163.9913559993147
70,0.3874939587151271,0,easy,0.15,0.7,704,1280,10,,,,,,,,152.8765969997039
71,0.3963879762639587,1,easy,0.15,0.7,704,1280,11,0.3333333333333333,0.0,0.835469004355669,0.0,0.0,0.4055183430614461,621.147938485588,160.8830549994309
72,0.3963879762639587,0,easy,0.15,0.7,704,1280,8,,,,,,,,156.66255200085288
73,0.3963879762639587,0,easy,0.15,0.7,704,1280,9,,,,,,,,146.46324299974367
74,0.3963879762639587,0,easy,0.15,0.7,704,1280,8,,,,,,,,146.8745010006387
75,0.3963879762639587,0,easy,0.15,0.7,704,1280,8,,,,,,,,154.73670899882563
76,0.3963879762639587,0,easy,0.15,0.7,704,1280,9,,,,,,,,159.06778200042027
77,0.3963879762639587,0,easy,0.15,0.7,704,1280,9,,,,,,,,150.20446900052775
78,0.3963879762639587,0,easy,0.15,0.7,704,1280,9,,,,,,,,155.88113000012527
79,0.3963879762639587,0,easy,0.15,0.7,704,1280,8,,,,,,,,146.18012999926577
80,0.3963879762639587,0,easy,0.15,0.7,704,1280,8,,,,,,,,146.3028630005283
81,0.3989620877082402,1,easy,0.15,0.7,704,1280,8,0.26666666666666666,0.0,0.775688547670377,0.0,0.0,0.37095790756114033,584.2226890988704,168.56831799850625
82,0.3989620877082402,0,easy,0.15,0.7,704,1280,8,,,,,,,,150.43084799981443
83,0.3989620877082402,0,easy,0.15,0.7,704,1280,7,,,,,,,,157.62758799974108
84,0.3989620877082402,0,easy,0.15,0.7,704,1280,6,,,,,,,,150.7045050002489
85,0.3989620877082402,0,easy,0.15,0.7,704,1280,7,,,,,,,,146.47364000120433
86,0.3989620877082402,0,easy,0.15,0.7,704,1280,6,,,,,,,,149.77479899971513
87,0.3989620877082402,0,easy,0.15,0.7,704,1280,6,,,,,,,,160.85397700044268
88,0.3989620877082402,0,easy,0.15,0.7,704,1280,5,,,,,,,,150.40332500029763
89,0.3989620877082402,0,easy,0.15,0.7,704,1280,6,,,,,,,,148.31511200100067
90,0.3989620877082402,0,easy,0.15,0.7,704,1280,6,,,,,,,,168.5967419998633
91,0.3962207628011387,1,easy,0.15,0.7,704,1280,4,0.2,0.0,0.675018698578908,0.0,0.0,0.3186631955176276,508.04807635081914,161.79345999989891
92,0.3962207628011387,0,easy,0.15,0.7,704,1280,4,,,,,,,,152.83073200043873
93,0.3962207628011387,0,easy,0.15,0.7,704,1280,6,,,,,,,,208.0327399999078
94,0.3962207628011387,0,easy,0.15,0.7,704,1280,6,,,,,,,,205.8033390003402
95,0.3962207628011387,0,easy,0.15,0.7,704,1280,6,,,,,,,,199.69898700037447
96,0.3962207628011387,0,easy,0.15,0.7,704,1280,7,,,,,,,,205.90169100069033
97,0.3962207628011387,0,easy,0.15,0.7,704,1280,6,,,,,,,,190.94436400155246
98,0.3962207628011387,0,easy,0.15,0.7,704,1280,6,,,,,,,,187.77871500060428
99,0.3962207628011387,0,easy,0.15,0.7,704,1280,6,,,,,,,,204.59807100087346
100,0.3962207628011387,0,easy,0.15,0.7,704,1280,6,,,,,,,,198.94797499910055
101,0.38702261597561405,1,easy,0.15,0.7,704,1280,6,0.2,0.0,0.6834055611773505,0.0,0.0,0.32230069003388734,508.22893406752996,226.4124619996437
102,0.38702261597561405,0,easy,0.15,0.7,704,1280,6,,,,,,,,204.95736399971065
103,0.38702261597561405,0,easy,0.15,0.7,704,1280,6,,,,,,,,195.62505799876817
104,0.38702261597561405,0,easy,0.15,0.7,704,1280,5,,,,,,,,198.40197799931047
105,0.38702261597561405,0,easy,0.15,0.7,704,1280,5,,,,,,,,207.14906200009864
106,0.38702261597561405,0,easy,0.15,0.7,704,1280,5,,,,,,,,189.57967999995162
107,0.38702261597561405,0,easy,0.15,0.7,704,1280,6,,,,,,,,204.0842620008334
108,0.38702261597561405,0,easy,0.15,0.7,704,1280,5,,,,,,,,198.8816350003617
109,0.38702261597561405,0,easy,0.15,0.7,704,1280,4,,,,,,,,200.1533370003017
110,0.38702261597561405,0,easy,0.15,0.7,704,1280,5,,,,,,,,201.54878600078519
111,0.37022127368182306,1,easy,0.15,0.7,704,1280,5,0.16666666666666666,0.0,0.6680617273087246,0.0,0.0,0.3113294381824275,512.0320789521372,228.9470080013416
112,0.37022127368182306,0,easy,0.15,0.7,704,1280,4,,,,,,,,206.63362000050256
113,0.37022127368182306,0,easy,0.15,0.7,704,1280,4,,,,,,,,189.93813399902137
114,0.37022127368182306,0,easy,0.15,0.7,704,1280,5,,,,,,,,161.01214100126526
115,0.37022127368182306,0,easy,0.15,0.7,704,1280,5,,,,,,,,149.27867700134811
116,0.37022127368182306,0,easy,0.15,0.7,704,1280,5,,,,,,,,148.04008799910662
117,0.37022127368182306,0,easy,0.15,0.7,704,1280,5,,,,,,,,170.42120699989027
118,0.37022127368182306,0,easy,0.15,0.7,704,1280,4,,,,,,,,147.20156700059306
119,0.37022127368182306,0,easy,0.15,0.7,704,1280,5,,,,,,,,146.98477300044033
120,0.37022127368182306,0,easy,0.15,0.7,704,1280,4,,,,,,,,159.6995700001571
121,0.3491897802857626,1,easy,0.15,0.7,704,1280,6,0.13333333333333333,0.0,0.6220852215231643,0.0,0.0,0.28707238668797325,487.63737607759793,157.00334899884183
122,0.3491897802857626,0,easy,0.15,0.7,704,1280,5,,,,,,,,145.79414400031965
123,0.3491897802857626,0,easy,0.15,0.7,704,1280,5,,,,,,,,150.4120329991565
124,0.3491897802857626,0,easy,0.15,0.7,704,1280,4,,,,,,,,149.62841400119942
125,0.3491897802857626,0,easy,0.15,0.7,704,1280,4,,,,,,,,147.58716100004676
126,0.3491897802857626,0,easy,0.15,0.7,704,1280,4,,,,,,,,152.90065500084893
127,0.3491897802857626,0,easy,0.15,0.7,704,1280,4,,,,,,,,149.9756189987238
128,0.3491897802857626,0,easy,0.15,0.7,704,1280,4,,,,,,,,147.9609759990126
129,0.3491897802857626,0,easy,0.15,0.7,704,1280,5,,,,,,,,154.3624549995002
130,0.3491897802857626,0,easy,0.15,0.7,704,1280,4,,,,,,,,149.7767950004345
131,0.32962496440631667,1,easy,0.15,0.7,704,1280,4,0.13333333333333333,0.0,0.6323694399225659,0.0,0.0,0.29153278979971464,474.6054661149748,157.3387409989664
132,0.32962496440631667,0,easy,0.15,0.7,704,1280,4,,,,,,,,165.9803410002496
133,0.32962496440631667,0,easy,0.15,0.7,704,1280,4,,,,,,,,149.17465100006666
134,0.32962496440631667,0,easy,0.15,0.7,704,1280,4,,,,,,,,149.18704599949706
135,0.32962496440631667,0,easy,0.15,0.7,704,1280,4,,,,,,,,158.62254099920392
136,0.32962496440631667,0,easy,0.15,0.7,704,1280,4,,,,,,,,147.95572300135973
137,0.32962496440631667,0,easy,0.15,0.7,704,1280,4,,,,,,,,145.74098000048252
138,0.32962496440631667,0,easy,0.15,0.7,704,1280,5,,,,,,,,153.70327699929476
139,0.32962496440631667,0,easy,0.15,0.7,704,1280,5,,,,,,,,160.09475300052145
140,0.32962496440631667,0,easy,0.15,0.7,704,1280,7,,,,,,,,148.14427999954205
141,0.31379584397082366,1,easy,0.15,0.7,704,1280,6,0.23333333333333334,0.0,0.6098486515024858,0.0,0.0,0.29471450001299476,463.7068965804733,164.87586900075257
142,0.31379584397082366,0,easy,0.15,0.7,704,1280,7,,,,,,,,148.88674000030733
143,0.31379584397082366,0,easy,0.15,0.7,704,1280,7,,,,,,,,145.50466100081394
144,0.31379584397082366,0,easy,0.15,0.7,704,1280,4,,,,,,,,152.7793870009191
145,0.31379584397082366,0,easy,0.15,0.7,704,1280,5,,,,,,,,157.84397599963995
146,0.31379584397082366,0,easy,0.15,0.7,704,1280,5,,,,,,,,157.06608899927232
147,0.31379584397082366,0,easy,0.15,0.7,704,1280,5,,,,,,,,161.4266160013358
148,0.31379584397082366,0,easy,0.15,0.7,704,1280,5,,,,,,,,148.49014400169835
149,0.31379584397082366,0,easy,0.15,0.7,704,1280,6,,,,,,,,154.79519000109576
150,0.31379584397082366,0,easy,0.15,0.7,704,1280,7,,,,,,,,156.4842370007682
151,0.3046587854460288,1,easy,0.15,0.7,704,1280,7,0.23333333333333334,0.0,0.6381714989660785,0.0,0.0,0.30699849788757655,481.9777330788582,156.62046500074212
152,0.3046587854460288,0,easy,0.15,0.7,704,1280,7,,,,,,,,152.59943599994585
153,0.3046587854460288,0,easy,0.15,0.7,704,1280,7,,,,,,,,176.0777950003103
154,0.3046587854460288,0,easy,0.15,0.7,704,1280,7,,,,,,,,155.98931699969398
155,0.3046587854460288,0,easy,0.15,0.7,704,1280,7,,,,,,,,152.0563720005157
156,0.3046587854460288,0,easy,0.15,0.7,704,1280,7,,,,,,,,151.76893599891628
157,0.3046587854460288,0,easy,0.15,0.7,704,1280,7,,,,,,,,143.65552600065712
158,0.3046587854460288,0,easy,0.15,0.7,704,1280,7,,,,,,,,150.38221400027396
159,0.3046587854460288,0,easy,0.15,0.7,704,1280,6,,,,,,,,175.04052199910802
160,0.3046587854460288,0,easy,0.15,0.7,704,1280,7,,,,,,,,153.71409600084007
161,0.3021626764968091,1,easy,0.15,0.7,704,1280,6,0.23333333333333334,0.0,0.6247800167187293,0.0,0.0,0.30119043287308983,494.1441362020082,163.05995599941525
162,0.3021626764968091,0,easy,0.15,0.7,704,1280,6,,,,,,,,156.2886419997085
163,0.3021626764968091,0,easy,0.15,0.7,704,1280,6,,,,,,,,143.33337099924393
164,0.3021626764968091,0,easy,0.15,0.7,704,1280,7,,,,,,,,142.94384099957824
165,0.3021626764968091,0,easy,0.15,0.7,704,1280,7,,,,,,,,156.29668399924412
166,0.3021626764968091,0,easy,0.15,0.7,704,1280,7,,,,,,,,156.6141700004664
167,0.3021626764968091,0,easy,0.15,0.7,704,1280,7,,,,,,,,147.98569300000963
168,0.3021626764968091,0,easy,0.15,0.7,704,1280,8,,,,,,,,157.1964860013395
169,0.3021626764968091,0,easy,0.15,0.7,704,1280,5,,,,,,,,145.12833899971156
170,0.3021626764968091,0,easy,0.15,0.7,704,1280,6,,,,,,,,147.7027660002932
171,0.2984740696454264,1,easy,0.15,0.7,704,1280,7,0.2,0.0,0.623872585683488,0.0,0.0,0.29648044207420804,485.33540393329315,159.33672299979662
172,0.2984740696454264,0,easy,0.15,0.7,704,1280,6,,,,,,,,147.164165000504
173,0.2984740696454264,0,easy,0.15,0.7,704,1280,6,,,,,,,,146.87103199867124
174,0.2984740696454264,0,easy,0.15,0.7,704,1280,6,,,,,,,,155.11033600159863
175,0.2984740696454264,0,easy,0.15,0.7,704,1280,6,,,,,,,,145.06497399997897
176,0.2984740696454264,0,easy,0.15,0.7,704,1280,6,,,,,,,,144.37124200048856
177,0.2984740696454264,0,easy,0.15,0.7,704,1280,6,,,,,,,,152.18981399993936
178,0.2984740696454264,0,easy,0.15,0.7,704,1280,6,,,,,,,,145.06924099987373
179,0.2984740696454264,0,easy,0.15,0.7,704,1280,6,,,,,,,,174.01125700052944
180,0.2984740696454264,0,easy,0.15,0.7,704,1280,6,,,,,,,,204.24100499985798
181,0.29681961048123345,1,easy,0.15,0.7,704,1280,6,0.2,0.0,0.6314070130670069,0.0,0.0,0.2997482240330774,490.1421099972356,204.59921300061978
182,0.29681961048123345,0,easy,0.15,0.7,704,1280,6,,,,,,,,187.35523999930592
183,0.29681961048123345,0,easy,0.15,0.7,704,1280,6,,,,,,,,191.47879000047396
184,0.29681961048123345,0,easy,0.15,0.7,704,1280,6,,,,,,,,189.57178900018334
185,0.29681961048123345,0,easy,0.15,0.7,704,1280,7,,,,,,,,205.7507240006089
186,0.29681961048123345,0,easy,0.15,0.7,704,1280,5,,,,,,,,202.7532699994481
187,0.29681961048123345,0,easy,0.15,0.7,704,1280,5,,,,,,,,198.39208200028224
188,0.29681961048123345,0,easy,0.15,0.7,704,1280,5,,,,,,,,194.2029880010523
189,0.29681961048123345,0,easy,0.15,0.7,704,1280,4,,,,,,,,204.34818899957463
190,0.29681961048123345,0,easy,0.15,0.7,704,1280,3,,,,,,,,200.32874000025913
191,0.29708892536359066,1,easy,0.15,0.7,704,1280,2,0.1,0.0,0.6363841348057546,0.0,0.0,0.2889575908644737,496.5461182380281,223.58690300097805
192,0.29708892536359066,0,easy,0.15,0.7,704,1280,2,,,,,,,,206.17230900097638
193,0.29708892536359066,0,easy,0.15,0.7,704,1280,2,,,,,,,,200.02822400056175
194,0.29708892536359066,0,easy,0.15,0.7,704,1280,2,,,,,,,,202.79629499964358
195,0.29708892536359066,0,easy,0.15,0.7,704,1280,2,,,,,,,,219.83564299989666
196,0.29708892536359066,0,easy,0.15,0.7,704,1280,2,,,,,,,,211.0528700013674
197,0.29708892536359066,0,easy,0.15,0.7,704,1280,2,,,,,,,,206.6277310004807
198,0.29708892536359066,0,easy,0.15,0.7,704,1280,4,,,,,,,,207.33070000096632
199,0.29708892536359066,0,easy,0.15,0.7,704,1280,4,,,,,,,,210.9235970001464
200,0.29708892536359066,0,easy,0.15,0.7,704,1280,4,,,,,,,,168.53881499991985
201,0.29838547493121303,1,easy,0.15,0.7,704,1280,4,0.13333333333333333,0.0,0.6532953495534339,0.0,0.0,0.3006086367730707,515.7476240197267,199.74031899982947
202,0.29838547493121303,0,easy,0.15,0.7,704,1280,4,,,,,,,,165.22480099956738
203,0.29838547493121303,0,easy,0.15,0.7,704,1280,5,,,,,,,,158.31769900069048
204,0.29838547493121303,0,easy,0.15,0.7,704,1280,5,,,,,,,,166.5749029998551
205,0.29838547493121303,0,easy,0.15,0.7,704,1280,6,,,,,,,,159.61140500076
206,0.29838547493121303,0,easy,0.15,0.7,704,1280,6,,,,,,,,151.41427500020654
207,0.29838547493121303,0,easy,0.15,0.7,704,1280,6,,,,,,,,164.36886599876743
208,0.29838547493121303,0,easy,0.15,0.7,704,1280,6,,,,,,,,158.93247300118674
209,0.29838547493121303,0,easy,0.15,0.7,704,1280,6,,,,,,,,151.5907850007352
210,0.29838547493121303,0,easy,0.15,0.7,704,1280,5,,,,,,,,159.13517700028024
211,0.29910981284687466,1,easy,0.15,0.7,704,1280,5,0.16666666666666666,0.0,0.6414437502749789,0.0,0.0,0.2997848654226262,498.0802509909054,169.55821800002013
212,0.29910981284687466,0,easy,0.15,0.7,704,1280,5,,,,,,,,152.94348700081173
213,0.29910981284687466,0,easy,0.15,0.7,704,1280,5,,,,,,,,164.6308510007657
214,0.29910981284687466,0,easy,0.15,0.7,704,1280,5,,,,,,,,166.8112730003486
215,0.29910981284687466,0,easy,0.15,0.7,704,1280,5,,,,,,,,153.99806599998556
216,0.29910981284687466,0,easy,0.15,0.7,704,1280,5,,,,,,,,159.50956500091706
217,0.29910981284687466,0,easy,0.15,0.7,704,1280,5,,,,,,,,151.9080660000327
218,0.29910981284687466,0,easy,0.15,0.7,704,1280,5,,,,,,,,151.81612000014866
219,0.29910981284687466,0,easy,0.15,0.7,704,1280,6,,,,,,,,152.76114900007087
220,0.29910981284687466,0,easy,0.15,0.7,704,1280,6,,,,,,,,153.4478770008718
221,0.2992547543804323,1,easy,0.15,0.7,704,1280,6,0.2,0.0,0.6504630648070746,0.0,0.0,0.3080130886224805,496.1665267939489,172.9534549995151
222,0.2992547543804323,0,easy,0.15,0.7,704,1280,6,,,,,,,,150.4509139995207
223,0.2992547543804323,0,easy,0.15,0.7,704,1280,6,,,,,,,,150.4087349985639
224,0.2992547543804323,0,easy,0.15,0.7,704,1280,6,,,,,,,,148.1474320007692
225,0.2992547543804323,0,easy,0.15,0.7,704,1280,7,,,,,,,,154.53650200106495
226,0.2992547543804323,0,easy,0.15,0.7,704,1280,7,,,,,,,,150.6172549998155
227,0.2992547543804323,0,easy,0.15,0.7,704,1280,8,,,,,,,,151.19104399855132
228,0.2992547543804323,0,easy,0.15,0.7,704,1280,8,,,,,,,,159.36849500030803
229,0.2992547543804323,0,easy,0.15,0.7,704,1280,8,,,,,,,,148.08294499925978
230,0.2992547543804323,0,easy,0.15,0.7,704,1280,8,,,,,,,,146.0060560002603
231,0.30317665097816826,1,easy,0.15,0.7,704,1280,8,0.26666666666666666,0.0,0.6781259624268555,0.0,0.0,0.32864370905724105,502.3177870910565,171.27650099973835
232,0.30317665097816826,0,easy,0.15,0.7,704,1280,7,,,,,,,,147.28994999859424
233,0.30317665097816826,0,easy,0.15,0.7,704,1280,7,,,,,,,,149.69927799938887
234,0.30317665097816826,0,easy,0.15,0.7,704,1280,7,,,,,,,,168.16717199981213
235,0.30317665097816826,0,easy,0.15,0.7,704,1280,7,,,,,,,,149.3125519991736
236,0.30317665097816826,0,easy,0.15,0.7,704,1280,6,,,,,,,,154.2678200003138
237,0.30317665097816826,0,easy,0.15,0.7,704,1280,6,,,,,,,,161.8306689997553
238,0.30317665097816826,0,easy,0.15,0.7,704,1280,6,,,,,,,,154.70845900017594
239,0.30317665097816826,0,easy,0.15,0.7,704,1280,6,,,,,,,,151.83221000006597
240,0.30317665097816826,0,easy,0.15,0.7,704,1280,6,,,,,,,,155.39198300029966
241,0.30513595715788655,1,easy,0.15,0.7,704,1280,6,0.2,0.0,0.6554951823661401,0.0,0.0,0.3101955853322363,493.36513319061413,173.89746600019862
242,0.30513595715788655,0,easy,0.15,0.7,704,1280,6,,,,,,,,141.53559599981236
243,0.30513595715788655,0,easy,0.15,0.7,704,1280,6,,,,,,,,151.21584000007715
244,0.30513595715788655,0,easy,0.15,0.7,704,1280,5,,,,,,,,149.82358899942483
245,0.30513595715788655,0,easy,0.15,0.7,704,1280,4,,,,,,,,143.1285749986273
246,0.30513595715788655,0,easy,0.15,0.7,704,1280,4,,,,,,,,150.41616999951657
247,0.30513595715788655,0,easy,0.15,0.7,704,1280,5,,,,,,,,152.5646299996879
248,0.30513595715788655,0,easy,0.15,0.7,704,1280,5,,,,,,,,145.7367790007993
249,0.30513595715788655,0,easy,0.15,0.7,704,1280,4,,,,,,,,156.73697300007916
250,0.30513595715788655,0,easy,0.15,0.7,704,1280,4,,,,,,,,143.37556600003154
251,0.304084993300273,1,easy,0.15,0.7,704,1280,4,0.13333333333333333,0.0,0.6343492894540014,0.0,0.0,0.2923914770297824,472.99708431955656,162.49418200095533
252,0.304084993300273,0,easy,0.15,0.7,704,1280,5,,,,,,,,157.1737310005119
253,0.304084993300273,0,easy,0.15,0.7,704,1280,5,,,,,,,,152.34722499917552
254,0.304084993300273,0,easy,0.15,0.7,704,1280,5,,,,,,,,152.5348049999593
255,0.304084993300273,0,easy,0.15,0.7,704,1280,4,,,,,,,,152.21736799867358
256,0.304084993300273,0,easy,0.15,0.7,704,1280,5,,,,,,,,150.86169700043683
257,0.304084993300273,0,easy,0.15,0.7,704,1280,5,,,,,,,,147.4759359989548
258,0.304084993300273,0,easy,0.15,0.7,704,1280,5,,,,,,,,155.44055299869797
259,0.304084993300273,0,easy,0.15,0.7,704,1280,5,,,,,,,,153.28056299949822
260,0.304084993300273,0,easy,0.15,0.7,704,1280,5,,,,,,,,151.327030000175
261,0.30441356948814696,1,easy,0.15,0.7,704,1280,4,0.16666666666666666,0.0,0.621782744511417,0.0,0.0,0.2912576241795913,464.3735370874671,180.59955099852232
262,0.30441356948814696,0,easy,0.15,0.7,704,1280,4,,,,,,,,152.43928599920764
263,0.30441356948814696,0,easy,0.15,0.7,704,1280,4,,,,,,,,145.9320040012244
264,0.30441356948814696,0,easy,0.15,0.7,704,1280,4,,,,,,,,197.01579100001254
265,0.30441356948814696,0,easy,0.15,0.7,704,1280,4,,,,,,,,193.48705999982485
