frame,sci,sci_updated,tier,confidence,nms,input_h,input_w,tracked_boxes,crowd,tiny,edge_norm,night,blur,sci_raw,laplacian_variance,frame_wall_ms
1,0.43371337893805056,1,easy,0.15,0.7,704,1280,38,0.0,0.0,1.0,0.0,0.0,0.43371337893805056,1158.2947650005121,184.67211300048803
2,0.43371337893805056,0,easy,0.15,0.7,704,1280,41,,,,,,,,180.0182329998279
3,0.43371337893805056,0,easy,0.15,0.7,704,1280,41,,,,,,,,190.46866499957105
4,0.43371337893805056,0,easy,0.15,0.7,704,1280,41,,,,,,,,280.6058359992676
5,0.43371337893805056,0,easy,0.15,0.7,704,1280,41,,,,,,,,925.9554660002323
6,0.43371337893805056,0,easy,0.15,0.7,704,1280,40,,,,,,,,239.58114700053557
7,0.43371337893805056,0,easy,0.15,0.7,704,1280,39,,,,,,,,265.9017659998426
8,0.43371337893805056,0,easy,0.15,0.7,704,1280,38,,,,,,,,256.3782209999772
9,0.43371337893805056,0,easy,0.15,0.7,704,1280,37,,,,,,,,249.00037099996553
10,0.43371337893805056,0,easy,0.15,0.7,704,1280,38,,,,,,,,255.62035599978117
11,0.49845976621456056,1,easy,0.15,0.7,704,1280,37,1.0,0.0,1.0,0.0,0.0,0.5632061534910705,1141.4977004029492,262.5173829992491
12,0.49845976621456056,0,easy,0.15,0.7,704,1280,39,,,,,,,,257.67234199975064
13,0.49845976621456056,0,easy,0.15,0.7,704,1280,38,,,,,,,,249.74369299980026
14,0.49845976621456056,0,easy,0.15,0.7,704,1280,37,,,,,,,,260.4348419999951
15,0.49845976621456056,0,easy,0.15,0.7,704,1280,37,,,,,,,,264.2756239993105
16,0.49845976621456056,0,easy,0.15,0.7,704,1280,35,,,,,,,,273.21509400007926
17,0.49845976621456056,0,easy,0.15,0.7,704,1280,35,,,,,,,,262.57258300029207
18,0.49845976621456056,0,easy,0.15,0.7,704,1280,37,,,,,,,,265.4523399996833
19,0.49845976621456056,0,easy,0.15,0.7,704,1280,34,,,,,,,,279.1324130002977
20,0.49845976621456056,0,easy,0.15,0.7,704,1280,35,,,,,,,,271.9113430002835
21,0.5200418953067305,1,medium,0.12,0.65,800,1440,39,1.0,0.0,1.0,0.0,0.0,0.5632061534910705,1222.5232897661726,282.9368880002221
22,0.5200418953067305,0,medium,0.12,0.65,800,1440,42,,,,,,,,242.02765300015017
23,0.5200418953067305,0,medium,0.12,0.65,800,1440,42,,,,,,,,250.6255210000745
24,0.5200418953067305,0,medium,0.12,0.65,800,1440,44,,,,,,,,230.7366950008145
25,0.5200418953067305,0,medium,0.12,0.65,800,1440,42,,,,,,,,252.32690699976956
26,0.5200418953067305,0,medium,0.12,0.65,800,1440,42,,,,,,,,229.51168100007635
27,0.5200418953067305,0,medium,0.12,0.65,800,1440,44,,,,,,,,265.1343770003223
28,0.5200418953067305,0,medium,0.12,0.65,800,1440,45,,,,,,,,230.56462699969416
29,0.5200418953067305,0,medium,0.12,0.65,800,1440,47,,,,,,,,254.23603899980662
30,0.5200418953067305,0,medium,0.12,0.65,800,1440,47,,,,,,,,233.82042800039926
31,0.5414485397405495,1,medium,0.12,0.65,800,1440,46,1.0,0.19148936170212766,1.0,0.0,0.0,0.6056684730420065,1223.140305000905,262.325315000453
32,0.5414485397405495,0,medium,0.12,0.65,800,1440,47,,,,,,,,237.62489199998527
33,0.5414485397405495,0,medium,0.12,0.65,800,1440,46,,,,,,,,240.45052800011035
34,0.5414485397405495,0,medium,0.12,0.65,800,1440,45,,,,,,,,223.85773800033348
35,0.5414485397405495,0,medium,0.12,0.65,800,1440,45,,,,,,,,251.46930499977316
36,0.5414485397405495,0,medium,0.12,0.65,800,1440,47,,,,,,,,239.41174799983855
37,0.5414485397405495,0,medium,0.12,0.65,800,1440,46,,,,,,,,263.24577900049917
38,0.5414485397405495,0,medium,0.12,0.65,800,1440,45,,,,,,,,224.9207459999525
39,0.5414485397405495,0,medium,0.12,0.65,800,1440,45,,,,,,,,245.2848909997556
40,0.5414485397405495,0,medium,0.12,0.65,800,1440,45,,,,,,,,223.12453599988658
41,0.551713333657747,1,medium,0.12,0.65,800,1440,46,1.0,0.13333333333333333,1.0,0.0,0.0,0.5927725093265371,1254.1610496913584,253.4396929995637
42,0.551713333657747,0,medium,0.12,0.65,800,1440,46,,,,,,,,237.68174900033046
43,0.551713333657747,0,medium,0.12,0.65,800,1440,45,,,,,,,,237.83159499998874
44,0.551713333657747,0,medium,0.12,0.65,800,1440,45,,,,,,,,237.33190799976
45,0.551713333657747,0,medium,0.12,0.65,800,1440,45,,,,,,,,251.41050099955464
46,0.551713333657747,0,medium,0.12,0.65,800,1440,45,,,,,,,,225.8332519995747
47,0.551713333657747,0,medium,0.12,0.65,800,1440,46,,,,,,,,239.21323600006872
48,0.551713333657747,0,medium,0.12,0.65,800,1440,46,,,,,,,,225.18335899985686
49,0.551713333657747,0,medium,0.12,0.65,800,1440,46,,,,,,,,238.68256300011126
